,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,HF1M
I.g1085.t1__Cnig_chr_I.g59.t1,839.498591450531,-0.00317479057381371,0.159373228821,-0.019920475962619,0.984106810929286,0.987655882375192,0
I.g1086.t1__Cnig_chr_I.g58.t1,8011.57813209254,-0.191397649731229,0.247422465912783,-0.773566171629285,0.439187383316964,0.537783688838912,0
I.g1087.t1__Cnig_chr_I.g57.t1,579.244798001417,1.39431839769654,0.229526994238712,6.07474690426358,1.24183427228564e-09,9.75440791295336e-09,1
I.g1088.t1__Cnig_chr_I.g56.t1,325.802285083789,-0.476799563911229,0.173421620085451,-2.74936633434917,0.00597106107280774,0.0140121929974518,-1
I.g1089.t2__Cnig_chr_I.g55.t2,1617.78952130654,-0.629357650817461,0.446425926960913,-1.40976948875231,0.158607758640157,0.23559644845503,0
I.g1090.t1__Cnig_chr_I.g54.t1,1005.81700856762,-0.329871803100881,0.196470842700198,-1.67898604478551,0.093154763545135,0.150273081237603,0
I.g1091.t1__Cnig_chr_I.g53.t1,424.806991389796,-0.664950830446531,0.205449981292933,-3.23655824284762,0.00120980535413524,0.00339652168189996,-1
I.g1092.t1__Cnig_chr_I.g52.t2,875.372769702812,0.192987363102044,0.160475590591981,1.20259637238368,0.229132552167337,0.319147240179143,0
I.g1093.t2__Cnig_chr_I.g51.t2,109.796966495991,-1.3816524615981,0.482483819684457,-2.86362444755494,0.00418824255104036,0.0102777565646167,-1
I.g1094.t2__Cnig_chr_I.g50.t1,1953.09849122593,-0.841474523979671,0.179650459680675,-4.68395419346756,2.81392918912241e-06,1.32770721186412e-05,-1
I.g1095.t1__Cnig_chr_I.g49.t1,1129.73773379218,0.292921463819315,0.131595060099821,2.22593054478732,0.026018834035861,0.050670211498572,0
I.g1096.t1__Cnig_chr_I.g48.t2,1188.34484273956,-0.283747970724925,0.142103417193647,-1.99677091746679,0.0458500742138339,0.0821613712841127,0
I.g1097.t1__Cnig_chr_I.g47.t2,111.224272319703,1.04653650934097,0.276710374160171,3.78206459558033,0.000155532986612854,0.00053167405501451,1
I.g1099.t2__Cnig_chr_I.g46.t2,1085.59101018075,-2.39559660194272,0.461445187743882,-5.19150847288141,2.085970929789e-07,1.18616762296092e-06,-1
I.g1100.t1__Cnig_chr_I.g45.t1,491.217087242412,0.285599383569923,0.479745281938281,0.595314626995466,0.551633180396647,0.643627111139615,0
I.g1101.t1__Cnig_chr_I.g44.t1,1869.83350202626,0.347867510682181,0.167542566871679,2.0762933096794,0.0378668317068613,0.0699095744861577,0
I.g1102.t1__Cnig_chr_I.g43.t1,1919.52861990268,-0.964071265126434,0.222265737808678,-4.33747132883021,1.44131328687793e-05,6.01583960204085e-05,-1
I.g1103.t1__Cnig_chr_I.g42.t1,1386.7250241281,-0.527244696298921,0.144585768716549,-3.64658777263584,0.000265745731224047,0.000864228187686883,-1
I.g1104.t1__Cnig_chr_I.g41.t3,49.356059455625,-0.662048872275817,0.510898414637786,-1.29585227377382,0.195026384594687,0.279728597910292,0
I.g1105.t1__Cnig_chr_I.g40.t1,373.576969867794,0.988876682202203,0.194157559514536,5.09316600741558,3.52133111460786e-07,1.92993854818299e-06,1
I.g1109.t1__Cnig_chr_I.g38.t3,429.106381884352,-4.70746662242898,0.272939050548508,-17.2473180842708,1.17215471036925e-66,1.94920751592623e-64,-1
I.g1112.t2__Cnig_chr_I.g35.t2,762.052163132093,-0.606882448895222,0.256469861296575,-2.36629148480506,0.0179672921631129,0.0367760426202653,-1
I.g1114.t2__Cnig_chr_I.g34.t2,83.2345572486948,-0.144647179925239,0.335798624658718,-0.430755724721174,0.666645995836442,0.745428630778649,0
I.g1115.t3__Cnig_chr_I.g33.t3,2381.84370355204,-0.107144182185085,0.304731616001045,-0.351601791737677,0.72513692129375,0.792328204359797,0
I.g1116.t1__Cnig_chr_I.g29.t1,877.117167193957,0.521625300059418,0.182159896450793,2.86355729347005,0.00418913046721817,0.0102777565646167,1
I.g1117.t1__Cnig_chr_I.g28.t1,2858.28320837571,0.0583582263500242,0.251351762618259,0.232177509885442,0.816400145023622,0.861972810812242,0
I.g1119.t1__Cnig_chr_I.g26.t1,902.271153003597,0.186343534161159,0.299329425228291,0.622536638417822,0.533589059926048,0.62740539977163,0
I.g1120.t1__Cnig_chr_I.g25.t1,1180.30481370282,-1.11117455244796,0.299189154872764,-3.71395331131073,0.000204046455043074,0.00067978926483444,-1
I.g1121.t1__Cnig_chr_I.g24.t1,1221.3648311278,-6.1218648898914,0.256803823686052,-23.8386827813573,1.32695294617551e-125,8.61634779716631e-123,-1
I.g1123.t1__Cnig_chr_I.g22.t2,717.580053862379,-6.10863529835285,0.290970136770595,-20.9940283430838,7.43679931524968e-98,3.27123211170144e-95,-1
I.g1125.t1__Cnig_chr_I.g19.t1,4765.57350115107,0.904899246653856,0.135703703238836,6.6681986199098,2.58962172830624e-11,2.45222790883221e-10,1
I.g1126.t1__Cnig_chr_I.g18.t1,1605.54785527616,-0.817341280913956,0.291046651458561,-2.80828271625152,0.00498064804410916,0.011946142480069,-1
I.g1129.t1__Cnig_chr_I.g16.t1,846.771620760175,0.581340716274865,0.266971763320138,2.17753633959316,0.0294405735028843,0.0563964042935724,0
I.g1131.t2__Cnig_chr_I.g9.t1,12.4673127312085,-1.56465248219849,0.582851562155292,-2.68447849125197,0.00726430573011688,0.0166117848290917,-1
I.g1132.t1__Cnig_chr_I.g8.t1,792.446248647971,0.30519873252505,0.3610756115773,0.845248814207746,0.397971933038586,0.497683903055223,0
I.g1133.t3__Cnig_chr_I.g6.t1,6799.17384031499,-0.154654812987192,0.158682604361714,-0.974617309876383,0.329750124007855,0.428113176327821,0
I.g1134.t1__Cnig_chr_I.g5.t1,44384.1306262721,-0.490393387896443,0.278077155093516,-1.7635155528383,0.0778135765029702,0.129209197417742,0
I.g1135.t1__Cnig_chr_I.g4.t1,5747.0541926277,0.728798691960966,0.150831542367006,4.83187190506638,1.35255272106807e-06,6.75830300640683e-06,1
I.g1141.t1__Cnig_chr_I.g623.t1,747.656985364852,-0.494125489876754,0.1567434383864,-3.15244768753029,0.00161907829481188,0.0044093771975344,-1
I.g1142.t1__Cnig_chr_I.g624.t1,2961.96652200474,0.820867201944612,0.318704429528639,2.57563788228067,0.0100055371696531,0.0219314426692477,1
I.g1143.t2__Cnig_chr_I.g625.t1,2696.99846100042,0.182173995022588,0.116656249003591,1.5616308305694,0.11837498212038,0.18405487527862,0
I.g1144.t2__Cnig_chr_I.g1613.t1,589.392689914093,2.1002100624301,0.254441071800227,8.2542100910464,1.52910168360932e-16,2.40216941908948e-15,1
I.g1147.t1__Cnig_chr_I.g632.t2,1051.22843983195,-0.907616912082622,0.159627686001167,-5.68583642862548,1.30173946077419e-08,8.80482107495876e-08,-1
I.g1148.t1__Cnig_chr_I.g633.t1,242.766018289651,-0.813108405913773,0.278496800938372,-2.91963284021242,0.00350443999538244,0.00879075492587103,-1
I.g1149.t1__Cnig_chr_I.g635.t1,161.476084287569,0.240825400377721,0.26952393093787,0.893521401011456,0.371578016671485,0.471333752123942,0
I.g1150.t1__Cnig_chr_I.g639.t1,26.71181900979,0.618096914887287,0.425273554582801,1.45341018322583,0.146109900783293,0.219567402146901,0
I.g1151.t1__Cnig_chr_I.g640.t1,669.490310028842,-0.395367829115088,0.276555458056545,-1.4296149925714,0.152827550130971,0.228137057418383,0
I.g1152.t1__Cnig_chr_I.g641.t1,270.978952117125,-3.66643096061819,0.630171068133562,-5.81815184165374,5.95018395287037e-09,4.23690383192378e-08,-1
I.g1154.t1__Cnig_chr_I.g644.t3,2205.82065445521,0.611537643206475,0.286276136910754,2.13618099575348,0.0326646638509737,0.0615895127588327,0
I.g1155.t1__Cnig_chr_I.g645.t1,206.916833399255,-0.314749015461756,0.515958748318553,-0.610027480854786,0.541843603593535,0.635085041997717,0
I.g1156.t1__Cnig_chr_I.g646.t2,535.555842018373,1.55919906477268,0.248257466390784,6.28057269511615,3.37328104743408e-10,2.81505877373385e-09,1
I.g1158.t1__Cnig_chr_I.g647.t1,1127.0707037939,-0.914714474378917,0.199934976621884,-4.57505980111133,4.76083979192722e-06,2.17047179547708e-05,-1
I.g1159.t1__Cnig_chr_I.g648.t1,84279.3985646471,0.351821540080655,0.165308713041284,2.12826979055116,0.0333147213022143,0.0626765369311526,0
I.g1160.t1__Cnig_chr_I.g649.t1,378.221953938238,-0.369921331879006,0.250284436993538,-1.47800373176442,0.139406779397117,0.210818547616622,0
I.g1161.t1__Cnig_chr_I.g650.t3,1257.53367315883,-0.484455826616569,0.206063195203807,-2.35100608887199,0.0187227274768198,0.0381277048796169,-1
I.g1162.t2__Cnig_chr_I.g651.t2,12938.5105080911,-0.851315245954059,0.285729868841447,-2.97944085931898,0.00288774968658355,0.00740454206962265,-1
I.g1163.t2__Cnig_chr_I.g653.t1,4089.1187185395,-0.1515490528259,0.213568158554991,-0.709605092122749,0.477949061006384,0.575122717033949,0
I.g1165.t1__Cnig_chr_I.g655.t1,303.062691323094,0.230537029491144,0.331921850178216,0.694552134387547,0.487336017976369,0.583946743508415,0
I.g1166.t1__Cnig_chr_I.g657.t2,716.07792634439,-0.803979859410127,0.159376362986758,-5.04453636877715,4.54622358969556e-07,2.44920499378447e-06,-1
I.g1167.t1__Cnig_chr_I.g656.t1,942.651319833012,-1.42878780760731,0.218075147459974,-6.5518140157147,5.68423090557613e-11,5.18506702052312e-10,-1
I.g1168.t3__Cnig_chr_I.g658.t2,1058.56470726887,0.796735310270128,0.190215665045666,4.18858935765807,2.80693785614674e-05,0.000110462928157047,1
I.g1169.t1__Cnig_chr_I.g659.t1,131.196138275032,0.312930138849031,0.282268822001973,1.1086245254775,0.267592193424397,0.361562341412512,0
I.g1170.t1__Cnig_chr_I.g660.t2,4489.68887510126,1.79448013085146,0.185775601809121,9.65939613908627,4.48499804195971e-22,1.04009240306399e-20,1
I.g1171.t1__Cnig_chr_I.g662.t1,139.143914304153,0.130778094190412,0.308465441704386,0.423963519115187,0.671592418758265,0.749843136181749,0
I.g1172.t1__Cnig_chr_I.g663.t2,3978.46642316802,0.126869841313661,0.253277287232568,0.500912824438005,0.616432476529747,0.701115460001637,0
I.g1173.t2__Cnig_chr_I.g666.t3,138.86005848673,0.505265722522881,0.2145673768575,2.35481148123669,0.0185321048129565,0.0377790075092652,1
I.g1175.t2__Cnig_chr_I.g668.t2,2110.77047707219,0.752099746189257,0.259878958023018,2.89403863979877,0.003803213571171,0.00945671412408603,1
I.g1176.t1__Cnig_chr_I.g674.t1,20.7080796931991,-0.810599931666486,0.480966935043035,-1.68535479802568,0.0919201391343103,0.148580253347019,0
I.g1180.t1__Cnig_chr_I.g698.t1,838.654988446637,-0.112794802704728,0.203211461499901,-0.555061224756668,0.578852783694578,0.669258653422017,0
I.g1181.t1__Cnig_chr_I.g697.t1,1359.00247859076,-0.0476204382930579,0.192195988126614,-0.247770199353416,0.804312213557179,0.853509832223012,0
I.g1182.t2__Cnig_chr_I.g696.t1,674.890969669547,-0.431873458701926,0.191733506309115,-2.25246732830126,0.0242927551314296,0.0477828611618786,-1
I.g1183.t1__Cnig_chr_I.g695.t1,2048.6709997869,-0.427717220575298,0.126895855299628,-3.370616160515,0.00075000278699845,0.00221229092297142,-1
I.g1184.t1__Cnig_chr_I.g694.t2,1897.32115180386,0.342749384133798,0.323563612209385,1.05929520873317,0.289465356322568,0.385388556806731,0
I.g1185.t1__Cnig_chr_I.g693.t1,154.437448322844,0.0376358976864042,0.402243485878172,0.093564965021716,0.925454741345852,0.94443203509894,0
I.g1186.t1__Cnig_chr_I.g692.t1,255.898299297787,-0.610950983137712,0.260408842294498,-2.34612226587446,0.0189698835175138,0.0385504220036987,-1
I.g1187.t1__Cnig_chr_I.g691.t1,38503.7083841543,0.00500894316387025,0.197016794973622,0.0254239399465456,0.979716815961744,0.984297274889277,0
I.g1188.t1__Cnig_chr_I.g690.t1,35865.7258439297,0.135610258719217,0.218542549791935,0.620521078610668,0.534914780921869,0.628314062593729,0
I.g1189.t1__Cnig_chr_I.g689.t1,854.024517901084,0.209066754675061,0.282680563384751,0.739586592625065,0.459550879430809,0.558008530001648,0
I.g1190.t1__Cnig_chr_I.g688.t1,175.918895161911,0.116834095070616,0.25415568260774,0.45969499431156,0.645735163016628,0.72746568761523,0
I.g1191.t1__Cnig_chr_I.g687.t1,87.3626519558826,-0.293162365732941,0.565413045081473,-0.518492398226676,0.60411476254316,0.690445805216539,0
I.g1195.t1__Cnig_chr_I.g683.t2,17.1810454514,-0.0684174743187556,0.668468363327551,-0.102349607060209,0.918479181272316,0.938935364607266,0
I.g1196.t1__Cnig_chr_I.g682.t3,2308.08271912904,0.0447789229032903,0.284247966311451,0.157534716903571,0.87482344933299,0.907776619367221,0
I.g1197.t1__Cnig_chr_I.g680.t1,2564.20608322125,0.227757159249419,0.3700680907798,0.615446629752631,0.538259804966562,0.631590284874282,0
I.g1198.t1__Cnig_chr_I.g702.t1,1366.84916269403,-0.702004219862294,0.255725131864721,-2.74515146299212,0.00604829757065718,0.014166022960062,-1
I.g1199.t1__Cnig_chr_I.g704.t1,14432.1483998198,-0.837126818121037,0.219362728867363,-3.81617616831892,0.000135535752717452,0.000468720650280287,-1
I.g1200.t1__Cnig_chr_I.g705.t1,761.926579116316,0.181246144621199,0.158921807274339,1.14047371930727,0.254088995570217,0.346892024789296,0
I.g1201.t1__Cnig_chr_I.g706.t1,345.33083641114,0.0894529933192488,0.170125994169354,0.525804382546042,0.599024129229923,0.68612289174122,0
I.g1211.t2__Cnig_chr_I.g751.t1,2527.1712925051,0.174505851576362,0.185043427846358,0.943053496183904,0.345653540538467,0.44553659880731,0
I.g1212.t1__Cnig_chr_I.g752.t1,5400.8874756641,0.434440566823573,0.318955547149929,1.36207246027096,0.17317501855343,0.253997478003073,0
I.g1213.t3__Cnig_chr_I.g753.t3,919.720626786846,-0.95460681268386,0.239131012553923,-3.99198248060193,6.55232145560901e-05,0.000240893651573698,-1
I.g1217.t1__Cnig_chr_I.g763.t1,3887.78129278069,0.707958195338437,0.388055076600898,1.82437555395403,0.0680953151659215,0.115511339981746,0
I.g1218.t2__Cnig_chr_I.g766.t1,81.7283894251319,7.12684807036155,0.959411027711713,7.42835746568367,1.09954477847342e-13,1.33156239780316e-12,1
I.g1221.t1__Cnig_chr_I.g778.t1,319.646616096008,-0.115283340233917,0.440619491404037,-0.261639220422515,0.79359960346397,0.844639727820378,0
I.g1222.t1__Cnig_chr_I.g779.t1,280.72950928473,0.607247677585629,0.251083454994128,2.41850932631077,0.0155842460597478,0.0323992650206924,1
I.g1226.t1__Cnig_chr_I.g549.t1,570.275442150264,0.0812720981522063,0.194437122773905,0.417986529489593,0.675956966052316,0.753852064209485,0
I.g1232.t1__Cnig_chr_I.g788.t1,841.56152417901,-0.654031471018123,0.187418783735139,-3.48967941197614,0.000483600316439013,0.00148890808646701,-1
I.g1233.t1__Cnig_chr_I.g787.t1,526.186559465025,-0.745977286536716,0.175963117401232,-4.23939571856831,2.24122276206691e-05,9.01779686737809e-05,-1
I.g1234.t1__Cnig_chr_I.g786.t1,639.097866832773,0.0283248387347224,0.243696070620891,0.116230182384788,0.907470116772367,0.931376073483967,0
I.g1235.t2__Cnig_chr_I.g785.t1,478.966560796417,0.243141891059518,0.298449393494075,0.814683816954532,0.415253318997331,0.515184629046275,0
I.g1236.t2__Cnig_chr_I.g784.t1,757.619006209126,0.443185843789805,0.184043700760013,2.40804679518864,0.0160381251489724,0.0332263558996336,1
I.g1237.t1__Cnig_chr_I.g783.t1,3443.54954777688,1.26796970414691,0.130331697374368,9.728789923642,2.27280486271217e-22,5.37122480206988e-21,1
I.g1241.t1__Cnig_chr_I.g794.t1,358.969330627052,1.19163829786071,0.677745182299931,1.75823942239896,0.0787067801092268,0.130361864840485,0
I.g1242.t1__Cnig_chr_I.g795.t3,4280.37738413265,0.682588640450517,0.258555431943551,2.6400088960403,0.00829038510032479,0.0186670560151963,1
I.g1243.t1__Cnig_chr_I.g798.t1,2632.02086281509,-0.00363545095792841,0.616660182409213,-0.00589538786779644,0.995296188287655,0.996099730164438,0
I.g1244.t1__Cnig_chr_I.g799.t1,136.169069707275,-0.770559708181956,0.317943865289441,-2.42357155556524,0.0153687252091812,0.0320342306561288,-1
I.g1245.t1__Cnig_chr_I.g800.t1,294.892996710394,0.967306365746697,0.352834344060944,2.74153120870687,0.00611535510118344,0.0142911708928427,1
I.g1246.t1__Cnig_chr_I.g803.t1,3607.67376759343,0.219692925368305,0.190211869786922,1.15499061974633,0.248094267757373,0.340411897277071,0
I.g1247.t1__Cnig_chr_I.g804.t1,1350.31425929834,-0.975736238742106,0.207730291454917,-4.69713026399843,2.63842195506724e-06,1.25182748014255e-05,-1
I.g1248.t3__Cnig_chr_I.g805.t1,1266.15980053011,-0.925286869679217,0.14593824675075,-6.34026302412366,2.29373231017646e-10,1.95117490839465e-09,-1
I.g1249.t1__Cnig_chr_I.g806.t1,6904.79695099205,0.224216575025713,0.248836022006004,0.901061563427111,0.367555587844422,0.467361804909226,0
I.g1252.t1__Cnig_chr_I.g809.t3,1553.00613648299,0.538687526820262,0.202570453117456,2.65926011681434,0.00783124754067609,0.0177180838667097,1
I.g1254.t3__Cnig_chr_I.g811.t1,4703.98809529668,0.266293312034125,0.194284215374645,1.37063791580094,0.170487857238992,0.250622296389705,0
I.g1255.t1__Cnig_chr_I.g814.t1,235.462887685984,-0.199267952396045,0.487897222365005,-0.408421985741433,0.682963894997778,0.758815531485843,0
I.g1256.t3__Cnig_chr_I.g815.t2,87.3826239362241,0.370536802468559,0.246982368944152,1.50025608731749,0.13354807965031,0.203220802824643,0
I.g1258.t2__Cnig_chr_I.g818.t1,6537.72657708869,-0.139382719090547,0.136797439785667,-1.01889859422026,0.308251111171494,0.405646800997345,0
I.g1259.t1__Cnig_chr_I.g819.t1,430.745451493398,1.21781790057407,0.543087067846291,2.24239900501323,0.0249355960602254,0.0488466869526265,1
I.g1263.t1__Cnig_chr_I.g825.t1,4171.58899091982,-1.05080455132259,0.400285174959981,-2.62513981795016,0.00866133924093782,0.0193775261508496,-1
I.g1264.t3__Cnig_chr_I.g830.t1,1878.88709133696,-0.3359632687097,0.168338968231316,-1.99575459110603,0.0459606417013778,0.0823438851977385,0
I.g1265.t1__Cnig_chr_I.g831.t1,1223.12485713496,-1.09063226601885,0.193176732922413,-5.64577446527627,1.64439300706327e-08,1.09487026583568e-07,-1
I.g1266.t2__Cnig_chr_I.g833.t1,2337.60430211937,0.0385040937168628,0.221461464335768,0.17386362829465,0.861972637635838,0.897666859705041,0
I.g1268.t1__Cnig_chr_I.g835.t2,308.819616977766,2.11277743243615,0.63440105860266,3.33034979022542,0.000867369478599283,0.00251862227644374,1
I.g1269.t1__Cnig_chr_I.g836.t1,1571.29004377198,-0.214341359270404,0.217789623340847,-0.984166995573312,0.325033410621659,0.423080954718929,0
I.g1271.t2__Cnig_chr_I.g838.t2,222.966550076183,-1.34789096942217,0.309532559709959,-4.35460156658537,1.3330916190521e-05,5.59668636619286e-05,-1
I.g1272.t1__Cnig_chr_I.g839.t1,1368.8209922317,-0.0130816499913514,0.121892077963478,-0.107321576675976,0.914533867686564,0.936300309315564,0
I.g1273.t2__Cnig_chr_I.g840.t1,534.975222686224,0.644428653711142,0.685683428794434,0.939834078889982,0.347302675317892,0.447197288067495,0
