,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,CniM
I.g1021.t1__Cnig_chr_I.g522.t1,335.10277658585,-0.118165978911765,0.186866884943056,-0.632353768554411,0.527155736264933,0.6177585028075,0
I.g1022.t1__Cnig_chr_I.g523.t1,4083.59777580792,-1.65623447766128,0.218513928097985,-7.57953734152174,3.46789382396423e-14,4.21437266403789e-13,-1
I.g1023.t1__Cnig_chr_I.g524.t2,457.057514986409,12.1824887651235,1.21183136894714,10.0529571005476,8.91512699615727e-24,2.6550275762183e-22,1
I.g1025.t1__Cnig_chr_I.g526.t2,1808.96135966682,-0.326822859694873,0.181367064555059,-1.8019967434366,0.0715459179272714,0.116545502800815,0
I.g1026.t1__Cnig_chr_I.g528.t2,6665.17078371743,0.44149994445296,0.244495590445616,1.80575831101201,0.0709560999551645,0.115749316623661,0
I.g1030.t2__Cnig_chr_I.g530.t1,1229.90671182998,2.05811693855815,0.447438685819949,4.59977423451119,4.22949069228416e-06,1.72406797429644e-05,1
I.g1032.t1__Cnig_chr_I.g531.t1,680.94045456437,0.0788231389351502,0.397839763440648,0.198127854926973,0.842945031721435,0.884634478633473,0
I.g1035.t1__Cnig_chr_I.g533.t2,4842.37233940199,-1.09126321555114,0.570407150587549,-1.91313032178345,0.0557313708547162,0.0939406663145012,0
I.g1036.t3__Cnig_chr_I.g534.t4,1327.47845769881,0.448072126646845,0.160511687546666,2.79152336814462,0.00524605694069409,0.0115758772189446,1
I.g1037.t1__Cnig_chr_I.g535.t1,578.162951436379,-0.591281353630234,0.236300608207715,-2.50224219952274,0.0123409467190862,0.0248972709137795,-1
I.g1038.t3__Cnig_chr_I.g536.t1,1716.38800558531,0.0572418243690473,0.223738481238877,0.255842553556679,0.79807241411397,0.85038251837893,0
I.g1040.t1__Cnig_chr_I.g542.t1,184.970120067075,-0.975722624820085,0.361072676841518,-2.70228872856073,0.00688639334907491,0.0147947226927058,-1
I.g1041.t1__Cnig_chr_I.g543.t1,110.377773336742,1.54660906687324,0.334145557296015,4.62854894552172,3.68236836634129e-06,1.51372674274796e-05,1
I.g1042.t3__Cnig_chr_I.g545.t2,98.4269003602165,-0.957386030433196,0.338468250931689,-2.82858444713156,0.00467543642004946,0.0104569808488481,-1
I.g1043.t1__Cnig_chr_I.g546.t3,28.2731830362079,3.89555115812737,1.85364871158801,2.10155847425377,NA,NA,NA
I.g1045.t1__Cnig_chr_I.g547.t1,2549.96736471244,-0.452930227659185,0.25387558981624,-1.78406371399087,0.0744133126598848,0.120481644683339,0
I.g1046.t1__Cnig_chr_I.g548.t1,837.688847781769,0.898851450089312,0.162003397422795,5.54834938272002,2.88379160235364e-08,1.62607173008542e-07,1
I.g1052.t1__Cnig_chr_I.g554.t1,1336.62863565475,0.0266724092583326,0.153764199338391,0.173463064699698,0.862287457842921,0.899597337892029,0
I.g1056.t1__Cnig_chr_I.g580.t3,4.85149109235145,-2.39673273390115,1.01050652542398,-2.37181321802504,0.017701036479374,0.0343750848123324,-1
I.g1057.t1__Cnig_chr_I.g579.t1,1252.43400494267,0.947808865120129,0.169763261931394,5.58312119086853,2.36240001879625e-08,1.34600482877714e-07,1
I.g1059.t1__Cnig_chr_I.g578.t1,586.685319143612,0.495695480887257,0.328702144480059,1.50803847559726,0.131544679967247,0.196645799977374,0
I.g1060.t1__Cnig_chr_I.g577.t3,208.703305629202,0.696221122077178,0.238602504254875,2.91791204895937,0.00352383727399088,0.0081199653558149,1
I.g1061.t1__Cnig_chr_I.g576.t1,16370.3304434756,-0.633215363756445,0.264370937914461,-2.39517765739186,0.0166123139187886,0.0325110691733454,-1
I.g1063.t1__Cnig_chr_I.g575.t1,219.972037921257,2.16171087825314,0.613535636723177,3.5233664499076,0.000426101777163648,0.00119686278562894,1
I.g1065.t1__Cnig_chr_I.g569.t3,787.589058821411,0.834202260984573,0.17003151762358,4.90616253176867,9.28755716227253e-07,4.19371532057139e-06,1
I.g1066.t1__Cnig_chr_I.g568.t1,641.046113482561,0.575162013286509,0.171088381351562,3.36178300795678,0.000774409535496175,0.00206251829952383,1
I.g1067.t1__Cnig_chr_I.g567.t1,1364.53261625352,-0.262015261705174,0.158777796887415,-1.65020088980679,0.0989018549146218,0.153683126440275,0
I.g1069.t2__Cnig_chr_I.g566.t1,367.452396253682,-3.02443426663308,0.450609131018967,-6.71187967228692,1.92133108860844e-11,1.67034418762686e-10,-1
I.g1070.t1__Cnig_chr_I.g564.t2,768.446136084091,1.29393120392015,0.190930883690862,6.77696126947785,1.22729770537392e-11,1.09707851970531e-10,1
I.g1071.t1__Cnig_chr_I.g563.t1,544.704946474919,2.84568760195585,0.300418474363548,9.47241213438882,2.7345473279827e-21,6.72432098359355e-20,1
I.g1072.t1__Cnig_chr_I.g562.t3,373.66417551374,1.85922855470344,0.346506996156848,5.36563063754664,8.06668694812175e-08,4.30444482155357e-07,1
I.g1075.t1__Cnig_chr_I.g72.t1,328.728426616572,-3.14281757195177,0.511575008926553,-6.14341497749549,8.07659124132014e-10,5.70681548135395e-09,-1
I.g1077.t3__Cnig_chr_I.g70.t2,2233.53960722959,-0.734619520956803,0.248328658260743,-2.958255104755,0.00309385966132717,0.00723316460721812,-1
I.g1078.t1__Cnig_chr_I.g69.t1,2576.22996518926,0.156935858767373,0.221491703093293,0.70854057545113,0.47860962408964,0.572139251401646,0
I.g1079.t1__Cnig_chr_I.g68.t1,212.6580381057,0.608894514468622,0.283029214902613,2.15134863260719,0.0314486923717866,0.0570859760314489,0
I.g1080.t1__Cnig_chr_I.g67.t1,358.661203922439,0.804557061973621,0.208035432151831,3.86740399773067,0.000110000110805125,0.000347203778845742,1
I.g1081.t2__Cnig_chr_I.g66.t1,172.075831581242,1.17364768430367,0.265948574059526,4.41306251952671,1.01918549096043e-05,3.87398547526618e-05,1
I.g1082.t1__Cnig_chr_I.g64.t1,79.1785138402767,-2.43568728657027,0.282398551972674,-8.62499920610769,6.40930991554774e-18,1.14585339868119e-16,-1
I.g1083.t2__Cnig_chr_I.g63.t1,4130.74799842328,-0.146129093229009,0.14771373739704,-0.989272195017503,0.32252998421021,0.416082005198455,0
I.g1084.t2__Cnig_chr_I.g60.t2,2303.58907996034,-0.140491919541487,0.155517934991829,-0.903380819381817,0.366323816203396,0.460541652652165,0
I.g1085.t1__Cnig_chr_I.g59.t1,1107.40341328421,0.881490124354334,0.180194969756232,4.89186865508407,9.98830944162548e-07,4.49078348261597e-06,1
I.g1086.t1__Cnig_chr_I.g58.t1,11801.4928734076,0.983196503370628,0.290832834040465,3.38062415344009,0.000723213939819726,0.00193562740710494,1
I.g1087.t1__Cnig_chr_I.g57.t1,272.817247026447,-0.248214742212668,0.29251705264006,-0.848547939248159,0.396132886258809,0.491083657248499,0
I.g1088.t1__Cnig_chr_I.g56.t1,413.454678658503,0.433370499019122,0.210944017178834,2.05443370622699,0.0399337335622487,0.070477685233646,0
I.g1089.t2__Cnig_chr_I.g55.t2,1574.6536091276,-0.452536733231822,0.527310666213966,-0.858197571615585,0.390783376723178,0.485803562161284,0
I.g1090.t1__Cnig_chr_I.g54.t1,841.947880464262,-0.685134541997959,0.222317584807044,-3.08178294844561,0.00205764815090881,0.00500933574895047,-1
I.g1091.t1__Cnig_chr_I.g53.t1,401.260249766876,-0.596583602103082,0.222422778901304,-2.68220550543434,0.00731385152675177,0.01561212775759,-1
I.g1092.t1__Cnig_chr_I.g52.t2,876.840700114526,0.394183621664759,0.184641005962497,2.1348650025489,0.0327720387685314,0.0591877879018564,0
I.g1093.t2__Cnig_chr_I.g51.t2,1082.63884275358,3.77581709337475,0.454550398771965,8.30670725089161,9.83942996652275e-17,1.55141845409652e-15,1
I.g1094.t2__Cnig_chr_I.g50.t1,2159.54420444707,-0.220440806123586,0.180079636897277,-1.22412955691005,0.220903357634168,0.303027699908607,0
I.g1095.t1__Cnig_chr_I.g49.t1,1138.63796212445,0.503947476743814,0.158239304595188,3.18471746342052,0.00144895398564205,0.00364998153594706,1
I.g1096.t1__Cnig_chr_I.g48.t2,1227.10103040213,0.0395930477559925,0.145562582746044,0.272000173458509,0.785621885971271,0.840138704182952,0
I.g1097.t1__Cnig_chr_I.g47.t2,83.823028712243,0.584586993843765,0.339082898157838,1.7240238213714,0.0847035428694924,0.134787567399964,0
I.g1099.t2__Cnig_chr_I.g46.t2,4049.69879042002,1.92168833844166,0.467048496016751,4.11453704450585,3.87957254142063e-05,0.000133261262561203,1
I.g1100.t1__Cnig_chr_I.g45.t1,1351.66240503935,2.47893032983403,0.47779397842581,5.1882829038603,2.1224200123624e-07,1.05872309880678e-06,1
I.g1101.t1__Cnig_chr_I.g44.t1,1680.94204076525,0.267685553471922,0.191344743384991,1.39896998859974,0.161821982902091,0.233918751223098,0
I.g1102.t1__Cnig_chr_I.g43.t1,3005.26105938637,0.636574913272986,0.42467062932902,1.49898502347284,0.133877517372181,0.199673025964662,0
I.g1103.t1__Cnig_chr_I.g42.t1,1525.31745310478,0.0138412972272005,0.158612668577696,0.0872647648596896,0.930461060712575,0.949986586980995,0
I.g1104.t1__Cnig_chr_I.g41.t3,30.1846402153255,-3.80765722768837,0.69380159559931,-5.48810676112569,4.06264507533895e-08,2.24798594075315e-07,-1
I.g1105.t1__Cnig_chr_I.g40.t1,278.504337925174,0.487486416397399,0.218037157396413,2.23579513794111,0.0253651935797114,0.0471676265542463,1
I.g1109.t1__Cnig_chr_I.g38.t3,961.726073603844,0.593549611971572,0.442178645669959,1.34232988812082,0.179489056628659,0.255104790657508,0
I.g1112.t2__Cnig_chr_I.g35.t2,698.933772187475,-0.646336083823137,0.249468886122162,-2.5908484776199,0.00957396351166751,0.01988202818894,-1
I.g1114.t2__Cnig_chr_I.g34.t2,130.665754448994,1.15567078889259,0.291771651982037,3.96087413236343,7.46758901546247e-05,0.000244252017185223,1
I.g1115.t3__Cnig_chr_I.g33.t3,2204.30320663427,-0.116537381500553,0.32239024304912,-0.361479244527872,0.717741218025216,0.785049266411684,0
I.g1116.t1__Cnig_chr_I.g29.t1,1044.55978891406,1.08839778132882,0.187214577247921,5.81363800473449,6.11295311627337e-09,3.82178799004094e-08,1
I.g1117.t1__Cnig_chr_I.g28.t1,2854.7615498448,0.257507708797982,0.265039814050838,0.971581230994182,0.331258923616301,0.42488845837726,0
I.g1119.t1__Cnig_chr_I.g26.t1,1036.87366879431,0.722330345967155,0.317462725703635,2.2753233292701,0.022886540954642,0.0431354935563211,1
I.g1120.t1__Cnig_chr_I.g25.t1,1388.13254329378,-0.223014235387351,0.265902803513678,-0.838705844543225,0.401634397811959,0.496683496858417,0
I.g1121.t1__Cnig_chr_I.g24.t1,1594.55607810401,-1.22132381757568,0.378499830239656,-3.22674865349972,0.00125205391105695,0.00320133829398063,-1
I.g1123.t1__Cnig_chr_I.g22.t2,1043.37641373187,-0.754580816117536,0.354050076794165,-2.13128273534093,0.0330658565127805,0.059639370220258,0
I.g1125.t1__Cnig_chr_I.g19.t1,3287.45306790058,0.185146670175442,0.152554600240225,1.21364200020121,0.224884461291227,0.307837722685931,0
I.g1126.t1__Cnig_chr_I.g18.t1,1354.64034124021,-1.22901645023719,0.28884332232325,-4.25495884880374,2.09087465938111e-05,7.5096191628655e-05,-1
I.g1129.t1__Cnig_chr_I.g16.t1,670.986292103291,0.181439315280798,0.250414190562005,0.724556842699663,0.46872394325899,0.562592623701958,0
I.g1131.t2__Cnig_chr_I.g9.t1,9.35486809197226,-3.49080239022643,0.838044165315792,-4.16541577962187,3.10785640229115e-05,0.000108782959322745,-1
I.g1132.t1__Cnig_chr_I.g8.t1,612.619013479153,-0.210375396259332,0.260910953931849,-0.806311092305779,0.420063496278758,0.514800738557531,0
I.g1133.t3__Cnig_chr_I.g6.t1,5562.40851988378,-0.568092438607172,0.180439662950102,-3.14837896125016,0.00164178699280401,0.00408661871057356,-1
I.g1134.t1__Cnig_chr_I.g5.t1,49507.6988584169,0.0843082789315872,0.232204458704516,0.363077778101027,0.716546784079952,0.783868693449063,0
I.g1135.t1__Cnig_chr_I.g4.t1,4071.06444569205,0.0417888748321942,0.153246647832543,0.272690303006549,0.785091289391701,0.839769051145033,0
I.g1141.t1__Cnig_chr_I.g623.t1,812.512019338191,0.00546883089197609,0.218824266693525,0.0249918849248812,0.980061436480239,0.986069198609328,0
I.g1142.t1__Cnig_chr_I.g624.t1,2199.72575861332,0.278452125821705,0.329114422176358,0.846064794062698,0.397516599322818,0.492485324897667,0
I.g1143.t2__Cnig_chr_I.g625.t1,2848.70902042459,0.517203745836849,0.14455003926478,3.57802563366628,0.000346199505262681,0.000990789089109081,1
I.g1144.t2__Cnig_chr_I.g1613.t1,917.2194629723,2.97557216878014,0.269564121488217,11.0384577604487,2.49274874561491e-28,1.06120988004725e-26,1
I.g1147.t1__Cnig_chr_I.g632.t2,958.426545738781,-0.979874499409629,0.213782982265502,-4.58350093644357,4.57254835447327e-06,1.8550275828764e-05,-1
I.g1148.t1__Cnig_chr_I.g633.t1,232.404085186548,-0.690751679780245,0.2183780669375,-3.16310007441334,0.00156098661845619,0.00390579816315061,-1
I.g1149.t1__Cnig_chr_I.g635.t1,138.479684614579,0.0254823807981709,0.324748759444312,0.0784679850410347,0.937455795913787,0.954410007303903,0
I.g1150.t1__Cnig_chr_I.g639.t1,202.047104957599,4.27943127492824,0.313277710131989,13.66018435568,1.75538783015745e-42,1.55283431235292e-40,1
I.g1151.t1__Cnig_chr_I.g640.t1,1827.92778407368,2.06418155053868,0.415946461482246,4.96261356132917,6.95508761333667e-07,3.21292501039286e-06,1
I.g1152.t1__Cnig_chr_I.g641.t1,860.582217989981,1.43029213942843,0.613783382984766,2.33028814249265,0.0197909270428136,0.0379467697542926,1
I.g1154.t1__Cnig_chr_I.g644.t3,2869.0042338697,1.34580519742726,0.305124117834019,4.41068115814873,1.03045954796358e-05,3.91356298352604e-05,1
I.g1155.t1__Cnig_chr_I.g645.t1,199.137426624934,-0.193368107552532,0.398997113709174,-0.48463535426343,0.62793503044794,0.708611573872787,0
I.g1156.t1__Cnig_chr_I.g646.t2,731.947871032753,2.26729967351815,0.248591404634023,9.12058756358079,7.47181294012877e-20,1.60549696661474e-18,1
I.g1158.t1__Cnig_chr_I.g647.t1,966.64367835249,-1.26431722982309,0.199099117940474,-6.35019001039018,2.15049139433119e-10,1.62215638233521e-09,-1
I.g1159.t1__Cnig_chr_I.g648.t1,75379.050419749,0.257965408593468,0.171383471320547,1.5051942092536,0.132274153518555,0.197541196380539,0
I.g1160.t1__Cnig_chr_I.g649.t1,418.535446838476,0.159952731521772,0.236882668496176,0.675240331161478,0.49952308668243,0.591996782068268,0
I.g1161.t1__Cnig_chr_I.g650.t3,1221.27931213259,-0.326350164263304,0.3383238642615,-0.964608763191055,0.33474080850304,0.428365803574448,0
I.g1162.t2__Cnig_chr_I.g651.t2,9926.2616430658,-1.80176775480789,0.229715696483731,-7.84346817560854,4.38270233086269e-15,5.7854218850138e-14,-1
I.g1163.t2__Cnig_chr_I.g653.t1,5271.48657470767,0.715057494173692,0.216560815276981,3.30187847353241,0.000960396705457377,0.00250833671749345,1
I.g1165.t1__Cnig_chr_I.g655.t1,322.424450409924,0.579736399924617,0.330819385428901,1.75242572067837,0.0797006319441249,0.127917260718051,0
I.g1166.t1__Cnig_chr_I.g657.t2,643.475727000105,-0.93225255054588,0.182677513411583,-5.10326932491939,3.3383536976208e-07,1.62538929316255e-06,-1
I.g1167.t1__Cnig_chr_I.g656.t1,966.17417178518,-0.954195623778469,0.174875379870175,-5.45643202883592,4.85797114749087e-08,2.66211347314031e-07,-1
I.g1168.t3__Cnig_chr_I.g658.t2,810.281782915094,0.3328880882821,0.230329677948334,1.44526789273231,0.148382652692122,0.217450180467381,0
I.g1169.t1__Cnig_chr_I.g659.t1,147.014759378121,0.775138629327844,0.323554170974067,2.39569969688313,0.0165886751357572,0.0324694714618421,1
I.g1170.t1__Cnig_chr_I.g660.t2,1850.71702417345,-0.0187190660068402,0.204248123893757,-0.0916486558112878,0.926977192343804,0.947139450333731,0
I.g1171.t1__Cnig_chr_I.g662.t1,159.527373538854,0.667397165910679,0.283215415411421,2.35650013944745,0.0184480607202839,0.0356583025610892,1
I.g1172.t1__Cnig_chr_I.g663.t2,2208.96792427676,-1.98914765762269,0.286773703346125,-6.9362972769573,4.0251014985608e-12,3.82918699126354e-11,-1
I.g1173.t2__Cnig_chr_I.g666.t3,143.163990545665,0.754862700602714,0.225242919331294,3.35132710428264,0.000804252422893523,0.00213582766511851,1
I.g1175.t2__Cnig_chr_I.g668.t2,1917.83469821314,0.705246648286135,0.26163291709253,2.69555779189939,0.00702708867139711,0.015061363903468,1
I.g1176.t1__Cnig_chr_I.g674.t1,12.3145741348957,-7.19287757916204,1.28516239544364,-5.59686278143786,2.18265321634059e-08,1.25091648154009e-07,-1
I.g1180.t1__Cnig_chr_I.g698.t1,633.309420206434,-0.817210642205993,0.217602408973243,-3.75552203701238,0.000172980538936793,0.000524019097606388,-1
I.g1181.t1__Cnig_chr_I.g697.t1,1374.21739090552,0.19712100032783,0.208123238149323,0.947135947339051,0.343569509248858,0.43767041560662,0
I.g1182.t2__Cnig_chr_I.g696.t1,604.099807092034,-0.553544136078206,0.195272922257134,-2.83472039891584,0.0045865808342889,0.0102801893230533,-1
I.g1183.t1__Cnig_chr_I.g695.t1,1844.33300789657,-0.528967501658685,0.150549940324182,-3.51356832503321,0.000442130689224271,0.00123703971643094,-1
I.g1184.t1__Cnig_chr_I.g694.t2,1553.84169029059,0.00342805146994813,0.30073985302028,0.0113987269579365,0.990905328694468,0.9933115005743,0
I.g1185.t1__Cnig_chr_I.g693.t1,80.8422573346575,-2.82092195680088,0.394368564698054,-7.15300916278837,8.48959352550075e-13,8.76164640893157e-12,-1
I.g1186.t1__Cnig_chr_I.g692.t1,235.882007876941,-0.626802681835377,0.25356789861591,-2.47193231184529,0.0134384958205121,0.026851368225702,-1
I.g1187.t1__Cnig_chr_I.g691.t1,39538.5697479173,0.286504161797656,0.21327318701732,1.3433670017525,0.179153166371887,0.254707115997101,0
I.g1188.t1__Cnig_chr_I.g690.t1,35266.2372897388,0.294542275497743,0.237532144622469,1.24001017195329,0.214971631826133,0.296232909201639,0
I.g1189.t1__Cnig_chr_I.g689.t1,940.729829613913,0.6425380405045,0.275490465181955,2.33234221039236,0.0196826956297516,0.0377977674885969,1
I.g1190.t1__Cnig_chr_I.g688.t1,195.499540272895,0.584187556497216,0.335337114950075,1.74209036355606,0.0814926335285589,0.130424594285662,0
I.g1191.t1__Cnig_chr_I.g687.t1,68.6759766184509,-0.88958143741886,0.46130650197353,-1.92839561899326,0.053805936346421,0.0911417180117838,0
I.g1195.t1__Cnig_chr_I.g683.t2,17.7692452454321,0.219372424882732,0.498559655741138,0.440012388400385,0.659928134801809,0.735996805600085,0
I.g1196.t1__Cnig_chr_I.g682.t3,2097.94640027127,-0.0132143254433103,0.275850365849599,-0.0479039619998731,0.961792781798576,0.972140010865262,0
I.g1197.t1__Cnig_chr_I.g680.t1,1353.11083974171,-2.08994272357536,0.360959902173024,-5.78995813937682,7.04039684627911e-09,4.35564605980292e-08,-1
I.g1198.t1__Cnig_chr_I.g702.t1,1625.80754445321,0.100265881825045,0.1976692731699,0.507240605568804,0.611986007174059,0.695220595041044,0
I.g1199.t1__Cnig_chr_I.g704.t1,10848.0593903365,-1.92513259583292,0.303313814618259,-6.34699938826008,2.19555003844247e-10,1.65248498197247e-09,-1
I.g1200.t1__Cnig_chr_I.g705.t1,1081.92686639219,1.18009218901486,0.191892505435713,6.14975653340567,7.76019760188815e-10,5.49180113924791e-09,1
I.g1201.t1__Cnig_chr_I.g706.t1,524.090760436832,1.2490416706608,0.194869590435656,6.40962844879184,1.45874701929092e-10,1.12528372841451e-09,1
I.g1211.t2__Cnig_chr_I.g751.t1,1823.1341892046,-0.609990453494198,0.200598514381194,-3.04085229831286,0.00235909525806085,0.00565510376571581,-1
I.g1212.t1__Cnig_chr_I.g752.t1,5182.7138290633,0.517454982057663,0.326422658589773,1.5852299723714,0.11291409298419,0.17223476528089,0
I.g1213.t3__Cnig_chr_I.g753.t3,846.090115442289,-0.987381783661082,0.282386350976496,-3.49656341479218,0.000471292460802787,0.00131002187176421,-1
I.g1217.t1__Cnig_chr_I.g763.t1,3444.87058657289,0.598704146950478,0.383205184856378,1.56235920235491,0.118203392435182,0.178960303972492,0
I.g1218.t2__Cnig_chr_I.g766.t1,115.905337148215,7.75280753530282,0.902299576390263,8.59227659877518,8.52628333951933e-18,1.50848776538015e-16,1
I.g1221.t1__Cnig_chr_I.g778.t1,241.359384927881,-0.823422724859917,0.292511086754779,-2.81501372818124,0.0048775150260342,0.0108590271612459,-1
I.g1222.t1__Cnig_chr_I.g779.t1,184.267777713226,-0.350695780869338,0.246627092943194,-1.42196778417249,0.155035603477323,0.225766972332611,0
I.g1226.t1__Cnig_chr_I.g549.t1,1122.34731896487,1.75102920082361,0.270108330577826,6.48269232229063,9.01001203069144e-11,7.15287843205766e-10,1
I.g1232.t1__Cnig_chr_I.g788.t1,835.007737423248,-0.412526255996879,0.199414738279022,-2.06868489037992,0.038575665997228,0.0682754706873115,0
I.g1233.t1__Cnig_chr_I.g787.t1,589.17967687287,-0.10848728591079,0.204884964261838,-0.529503403539881,0.596456284016336,0.68172866491774,0
I.g1234.t1__Cnig_chr_I.g786.t1,577.426530975418,-0.0461190361830213,0.240877975337879,-0.191462237750588,0.848163463129758,0.888536670118171,0
I.g1235.t2__Cnig_chr_I.g785.t1,563.304767009946,0.821299977812119,0.267156347179426,3.07422970288078,0.00211046868123351,0.00511946489395373,1
I.g1236.t2__Cnig_chr_I.g784.t1,786.539588010573,0.714089029678156,0.206922381894321,3.45099946724397,0.000558514671832422,0.0015284542736788,1
I.g1237.t1__Cnig_chr_I.g783.t1,1759.71784013759,-0.187632706224026,0.213373878322816,-0.879361183753498,0.379205471431207,0.473893783809498,0
I.g1241.t1__Cnig_chr_I.g794.t1,257.609226628717,0.6224439489283,0.673730215062823,0.923877146982727,0.355550282717481,0.449611204071311,0
I.g1242.t1__Cnig_chr_I.g795.t3,3299.96598521445,0.219677222624093,0.267063229874135,0.822566336547435,0.410754648611496,0.505621268458879,0
I.g1243.t1__Cnig_chr_I.g798.t1,2552.42760638977,0.125822201243199,0.54476102684794,0.230967699674154,0.817339895538293,0.863885592126477,0
I.g1244.t1__Cnig_chr_I.g799.t1,151.456171215308,-0.150129811355749,0.289385548998248,-0.518788211351417,0.603908439588667,0.688570863116539,0
I.g1245.t1__Cnig_chr_I.g800.t1,369.447394287011,1.58270687013469,0.347710334860861,4.5517970317679,5.31896365375826e-06,2.13558036708367e-05,1
I.g1246.t1__Cnig_chr_I.g803.t1,3139.59031215652,0.0440873100354425,0.196744387141707,0.224084207310515,0.822691780775824,0.86846417121341,0
I.g1247.t1__Cnig_chr_I.g804.t1,1899.00085087225,0.365086272771119,0.195751415412282,1.86505048764113,0.0621743277213675,0.103204687041329,0
I.g1248.t3__Cnig_chr_I.g805.t1,1588.426293867,0.0917312744083133,0.254411330355382,0.360562850247966,0.718426264873266,0.785546272282567,0
I.g1249.t1__Cnig_chr_I.g806.t1,4933.70482148427,-0.57763988513801,0.238735541074365,-2.41958060596465,0.0155384165245608,0.0306205479985667,-1
I.g1252.t1__Cnig_chr_I.g809.t3,1041.9057877281,-0.366554330908768,0.211972023852136,-1.72925806079231,0.0837629190764217,0.13355333848719,0
I.g1254.t3__Cnig_chr_I.g811.t1,3268.9064983667,-0.62003611369759,0.213770875089775,-2.90047048475243,0.00372602926887526,0.00852817485381177,-1
I.g1255.t1__Cnig_chr_I.g814.t1,215.47751674277,-0.238271768152725,0.332846307305998,-0.715861233616369,0.474077037715873,0.567867008247898,0
I.g1256.t3__Cnig_chr_I.g815.t2,64.3305990149092,-0.284053870056302,0.275754785595184,-1.03009588552817,0.302964996492948,0.394880611100597,0
I.g1258.t2__Cnig_chr_I.g818.t1,6573.4499766542,0.0965277199939847,0.151210683134515,0.638365742373605,0.523235625706854,0.614274295846645,0
I.g1259.t1__Cnig_chr_I.g819.t1,401.534223379679,1.22543653619868,0.540938460988639,2.26538991877011,0.0234887624318943,0.044158137693863,1
I.g1263.t1__Cnig_chr_I.g825.t1,3208.514237188,-2.11279338818367,0.338752486729338,-6.23698266714652,4.46091394155811e-10,3.24112163337846e-09,-1
I.g1264.t3__Cnig_chr_I.g830.t1,1718.10886689365,-0.381555546886011,0.188527639600205,-2.02387059900153,0.0429834677651951,0.0750145761421026,0
I.g1265.t1__Cnig_chr_I.g831.t1,1045.78808326026,-1.49337635243811,0.191797646032571,-7.78620792970787,6.90502789442929e-15,8.99303967550767e-14,-1
I.g1266.t2__Cnig_chr_I.g833.t1,1812.66935631531,-0.524241287792291,0.259790098970004,-2.01794175324911,0.0435973278980829,0.0759496672577473,0
I.g1268.t1__Cnig_chr_I.g835.t2,395.61086092817,2.66557576467847,0.623370592486205,4.27606915823103,1.90222153160242e-05,6.89384515164133e-05,1
I.g1269.t1__Cnig_chr_I.g836.t1,1194.05988022258,-0.925674803213426,0.23492665067198,-3.94027157227858,8.13894185987193e-05,0.000263866741925358,-1
I.g1271.t2__Cnig_chr_I.g838.t2,571.355166417395,1.50767449255966,0.306248058961126,4.92304995392981,8.5205691003218e-07,3.86275250761011e-06,1
I.g1272.t1__Cnig_chr_I.g839.t1,1286.22331266683,0.0247411607728789,0.177999198143468,0.13899591139134,0.889453379923515,0.920187074323971,0
