,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
I.g1078.t1__Cnig_chr_I.g69.t1,556.13330327259,4.89385551672654,0.281056698059667,17.4123426003091,6.65059786226153e-68,4.37470103472254e-67
I.g1079.t1__Cnig_chr_I.g68.t1,210.712535585932,-0.117894458630989,0.178529095728826,-0.66036551717073,0.509019295179211,0.537282494688483
I.g1080.t1__Cnig_chr_I.g67.t1,379.21118003847,-0.274853254891261,0.181024344668537,-1.51832205438737,0.128933230538662,0.147025717647198
I.g1081.t2__Cnig_chr_I.g66.t1,119.563797051192,0.745822845635317,0.242945495975772,3.06991838905997,0.00214117270390297,0.00287939161641232
I.g1082.t1__Cnig_chr_I.g64.t1,59.3720209421289,0.650557717690206,0.353268426850197,1.84153937415436,0.0655425560735665,0.0773263795309874
I.g1083.t2__Cnig_chr_I.g63.t1,7337.39439273848,-2.0027071231795,0.109190482693564,-18.3414073623979,3.86656528488202e-75,3.05311573305537e-74
I.g1084.t2__Cnig_chr_I.g60.t2,6741.75224279724,-2.65875435609213,0.162114674516693,-16.4004545795659,1.8981241047362e-60,1.04746338697624e-59
I.g1085.t1__Cnig_chr_I.g59.t1,2140.35899164655,-2.49236390892923,0.114738024964936,-21.7222137969596,1.26532448599684e-104,2.08885771078123e-103
I.g1086.t1__Cnig_chr_I.g58.t1,4438.17032296636,0.92836776202268,0.20084187193653,4.62238154360591,3.79359444002391e-06,6.05589484712784e-06
I.g1087.t1__Cnig_chr_I.g57.t1,363.627035382731,3.04022908070639,0.20016655920276,15.1884964842043,4.21476406539846e-52,1.91894900820612e-51
I.g1088.t1__Cnig_chr_I.g56.t1,207.264934757055,0.036392587142996,0.174152839642226,0.208969243440186,0.834472248718723,0.847903396686178
I.g1089.t2__Cnig_chr_I.g55.t2,612.601274087218,2.04659497161559,0.230348587817553,8.8847732517318,6.40512715992796e-19,1.55299278009918e-18
I.g1090.t1__Cnig_chr_I.g54.t1,5403.00709471602,-3.86737969949951,0.181800896788502,-21.2726106846361,2.03626483102399e-100,2.99530822393129e-99
I.g1091.t1__Cnig_chr_I.g53.t1,663.124786215711,-2.08475382045308,0.146215221216235,-14.2581176098621,3.99074416746696e-46,1.59629766698678e-45
I.g1092.t1__Cnig_chr_I.g52.t2,1687.890767314,-1.88285105042693,0.12144984688895,-15.503115884111,3.30469220658846e-54,1.58059568323537e-53
I.g1093.t2__Cnig_chr_I.g51.t2,38.5060366119476,0.655239193568658,0.333475820814125,1.96487766929849,0.0494283978748623,0.0590042574999231
I.g1094.t2__Cnig_chr_I.g50.t1,2581.29863607571,-1.92738055392759,0.137402691586496,-14.0272401630087,1.06204792048221e-44,4.1224268271265e-44
I.g1095.t1__Cnig_chr_I.g49.t1,2510.19883176972,-2.08075502693376,0.132203455897133,-15.7390365691558,8.16777759767499e-56,4.06926617909741e-55
I.g1096.t1__Cnig_chr_I.g48.t2,3094.35011303386,-2.69999576194342,0.109635729606281,-24.626969434504,6.49683468936871e-134,2.32521884053101e-132
I.g1097.t1__Cnig_chr_I.g47.t2,146.956735316307,-0.600117635834964,0.245459164098339,-2.44487769702718,0.0144901270094599,0.0181472604611494
I.g1099.t2__Cnig_chr_I.g46.t2,284.873281811761,-0.1698892233654,0.192676663213875,-0.881732227098096,0.377921629061662,0.406671348949244
I.g1100.t1__Cnig_chr_I.g45.t1,1614.72707790048,-2.74731240781523,0.174104674488251,-15.7796590808975,4.29501579641274e-56,2.15161041145791e-55
I.g1101.t1__Cnig_chr_I.g44.t1,7178.90377062202,-2.97455358068035,0.132274027227111,-22.4878129367992,5.46264136219001e-112,1.07332244401762e-110
I.g1102.t1__Cnig_chr_I.g43.t1,3362.95567791924,-2.51882965034686,0.12796519037152,-19.683709632549,2.97414999138644e-86,3.10770186073145e-85
I.g1103.t1__Cnig_chr_I.g42.t1,2851.29355459432,-2.46163912155522,0.114511583523344,-21.4968568752121,1.66595954886279e-102,2.58148004639693e-101
I.g1104.t1__Cnig_chr_I.g41.t3,34.6726247820843,-0.475665594268456,0.375191533234161,-1.2677940521957,0.204871506781291,0.22853631106591
I.g1105.t1__Cnig_chr_I.g40.t1,1055.77868402591,-2.16379377030406,0.171755954762445,-12.5980713349752,2.16370738292967e-36,7.2102428821185e-36
I.g1109.t1__Cnig_chr_I.g38.t3,16.0023911718337,1.53281484426678,0.5292037484718,2.89645500186486,0.00377404762574215,0.00497514630941801
I.g1112.t2__Cnig_chr_I.g35.t2,463.39449070593,-0.00920703298280681,0.167654310789171,-0.0549167685547009,0.956204772663407,0.960147885127998
I.g1114.t2__Cnig_chr_I.g34.t2,56.5065672592462,0.221114151798877,0.292848217155213,0.755046945297549,0.450220814927277,0.478877615627796
I.g1115.t3__Cnig_chr_I.g33.t3,2841.79632455051,-1.13866401111146,0.138369477758124,-8.22915594942037,1.88537191406721e-16,4.30563246026134e-16
I.g1116.t1__Cnig_chr_I.g29.t1,2537.91077019093,-2.42550413521525,0.114846039815734,-21.1196149132079,5.2521318228114e-99,7.53081698589445e-98
I.g1117.t1__Cnig_chr_I.g28.t1,6091.44050328019,-2.13828297698224,0.132809583352693,-16.1003665774913,2.53597670538795e-58,1.32899993676672e-57
I.g1119.t1__Cnig_chr_I.g26.t1,1483.15511197601,-1.60486991460439,0.17349233838773,-9.25037917823056,2.23697682599708e-20,5.61653765407774e-20
I.g1120.t1__Cnig_chr_I.g25.t1,2824.45308019289,-3.15596973128468,0.197964367569584,-15.9421100374307,3.23251990487083e-57,1.65398279260108e-56
I.g1121.t1__Cnig_chr_I.g24.t1,16.358968388507,2.08751516248244,0.559742664258132,3.72941942034949,0.000191921467414971,0.000277287680617773
I.g1123.t1__Cnig_chr_I.g22.t2,11.7736312555883,1.08079328221589,0.600739721257202,1.79910407780936,0.072002218734395,0.0844868991190268
I.g1125.t1__Cnig_chr_I.g19.t1,2809.85434965696,2.54485566398747,0.215351075996332,11.8172414612445,3.17954187884807e-32,9.89190806752733e-32
I.g1126.t1__Cnig_chr_I.g18.t1,447.665361899696,6.69763217435539,0.407749537279897,16.4258486202961,1.24923822700364e-60,6.92182546258499e-60
I.g1129.t1__Cnig_chr_I.g16.t1,3950.57895370307,-3.19097797399364,0.128492767594608,-24.8339111510239,3.85890980495998e-136,1.49488903694415e-134
I.g1131.t2__Cnig_chr_I.g9.t1,4.07057955000841,0.566825813426848,0.90921372641729,0.623424170750694,0.533005818455309,0.560376487111502
I.g1132.t1__Cnig_chr_I.g8.t1,429.320459458254,1.78334252923711,0.264516088104344,6.74190572685935,1.56322505124143e-11,3.08527092180174e-11
I.g1133.t3__Cnig_chr_I.g6.t1,5334.91272401928,-0.179469286470899,0.186254259342475,-0.963571448537454,0.335260826992238,0.363432437941503
I.g1134.t1__Cnig_chr_I.g5.t1,65372.2737891726,-1.86369161368821,0.184925343163881,-10.0780757347932,6.9065411148014e-24,1.85571615057009e-23
I.g1135.t1__Cnig_chr_I.g4.t1,10012.1931387823,-1.39330240687449,0.102970044787353,-13.5311430596329,1.02418604001428e-41,3.75525701576625e-41
I.g1141.t1__Cnig_chr_I.g623.t1,555.024303450736,-0.390736954303266,0.166977935492186,-2.34005141548509,0.0192810853069083,0.0239102291055839
I.g1142.t1__Cnig_chr_I.g624.t1,2176.49889289353,1.04910167369752,0.174835625868669,6.00050286367592,1.9670738180188e-09,3.61350108884606e-09
I.g1143.t2__Cnig_chr_I.g625.t1,5251.08354740003,-1.90259721020077,0.130983747289178,-14.5254449470004,8.35977085230491e-48,3.46170165022866e-47
I.g1144.t2__Cnig_chr_I.g1613.t1,2332.75014223745,-2.40903401167978,0.135984872435031,-17.7154559072792,3.18635398089528e-70,2.22132530079182e-69
I.g1147.t1__Cnig_chr_I.g632.t2,289.279530845321,5.36045321545401,0.327061411047419,16.3897452722627,2.26391287793438e-60,1.24780582067555e-59
I.g1148.t1__Cnig_chr_I.g633.t1,67.0210328447072,8.92478397823112,1.20841770913488,7.38551240251228,1.51867378948589e-13,3.19479108198543e-13
I.g1149.t1__Cnig_chr_I.g635.t1,142.686253013498,-0.147256562114575,0.216319676868992,-0.680735863911985,0.496038638913498,0.524461726000191
I.g1150.t1__Cnig_chr_I.g639.t1,22.1664199720534,0.349933021725417,0.435168368600325,0.804132485205533,0.421320465245588,0.449927626602619
I.g1151.t1__Cnig_chr_I.g640.t1,500.571979406859,-0.318367411690409,0.156900521897708,-2.02910358639832,0.0424477407016502,0.0510285984490613
I.g1152.t1__Cnig_chr_I.g641.t1,17.8854952796729,2.6691186307013,0.604740994380956,4.41365585515423,1.01639485456832e-05,1.58286434866305e-05
I.g1154.t1__Cnig_chr_I.g644.t3,5075.06178866236,-1.96280763076716,0.172309515588457,-11.3911737495399,4.6271421861578e-30,1.39007955167323e-29
I.g1155.t1__Cnig_chr_I.g645.t1,161.966401124536,-0.411948937237144,0.341577421626702,-1.20601922479335,0.22781007784084,0.252636485152707
I.g1156.t1__Cnig_chr_I.g646.t2,1579.41995983807,-2.03203130599327,0.162724286598789,-12.4875723745124,8.72762343351547e-36,2.88020022118627e-35
I.g1158.t1__Cnig_chr_I.g647.t1,2896.95708321127,-3.11067079699352,0.115951242093931,-26.8274038364643,1.54812804182304e-158,1.09379657918648e-156
I.g1159.t1__Cnig_chr_I.g648.t1,135437.219009557,-1.44136573729707,0.166330241379423,-8.66568656032375,4.48800125889468e-18,1.06859411849638e-17
I.g1160.t1__Cnig_chr_I.g649.t1,311.574109110408,-0.550870705589413,0.170677254501439,-3.22755780902703,0.00124851810583096,0.00170657506927736
I.g1161.t1__Cnig_chr_I.g650.t3,7489.34405091062,-4.1278888460146,0.133233419670877,-30.9823830703409,9.31080066794799e-211,1.95326273704829e-208
I.g1162.t2__Cnig_chr_I.g651.t2,13663.2443978293,-1.52587879896511,0.179257179098548,-8.51223257354871,1.70615926729477e-17,4.00226866830061e-17
I.g1163.t2__Cnig_chr_I.g653.t1,15608.4411276125,-3.2273200454719,0.190210792370523,-16.9670711385567,1.43933992695827e-64,8.74636329946659e-64
I.g1165.t1__Cnig_chr_I.g655.t1,2110.41310899007,-3.97084560990922,0.163337049202528,-24.3107465776832,1.50903102897928e-130,4.97032538916943e-129
I.g1166.t1__Cnig_chr_I.g657.t2,1370.60992093265,-2.53781821090462,0.135146558354227,-18.7782673995504,1.13731061680262e-78,9.79682095434021e-78
I.g1167.t1__Cnig_chr_I.g656.t1,1901.57734171835,-3.12492694199375,0.172451296737188,-18.1206346436238,2.19053663286689e-73,1.65302476622983e-72
I.g1168.t3__Cnig_chr_I.g658.t2,840.680627838765,0.708678697971506,0.171752111120135,4.12617168633116,3.68851948168375e-05,5.56378889958403e-05
I.g1169.t1__Cnig_chr_I.g659.t1,97.7725094935052,0.429145673954164,0.245840396230408,1.74562716516271,0.0808757587119342,0.0943712002221406
I.g1170.t1__Cnig_chr_I.g660.t2,3365.20843960502,1.97757866379389,0.183966804960311,10.749649450185,5.94872649543789e-27,1.69487744445865e-26
I.g1171.t1__Cnig_chr_I.g662.t1,99.6373810239773,0.339979171687963,0.248705665445234,1.36699407743419,0.171627161907955,0.193174410216828
I.g1172.t1__Cnig_chr_I.g663.t2,7574.84437596279,-1.88767170638307,0.157718826555604,-11.9685883265024,5.19042075640435e-33,1.63948523127935e-32
I.g1173.t2__Cnig_chr_I.g666.t3,1041.04493185556,-3.9634158300529,0.168166380795748,-23.5684196288126,8.12766176682617e-123,2.13542959253259e-121
I.g1175.t2__Cnig_chr_I.g668.t2,7061.91263494838,-2.54660079001644,0.193576953245429,-13.1554957722043,1.58242145586195e-39,5.57136560086073e-39
I.g1176.t1__Cnig_chr_I.g674.t1,43.2640706853811,-2.68853825865771,0.356726838940322,-7.53668624049753,4.82064318115949e-14,1.02967246895819e-13
I.g1180.t1__Cnig_chr_I.g698.t1,1216.81769631809,-1.55093043114967,0.133825041343062,-11.5892393201198,4.67263808075448e-31,1.42477846308516e-30
I.g1181.t1__Cnig_chr_I.g697.t1,4889.22945871564,-3.07841123824675,0.142222741952777,-21.6449999203987,6.77439383354743e-104,1.09449803689873e-102
I.g1182.t2__Cnig_chr_I.g696.t1,2353.2958579908,-3.26801030336577,0.117059112956816,-27.9176069322458,1.63123046188126e-171,1.54468462348701e-169
I.g1183.t1__Cnig_chr_I.g695.t1,4361.96778394559,-2.446461158045,0.14067958946037,-17.3903063509733,9.77105853110329e-68,6.40568048702522e-67
I.g1184.t1__Cnig_chr_I.g694.t2,9945.00315271542,-3.4566566607096,0.230668225346656,-14.9854044938995,9.14670025937018e-51,4.03638850280815e-50
I.g1185.t1__Cnig_chr_I.g693.t1,85.5810905080207,1.14834430601105,0.341436672003744,3.36327172846407,0.000770245074901162,0.00106781840599352
I.g1186.t1__Cnig_chr_I.g692.t1,1476.88042177382,-4.16020422277413,0.179418280042228,-23.187181494522,6.13304207966756e-119,1.47236200349202e-117
I.g1187.t1__Cnig_chr_I.g691.t1,52146.1010878603,-1.32015273780312,0.165976279824939,-7.95386388461976,1.80782745077308e-15,4.02080168304383e-15
I.g1188.t1__Cnig_chr_I.g690.t1,48275.3963273368,-1.21985446443922,0.168083624484784,-7.25742598767943,3.94525726478469e-13,8.18337816589656e-13
I.g1189.t1__Cnig_chr_I.g689.t1,3900.27077774865,-3.31078854686045,0.205061052851529,-16.1453796360715,1.22393150230411e-58,6.46881006411584e-58
I.g1190.t1__Cnig_chr_I.g688.t1,957.506051324143,-3.65629654140041,0.154568831046933,-23.6548113654959,1.05314291697028e-123,2.82690094799345e-122
I.g1191.t1__Cnig_chr_I.g687.t1,43.9362518266805,1.0399238701277,0.465131821683649,2.2357616091788,0.0253673909467139,0.0311433999234168
I.g1195.t1__Cnig_chr_I.g683.t2,12.8950301027307,-0.0718743367203029,0.627791830870632,-0.114487531034971,0.908851330198799,0.917056144634514
I.g1196.t1__Cnig_chr_I.g682.t3,9141.35437554086,-3.17243759365463,0.192495072101421,-16.4806171868293,5.05660072887328e-61,2.82589375159492e-60
I.g1197.t1__Cnig_chr_I.g680.t1,9355.67019844391,-2.93767438003946,0.21172598208434,-13.8748884341897,8.99329150873591e-44,3.43604715643381e-43
I.g1198.t1__Cnig_chr_I.g702.t1,2216.9939320686,-2.19363842774081,0.173281097905121,-12.6594213348182,9.92280615439949e-37,3.31879776113298e-36
I.g1199.t1__Cnig_chr_I.g704.t1,4098.80745421434,5.16680101029039,0.141912685450331,36.4083097567678,3.14503785571276e-290,3.06326687146423e-287
I.g1200.t1__Cnig_chr_I.g705.t1,384.908609327694,2.10332622943851,0.231494377934829,9.08586311340417,1.02879132296988e-19,2.54463966624657e-19
I.g1201.t1__Cnig_chr_I.g706.t1,174.855543226954,1.86472421164831,0.251281578685215,7.42085520715504,1.16366477483651e-13,2.45706609936058e-13
I.g1211.t2__Cnig_chr_I.g751.t1,5509.92497046483,-2.11058968423795,0.1262411625747,-16.7187123533425,9.57660708992726e-63,5.58062454180548e-62
I.g1212.t1__Cnig_chr_I.g752.t1,18359.7814312518,-2.72175987049031,0.191046809568833,-14.2465601840353,4.70912064557725e-46,1.8803387737362e-45
I.g1213.t3__Cnig_chr_I.g753.t3,334.354477817305,1.39108863218101,0.170349263396611,8.16609713739855,3.18526823469708e-16,7.2366407278123e-16
I.g1217.t1__Cnig_chr_I.g763.t1,16973.0376710931,-3.0003435248321,0.228811255773561,-13.1127444525777,2.78340640637884e-39,9.74442355773603e-39
I.g1218.t2__Cnig_chr_I.g766.t1,561.733708904737,-3.01888568983124,0.286522216169483,-10.536305806198,5.87620143794069e-26,1.64432347235295e-25
I.g1221.t1__Cnig_chr_I.g778.t1,218.307064981188,0.174592254317672,0.331150714509183,0.527228982659586,0.598034584361106,0.624314775099376
I.g1222.t1__Cnig_chr_I.g779.t1,209.833212717283,0.69120077589088,0.18405057980979,3.75549360727476,0.000173000177205004,0.000250614088639906
I.g1226.t1__Cnig_chr_I.g549.t1,2005.66554804,-2.9829192737554,0.151378570187496,-19.7050300452751,1.95226284904889e-86,2.05251011639404e-85
I.g1232.t1__Cnig_chr_I.g788.t1,2587.29348620416,-3.20432683656462,0.159355399589417,-20.1080530990519,6.27384131880139e-90,7.21941774035239e-89
I.g1233.t1__Cnig_chr_I.g787.t1,1816.11101567101,-3.45651804947795,0.135092748547343,-25.5862589713068,2.16963898678448e-144,1.06421572747457e-142
I.g1234.t1__Cnig_chr_I.g786.t1,3169.99615589722,-3.53998172178359,0.187027109920671,-18.9276395453317,6.75208506736003e-80,6.00596425169741e-79
I.g1235.t2__Cnig_chr_I.g785.t1,391.573124247841,0.110629957717608,0.246068045376101,0.449590915181679,0.653005439933602,0.676984883975868
I.g1236.t2__Cnig_chr_I.g784.t1,762.627872361652,-0.324008373235535,0.165534703471954,-1.95734408821671,0.0503070272992116,0.0599848394763947
I.g1237.t1__Cnig_chr_I.g783.t1,5993.32818974085,-1.13167854081433,0.116586988965532,-9.70673100708435,2.8224412653107e-22,7.38285231033506e-22
I.g1241.t1__Cnig_chr_I.g794.t1,903.964577360611,-1.86893145308361,0.214715403384114,-8.70422626242699,3.19748584911096e-18,7.64391953689991e-18
I.g1242.t1__Cnig_chr_I.g795.t3,7952.40553256183,-1.52321056910636,0.183132435871484,-8.31753567770644,8.98110648838875e-17,2.06764085895102e-16
I.g1243.t1__Cnig_chr_I.g798.t1,44438.7625739817,-5.37562623873789,0.361568087817658,-14.8675351057223,5.35488548390455e-50,2.3254528171504e-49
I.g1244.t1__Cnig_chr_I.g799.t1,1358.84183711406,-5.09129636983693,0.186698589580803,-27.270138361883,9.59083812447866e-164,7.69298050972889e-162
I.g1245.t1__Cnig_chr_I.g800.t1,4179.06193241894,-4.74273551218744,0.142627981687997,-33.2524898414555,1.87897953949598e-242,7.32050428587634e-240
I.g1246.t1__Cnig_chr_I.g803.t1,6505.19972156646,-1.73035169490126,0.158993521435549,-10.883158504057,1.38673002022865e-27,3.99523569740924e-27
I.g1247.t1__Cnig_chr_I.g804.t1,2398.06269940887,-2.54840507156432,0.125666569850047,-20.2791010736208,1.96693015475527e-91,2.33632923259956e-90
I.g1248.t3__Cnig_chr_I.g805.t1,2189.16387436808,-2.4563450469692,0.133988626372739,-18.3324892079718,4.55571197312355e-75,3.58256565545056e-74
I.g1249.t1__Cnig_chr_I.g806.t1,6037.15236655808,-0.113965059913091,0.195664845712061,-0.582450360453617,0.560263368313253,0.587131208908663
I.g1252.t1__Cnig_chr_I.g809.t3,876.405025052106,2.15143412790603,0.190670226137231,11.2835347788258,1.58256579783742e-29,4.7117614015963e-29
I.g1254.t3__Cnig_chr_I.g811.t1,12913.575218022,-2.45337594510717,0.158217328893261,-15.5063668579711,3.14159258348554e-54,1.50416981981773e-53
I.g1255.t1__Cnig_chr_I.g814.t1,107.189729566253,1.74205471567612,0.39643541485776,4.39429639832042,1.11132103231031e-05,1.72813018549246e-05
I.g1256.t3__Cnig_chr_I.g815.t2,70.9470569100077,0.217385539869742,0.253645245593771,0.857045592795769,0.391419687889622,0.4202014536343
I.g1258.t2__Cnig_chr_I.g818.t1,9336.76470442406,-1.52536345001284,0.140003409993055,-10.8951878392712,1.21515561247809e-27,3.50759143347824e-27
I.g1259.t1__Cnig_chr_I.g819.t1,476.029668345677,-0.0347088171461191,0.241405454120764,-0.143778098438306,0.885675698074664,0.895858899113279
I.g1263.t1__Cnig_chr_I.g825.t1,37079.2729030362,-5.07313918940591,0.299334868488915,-16.9480395485359,1.98978879432401e-64,1.20590044441788e-63
I.g1264.t3__Cnig_chr_I.g830.t1,5648.99401500967,-2.95972886083296,0.143195700401313,-20.669118224487,6.57056920853201e-95,8.52547636556754e-94
I.g1265.t1__Cnig_chr_I.g831.t1,3581.04756240863,-3.44983417430336,0.131642433642475,-26.2060953968133,2.26459703270607e-151,1.31404447395659e-149
I.g1266.t2__Cnig_chr_I.g833.t1,6766.62734132572,-2.66993539498536,0.157165683630604,-16.9880302958543,1.00714879907659e-64,6.15575124348201e-64
I.g1268.t1__Cnig_chr_I.g835.t2,1319.77101695465,-2.52982907801017,0.205702876576922,-12.2984623263844,9.2314789029399e-35,2.98932430112772e-34
I.g1269.t1__Cnig_chr_I.g836.t1,7984.19271204509,-3.71435051051312,0.176438761100849,-21.0517829944979,2.20237216228787e-98,3.10885577691071e-97
I.g1271.t2__Cnig_chr_I.g838.t2,92.4256880519724,0.0965155475753461,0.254145952036265,0.379764252792718,0.704120419969808,0.726002725649021
