,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,HF1F
I.g1023.t1__Cnig_chr_I.g524.t2,240.426339185206,6.34169211252822,0.392293498276642,16.1656824300874,8.80573872102431e-59,7.61802694816951e-58,1
I.g1025.t1__Cnig_chr_I.g526.t2,1643.29192339098,0.857752723947791,0.152077110445041,5.64024869645175,1.69804728331902e-08,3.15189610918144e-08,1
I.g1026.t1__Cnig_chr_I.g528.t2,12497.9619506254,0.600405545000222,0.109582685956245,5.47901832995729,4.27692059133623e-08,7.79816090368568e-08,1
I.g1030.t2__Cnig_chr_I.g530.t1,3387.9925381428,0.926664057369301,0.147540113817969,6.28076008205196,3.36921734345943e-10,6.64907718346189e-10,1
I.g1032.t1__Cnig_chr_I.g531.t1,1265.11458075055,1.31283252582661,0.137827251042176,9.52520286009964,1.64719890742007e-21,4.66609268199275e-21,1
I.g1035.t1__Cnig_chr_I.g533.t2,138.027471116534,3.13383481772274,0.798361819131102,3.92533152591572,8.66103704762086e-05,0.00013551343384747,1
I.g1036.t3__Cnig_chr_I.g534.t4,2072.82266688462,0.805655662864561,0.11971264560617,6.72991277391863,1.69764825820724e-11,3.51534007481873e-11,1
I.g1037.t1__Cnig_chr_I.g535.t1,766.050369460065,1.0821105025452,0.143462571840601,7.5428070796578,4.5996136134134e-14,1.03955084769876e-13,1
I.g1038.t3__Cnig_chr_I.g536.t1,3328.48031178222,1.25552344325792,0.126357958658797,9.93624348307333,2.89540572820386e-23,8.5915754632713e-23,1
I.g1040.t1__Cnig_chr_I.g542.t1,1533.21009732788,2.42289717751653,0.182790724385057,13.255033512601,4.21928396974127e-40,1.99493020194329e-39,1
I.g1041.t1__Cnig_chr_I.g543.t1,77.8447359249538,-3.09654129267322,0.400916755808428,-7.72365147580128,1.13043667988856e-14,2.60195339250212e-14,-1
I.g1042.t3__Cnig_chr_I.g545.t2,16.8752171667983,-0.130809488854761,0.561613733304505,-0.232917183283758,0.815825715033989,0.839626540822147,0
I.g1043.t1__Cnig_chr_I.g546.t3,8.45264370028228,-3.35536343929266,1.18641526732287,-2.82815261376735,0.00468174817785645,0.00655945724229564,-1
I.g1045.t1__Cnig_chr_I.g547.t1,37.1297347578422,1.40667046305573,0.40357628965501,3.48551314612214,0.000491194087038615,0.000736466624444486,1
I.g1046.t1__Cnig_chr_I.g548.t1,1709.12892476836,0.71585931417515,0.135640009079204,5.27764130240613,1.30857292902269e-07,2.33444747471532e-07,1
I.g1052.t1__Cnig_chr_I.g554.t1,1172.16592647896,-0.550617426957771,0.185519245719021,-2.96798008650655,0.00299763750420259,0.00425861553413945,-1
I.g1056.t1__Cnig_chr_I.g580.t3,5.07584068382941,1.15564273520577,1.1170665388557,1.03453348122806,0.300886832892746,0.340919953694502,0
I.g1057.t1__Cnig_chr_I.g579.t1,2098.18700069764,1.25603915948361,0.122647251904722,10.2410705497043,1.29792161426406e-24,3.98507296988359e-24,1
I.g1059.t1__Cnig_chr_I.g578.t1,1693.17208424968,1.54898677160292,0.131513771347702,11.7781336184759,5.06010939334962e-32,1.90815590166829e-31,1
I.g1060.t1__Cnig_chr_I.g577.t3,545.129178471701,1.37253562356412,0.143215476132511,9.58371022901303,9.36200015253879e-22,2.67034679675577e-21,1
I.g1061.t1__Cnig_chr_I.g576.t1,7437.77995733109,0.314640934239796,0.141930373880677,2.21686821246817,0.0266320985238276,0.0347898393705834,1
I.g1063.t1__Cnig_chr_I.g575.t1,867.053402346843,1.23106486816526,0.153779579963583,8.00538581557315,1.19092692069494e-15,2.82228539490133e-15,1
I.g1065.t1__Cnig_chr_I.g569.t3,1871.47127217472,1.02165591477497,0.126630558405306,8.06800449781612,7.14564152975726e-16,1.70526114109191e-15,1
I.g1066.t1__Cnig_chr_I.g568.t1,1039.48833752647,1.21462707729905,0.120442252528849,10.0847256821946,6.45452170485976e-24,1.95357239508947e-23,1
I.g1067.t1__Cnig_chr_I.g567.t1,1684.13723950948,0.962519676986825,0.12831198130517,7.50140140613701,6.31391124465598e-14,1.42227509377139e-13,1
I.g1069.t2__Cnig_chr_I.g566.t1,9670.63561603966,3.62425701478588,0.215866761229255,16.7893240911547,2.92153133485233e-63,2.95122345598547e-62,1
I.g1070.t1__Cnig_chr_I.g564.t2,303.950004494496,-0.594165565391076,0.200009230341076,-2.97069072451229,0.00297130842561997,0.00422253254348437,-1
I.g1071.t1__Cnig_chr_I.g563.t1,330.758553661563,-1.91010472972298,0.234293429191902,-8.15261758006232,3.56130410859477e-16,8.59066041571921e-16,-1
I.g1072.t1__Cnig_chr_I.g562.t3,509.241339941208,-0.153848443841956,0.150522446053434,-1.02209635755814,0.306735296965397,0.347113316610805,0
I.g1075.t1__Cnig_chr_I.g72.t1,1.53589593611189,1.88731427243683,2.00628983664483,0.940698715591876,0.346859277393633,0.388259990157756,0
I.g1077.t3__Cnig_chr_I.g70.t2,51.3922016603741,-1.6789478377147,0.363514108190635,-4.61865935842639,3.86227301197173e-06,6.45149308194542e-06,-1
I.g1078.t1__Cnig_chr_I.g69.t1,436.048443221877,-5.11483326352688,0.325589478147287,-15.7094550248736,1.30294304149291e-55,1.01732657087207e-54,-1
I.g1079.t1__Cnig_chr_I.g68.t1,185.279556289149,-0.579434798017537,0.201028759481982,-2.88234777705759,0.00394723805404631,0.00556010557380248,-1
I.g1080.t1__Cnig_chr_I.g67.t1,255.067175556659,0.297418619949169,0.193472401075561,1.53726639198018,0.124228087931874,0.150032272582556,0
I.g1081.t2__Cnig_chr_I.g66.t1,110.010300228703,-1.39753263277577,0.27004193851759,-5.17524292873767,2.27614629436288e-07,4.01584401274155e-07,-1
I.g1082.t1__Cnig_chr_I.g64.t1,26.3360067837848,0.586109447345047,0.487540917074163,1.20217488793026,0.229295776567421,0.265097689719695,0
I.g1083.t2__Cnig_chr_I.g63.t1,5812.05589880228,1.11512025340278,0.118754057121131,9.39016552727405,5.99060369237469e-21,1.67023035378923e-20,1
I.g1084.t2__Cnig_chr_I.g60.t2,5494.54077087705,1.34092372997759,0.125502672289862,10.6844237298834,1.20394425661143e-26,3.92579237123512e-26,1
I.g1085.t1__Cnig_chr_I.g59.t1,2087.13670514043,0.523278467080434,0.115339687987015,4.53684656351198,5.71016192898989e-06,9.47657221048816e-06,1
I.g1086.t1__Cnig_chr_I.g58.t1,7917.48598978545,-2.73050296349718,0.165858787038477,-16.4628176309027,6.78664364389388e-61,6.32970729444541e-60,-1
I.g1087.t1__Cnig_chr_I.g57.t1,106.085636783936,-1.5685845060349,0.265503953573871,-5.90795159514819,3.46387757616653e-09,6.57022161229414e-09,-1
I.g1088.t1__Cnig_chr_I.g56.t1,223.595520583832,-1.15325555597521,0.212385197428783,-5.43001852265117,5.63482032879154e-08,1.02142370097383e-07,-1
I.g1089.t2__Cnig_chr_I.g55.t2,333.448948564851,-1.64032361884987,0.215554038383024,-7.60980230829697,2.7451549078842e-14,6.24261429202725e-14,-1
I.g1090.t1__Cnig_chr_I.g54.t1,4140.28598538113,2.2635070960441,0.146978450698728,15.4002650407832,1.62999887299711e-53,1.18125038071323e-52,1
I.g1091.t1__Cnig_chr_I.g53.t1,478.999051930674,1.6485560390747,0.160342089131108,10.2814928257964,8.53945470536543e-25,2.63737252717081e-24,1
I.g1092.t1__Cnig_chr_I.g52.t2,1340.1711246094,1.02862056606019,0.138807202662423,7.41042645000039,1.25893927163984e-13,2.79885323459914e-13,1
I.g1093.t2__Cnig_chr_I.g51.t2,576.111445173108,-5.80970389189352,0.308048073626273,-18.8597312864287,2.44459121587874e-79,4.2841697022678e-78,-1
I.g1094.t2__Cnig_chr_I.g50.t1,2423.36155032213,0.413909294429627,0.129170271563144,3.20436962329439,0.001353585796889,0.00196815566430727,1
I.g1095.t1__Cnig_chr_I.g49.t1,1815.24277079165,1.63955605968131,0.132632525869429,12.3616439401553,4.21448624509898e-35,1.73013744948787e-34,1
I.g1096.t1__Cnig_chr_I.g48.t2,3145.6179522324,0.450530856172157,0.114694840297469,3.92808303323564,8.56256502151535e-05,0.00013400350292837,1
I.g1097.t1__Cnig_chr_I.g47.t2,117.374503289375,0.0545575104003756,0.27569046616717,0.197894077219535,0.843127938235364,0.86374308869628,0
I.g1099.t2__Cnig_chr_I.g46.t2,3044.03979204174,-4.8490938305067,0.245876151909771,-19.7216923757867,1.40449479255567e-86,3.15074227186665e-85,-1
I.g1100.t1__Cnig_chr_I.g45.t1,2298.26722039719,-0.499207621601,0.177326093026321,-2.8151955139896,0.0048747566813163,0.00682005154931513,-1
I.g1101.t1__Cnig_chr_I.g44.t1,5410.29469091933,1.97502883796757,0.114935260205053,17.1838375311803,3.50910496616205e-66,3.92633379821106e-65,1
I.g1102.t1__Cnig_chr_I.g43.t1,3113.37561353048,0.72448060712051,0.108503485468302,6.67702612495486,2.43839496325398e-11,5.01565320462681e-11,1
I.g1103.t1__Cnig_chr_I.g42.t1,2582.07069687745,0.7867220463406,0.110511683471544,7.11890382651875,1.08788783211539e-12,2.34320920751587e-12,1
I.g1104.t1__Cnig_chr_I.g41.t3,15.8686398315643,2.689162834998,0.68134980171831,3.94681678664343,7.91971131549857e-05,0.000124199826077558,1
I.g1105.t1__Cnig_chr_I.g40.t1,768.445081268647,1.66639693466766,0.135512529802522,12.2969952453551,9.40064963638963e-35,3.82001331240578e-34,1
I.g1109.t1__Cnig_chr_I.g38.t3,7.82603538899393,-0.830089624176483,0.830189560636139,-0.99987962211958,0.317368767215154,0.357956639043217,0
I.g1112.t2__Cnig_chr_I.g35.t2,690.560475516154,-1.75508837207278,0.151103415058696,-11.6151469600539,3.45194341623721e-31,1.27350619070447e-30,-1
I.g1114.t2__Cnig_chr_I.g34.t2,36.4189778843584,-0.0691550574187783,0.387243557432481,-0.17858284816226,0.858265263162291,0.877468134881066,0
I.g1115.t3__Cnig_chr_I.g33.t3,2019.24362381636,0.928615475610274,0.12484923293323,7.43789492168447,1.023023814345e-13,2.28331671528207e-13,1
I.g1116.t1__Cnig_chr_I.g29.t1,2251.25777204463,0.853550242517274,0.122645802653682,6.95947373696488,3.41546179144509e-12,7.24203413486575e-12,1
I.g1117.t1__Cnig_chr_I.g28.t1,5136.29640644824,0.921350699578764,0.170194432108613,5.41351845747094,6.17982209327141e-08,1.1173899541107e-07,1
I.g1119.t1__Cnig_chr_I.g26.t1,1531.69437508969,-0.0354377003901658,0.112977107471485,-0.313671514373918,0.753770537859054,0.783877609135997,0
I.g1120.t1__Cnig_chr_I.g25.t1,2355.41787478542,1.43482058682246,0.1244198354533,11.5320887669958,9.09108576871729e-31,3.32688295922127e-30,1
I.g1121.t1__Cnig_chr_I.g24.t1,7.88238112714768,-1.47341326690376,0.841239244469657,-1.75147947101855,0.0798633544318806,0.0989355255912407,0
I.g1123.t1__Cnig_chr_I.g22.t2,6.37607733256394,-0.609683237190798,0.91073486607998,-0.669440975522349,0.50321422064245,0.545953951277846,0
I.g1125.t1__Cnig_chr_I.g19.t1,1287.0214176872,-1.85381510028766,0.203684230286961,-9.101416922046,8.91609132233546e-20,2.39515516938729e-19,-1
I.g1126.t1__Cnig_chr_I.g18.t1,6.91769567230824,-0.612205252674959,0.869605782252931,-0.704003199114993,0.481430781340803,0.524458821917551,0
I.g1129.t1__Cnig_chr_I.g16.t1,3347.33737110494,1.36541537254542,0.132051648336155,10.3400100623475,4.6448875637616e-25,1.44504075749924e-24,1
I.g1131.t2__Cnig_chr_I.g9.t1,1.07108404433693,3.5906393834806,2.44162477393627,1.47059426239845,0.14140087654745,0.169122155111693,0
I.g1132.t1__Cnig_chr_I.g8.t1,264.315163935655,-1.6009175044164,0.233893508542662,-6.8446427367367,7.66669611034477e-12,1.60685548614075e-11,-1
I.g1133.t3__Cnig_chr_I.g6.t1,3771.96018673245,0.0477256762572633,0.139492707023443,0.342137429802998,0.732247470392977,0.763594256727,0
I.g1134.t1__Cnig_chr_I.g5.t1,66443.4451215518,0.129143155300019,0.116068547609032,1.11264556988365,0.265860680807511,0.304374044943322,0
I.g1135.t1__Cnig_chr_I.g4.t1,8178.16044558464,0.589106917146834,0.113590102760962,5.18625217186873,2.14568228412034e-07,3.7886093961186e-07,1
I.g1141.t1__Cnig_chr_I.g623.t1,534.539913155909,-0.595227933531596,0.207882549315791,-2.86328956177747,0.00419267213286387,0.00589180768144554,-1
I.g1142.t1__Cnig_chr_I.g624.t1,1501.6732956015,-1.08880400377448,0.156065716093668,-6.97657391403631,3.0246524278539e-12,6.42237519259107e-12,-1
I.g1143.t2__Cnig_chr_I.g625.t1,4712.79121333137,0.556437077674182,0.138782923616858,4.00940593534659,6.08716951445988e-05,9.58919334548822e-05,1
I.g1144.t2__Cnig_chr_I.g1613.t1,2415.57918166273,0.290647312316609,0.118195952771516,2.45902931108358,0.0139313243196143,0.0187305334972539,1
I.g1147.t1__Cnig_chr_I.g632.t2,8.33626079277063,0.625167952534189,0.851666615743559,0.734052434341785,0.462916781661616,0.506308258304115,0
I.g1148.t1__Cnig_chr_I.g633.t1,1.128712760089,-3.5917030497769,2.41996655171063,-1.48419532792219,0.137757108916056,0.165123730402043,0
I.g1149.t1__Cnig_chr_I.g635.t1,117.268242623044,-0.392968094540537,0.258727755693377,-1.51884784640675,0.128800799205509,0.155224398865511,0
I.g1150.t1__Cnig_chr_I.g639.t1,11.2133757433821,0.488174301232923,0.692644499728296,0.704797773496244,0.48093609435366,0.524038312940209,0
I.g1151.t1__Cnig_chr_I.g640.t1,934.970243067404,-1.98730175193791,0.21475312377296,-9.25388984813518,2.16468115129531e-20,5.93207149067987e-20,-1
I.g1152.t1__Cnig_chr_I.g641.t1,1743.57379107925,-10.0598317345539,0.531166410836991,-18.9391338181607,5.42827874904883e-80,9.85558289677306e-79,-1
I.g1154.t1__Cnig_chr_I.g644.t3,4772.07388597094,0.427264772320762,0.139980133089542,3.05232437554158,0.0022707656725445,0.00325518645784172,1
I.g1155.t1__Cnig_chr_I.g645.t1,177.964835976383,-0.869473662012738,0.220741785763082,-3.93887210347173,8.18655529182405e-05,0.000128281154670619,-1
I.g1156.t1__Cnig_chr_I.g646.t2,1315.77510941643,0.912387466015191,0.124160853154672,7.34843102985603,2.0054690032575e-13,4.43391320301305e-13,1
I.g1158.t1__Cnig_chr_I.g647.t1,2147.4342320606,2.17764864632378,0.1483995838842,14.6742233995956,9.4288893920403e-49,5.7808728884022e-48,1
I.g1159.t1__Cnig_chr_I.g648.t1,124409.005161057,0.219964824681178,0.148525207473826,1.48099321605015,0.138608381257584,0.165986309698752,0
I.g1160.t1__Cnig_chr_I.g649.t1,286.701622234891,-0.361726088805451,0.184789338698075,-1.95750518592672,0.0502881026716222,0.0638483071402778,0
I.g1161.t1__Cnig_chr_I.g650.t3,5356.44906075096,3.10553118754659,0.1126774119447,27.5612576997307,3.24375939366858e-167,3.42405206694458e-165,1
I.g1162.t2__Cnig_chr_I.g651.t2,8402.9341206563,2.16290629591041,0.125191164242584,17.2768286723441,7.0309129903065e-67,8.05213979722486e-66,1
I.g1163.t2__Cnig_chr_I.g653.t1,16840.1811246832,0.38614413290179,0.134623374649141,2.868329024645,0.00412646159657274,0.00580415531045667,1
I.g1165.t1__Cnig_chr_I.g655.t1,1689.88191990676,1.95009749084429,0.141876870621807,13.744999324397,5.45735660224451e-43,2.81487972927134e-42,1
I.g1166.t1__Cnig_chr_I.g657.t2,1048.92088772767,1.62173125841419,0.151338542674737,10.7159169749617,8.57037171956938e-27,2.8033329739461e-26,1
I.g1167.t1__Cnig_chr_I.g656.t1,1643.27758770429,1.24142468180484,0.146338474054973,8.48324194865181,2.19004600053695e-17,5.47390902887511e-17,1
I.g1168.t3__Cnig_chr_I.g658.t2,629.528487167615,-0.935484586586063,0.158798680319155,-5.89100982896026,3.8384272093183e-09,7.26952201798155e-09,-1
I.g1169.t1__Cnig_chr_I.g659.t1,68.1801157140863,-0.507349072219469,0.324593551678971,-1.56302880816698,0.118045819001327,0.143009779122871,0
I.g1170.t1__Cnig_chr_I.g660.t2,1286.9733424445,-0.833574332772877,0.202317673183749,-4.12012613458543,3.78665042691105e-05,6.03003378122415e-05,-1
I.g1171.t1__Cnig_chr_I.g662.t1,169.25632518466,-2.22290643978328,0.276323194351603,-8.04458867450259,8.65355817335135e-16,2.05970112998646e-15,-1
I.g1172.t1__Cnig_chr_I.g663.t2,4224.83588585982,4.45685474651185,0.133866799864486,33.2932045213864,4.84234516039014e-243,9.4197448641475e-241,1
I.g1173.t2__Cnig_chr_I.g666.t3,971.965139437301,1.09339801581768,0.150328922473534,7.27337093771947,3.5062578258773e-13,7.67229837939436e-13,1
I.g1175.t2__Cnig_chr_I.g668.t2,5173.25629275082,1.90678999913187,0.129359259022318,14.740266862559,3.553776932908e-49,2.20866182087669e-48,1
I.g1176.t1__Cnig_chr_I.g674.t1,25.449395172771,8.14632920287549,1.26313573048111,6.44929044939032,1.1237501878239e-10,2.25628226298997e-10,1
I.g1180.t1__Cnig_chr_I.g698.t1,871.67113497013,1.2547443363959,0.131486470310795,9.54276385570362,1.39075463060431e-21,3.94868761570869e-21,1
I.g1181.t1__Cnig_chr_I.g697.t1,3981.83798609755,1.536841954028,0.111921553969998,13.7314207988925,6.58297874512225e-43,3.38138142483326e-42,1
I.g1182.t2__Cnig_chr_I.g696.t1,1715.72941011917,2.40925793193567,0.138549324106544,17.3891713111712,9.96648233663947e-68,1.17500943703913e-66,1
I.g1183.t1__Cnig_chr_I.g695.t1,3135.81590634282,1.96241137249617,0.120856291000249,16.2375607943497,2.73588304997835e-59,2.41598699685832e-58,1
I.g1184.t1__Cnig_chr_I.g694.t2,7267.51427047639,2.49552444298704,0.13339324194231,18.7080275331063,4.25846601399216e-78,7.12377539465985e-77,1
I.g1185.t1__Cnig_chr_I.g693.t1,24.8023640318399,1.40316836625858,0.475858248053599,2.94871082301915,0.0031910240851469,0.00452673976116734,1
I.g1186.t1__Cnig_chr_I.g692.t1,1085.74733865538,2.76424909025602,0.14186834703443,19.4846077228571,1.48311664379894e-84,3.14573198420719e-83,1
I.g1187.t1__Cnig_chr_I.g691.t1,53340.4363193997,-0.160494382686374,0.136982966353216,-1.1716375178541,0.241342618465739,0.278057571338351,0
I.g1188.t1__Cnig_chr_I.g690.t1,45998.7780133336,-0.0197748799158738,0.146592073452114,-0.134897334147698,0.892693047327839,0.907826827891201,0
I.g1189.t1__Cnig_chr_I.g689.t1,3155.45658648407,1.66500909114379,0.119419678589762,13.9425018623902,3.4947160000741e-44,1.86691046579086e-43,1
I.g1190.t1__Cnig_chr_I.g688.t1,781.467355809712,1.72946094848597,0.136443371737409,12.6753020426261,8.10459008799957e-37,3.49794621959715e-36,1
I.g1191.t1__Cnig_chr_I.g687.t1,24.8130567375161,-0.613646170063846,0.460629320142501,-1.33219085983065,0.182797479275347,0.214637688651582,0
I.g1195.t1__Cnig_chr_I.g683.t2,9.88483750525611,-0.238010168006873,0.700651452403028,-0.339698386680807,0.734083676817553,0.765450450051659,0
I.g1196.t1__Cnig_chr_I.g682.t3,6922.5342676277,2.04717780940897,0.124166962277062,16.4872988101374,4.52742097398342e-61,4.24002004145338e-60,1
I.g1197.t1__Cnig_chr_I.g680.t1,6044.36891093823,3.67362725559642,0.110216018810578,33.3311554458348,1.36620101755404e-243,2.73581753765196e-241,1
I.g1198.t1__Cnig_chr_I.g702.t1,2094.46285840746,0.516786158052414,0.11431121259877,4.52087023051993,6.15859342986071e-06,1.0202137072313e-05,1
I.g1199.t1__Cnig_chr_I.g704.t1,161.090894938359,-0.192698109686858,0.211005353804789,-0.913238011321421,0.361117376432472,0.403060271711555,0
I.g1200.t1__Cnig_chr_I.g705.t1,484.113680388942,-3.13852341530084,0.263599324402056,-11.9064167649906,1.09586092777665e-32,4.19874458456237e-32,-1
I.g1201.t1__Cnig_chr_I.g706.t1,137.402756242244,-2.13966185678707,0.279512473768963,-7.65497806926375,1.93345234953873e-14,4.42112857156488e-14,-1
I.g1211.t2__Cnig_chr_I.g751.t1,3780.64909289387,2.01357188037539,0.131502798725646,15.3120078043077,6.35707978400226e-53,4.50621319202284e-52,1
I.g1212.t1__Cnig_chr_I.g752.t1,13343.675741382,2.0904378415792,0.135565828377705,15.4200941829895,1.19929338787782e-53,8.723706230092e-53,1
I.g1213.t3__Cnig_chr_I.g753.t3,66.1671200881928,4.13104529791318,0.453269751817721,9.11387817375127,7.94885514203762e-20,2.13912174840171e-19,1
I.g1217.t1__Cnig_chr_I.g763.t1,12444.5764182882,2.20681354811586,0.133460773867537,16.5352971076444,2.0436802167455e-61,1.94335150219438e-60,1
I.g1218.t2__Cnig_chr_I.g766.t1,460.593557388211,1.47471429491847,0.152798346930947,9.65137597715585,4.85005248647454e-22,1.39214090869148e-21,1
I.g1221.t1__Cnig_chr_I.g778.t1,155.574499167018,-0.301710210168574,0.214091839738795,-1.40925600217495,0.158759483607715,0.188476712143527,0
I.g1222.t1__Cnig_chr_I.g779.t1,141.328457919322,-0.676802202752968,0.217467510235052,-3.11219916033177,0.00185699174498946,0.00267753669965285,-1
I.g1226.t1__Cnig_chr_I.g549.t1,1938.44587819237,0.717215048424408,0.132769559567788,5.40195396263418,6.59188701977488e-08,1.18968489792279e-07,1
I.g1232.t1__Cnig_chr_I.g788.t1,2127.14407125126,1.53008192549816,0.13970498950489,10.9522353562369,6.48277280396466e-28,2.19264573451532e-27,1
I.g1233.t1__Cnig_chr_I.g787.t1,1446.19324334298,1.82165475574578,0.121098685459553,15.0427293973741,3.85329378689435e-51,2.56453086491399e-50,1
I.g1234.t1__Cnig_chr_I.g786.t1,2436.5922761366,2.10468191516111,0.138977806415807,15.1440144972797,8.29893163668094e-52,5.66165090664751e-51,1
I.g1235.t2__Cnig_chr_I.g785.t1,465.748440657213,-1.41247486204387,0.166251063231156,-8.49603506041918,1.96176763915951e-17,4.90784309065498e-17,-1
I.g1236.t2__Cnig_chr_I.g784.t1,715.575139181515,-0.579510886491153,0.161478758699185,-3.58877471662208,0.000332235779265259,0.000503624023851167,-1
I.g1237.t1__Cnig_chr_I.g783.t1,3888.77927001968,1.33870320882374,0.126602414328247,10.5740732981034,3.93043822992182e-26,1.26138999238382e-25,1
I.g1241.t1__Cnig_chr_I.g794.t1,761.155651894832,0.78088295139427,0.202448748323045,3.85718833958027,0.000114698784381409,0.000178395585028171,1
I.g1242.t1__Cnig_chr_I.g795.t3,6364.35337490251,0.755444911267737,0.127177296779575,5.94009253536094,2.84861237468449e-09,5.42814927317082e-09,1
I.g1243.t1__Cnig_chr_I.g798.t1,31946.038274341,3.52002252400428,0.164290427262074,21.425609408083,7.71190569478155e-102,2.78549124259523e-100,1
I.g1244.t1__Cnig_chr_I.g799.t1,1037.30866334933,2.63358643660257,0.17890396892257,14.720670829513,4.74925628859584e-49,2.93957376735498e-48,1
I.g1245.t1__Cnig_chr_I.g800.t1,3102.00566748716,2.8601153535352,0.141414768502883,20.2250117425103,5.89763932041565e-91,1.50671959898874e-89,1
I.g1246.t1__Cnig_chr_I.g803.t1,4966.47252482858,1.10067665046236,0.135025367007694,8.15162865211576,3.59055421898752e-16,8.65968416577277e-16,1
I.g1247.t1__Cnig_chr_I.g804.t1,2370.33240590168,0.496411501542747,0.122430335422841,4.05464462568267,5.02105776677708e-05,7.94189146360826e-05,1
I.g1248.t3__Cnig_chr_I.g805.t1,2132.68794222739,0.51409559522302,0.113851166952968,4.51550571664665,6.31658425508143e-06,1.04524155792252e-05,1
I.g1249.t1__Cnig_chr_I.g806.t1,4221.34065671093,0.019191580658025,0.113517324146521,0.169063011327272,0.865747078758801,0.883859256326018,0
I.g1252.t1__Cnig_chr_I.g809.t3,388.929029530788,-1.36075827794756,0.177489166879935,-7.6667117315845,1.76461760386466e-14,4.03913227631956e-14,-1
I.g1254.t3__Cnig_chr_I.g811.t1,8730.73735004244,2.47381358501697,0.131539003844233,18.8066924084847,6.65634759132827e-79,1.14878941889882e-77,1
I.g1255.t1__Cnig_chr_I.g814.t1,64.2602056803102,-1.50469026199902,0.336481508867816,-4.47183640807474,7.75507446080041e-06,1.27799647746241e-05,-1
I.g1256.t3__Cnig_chr_I.g815.t2,40.4220264355811,0.281394807718093,0.359601852471394,0.782517681108102,0.433910398458656,0.477189298644122,0
I.g1258.t2__Cnig_chr_I.g818.t1,7472.12694977201,0.753856363351517,0.120563838324806,6.25275682846614,4.03269797862836e-10,7.94003012940751e-10,1
I.g1259.t1__Cnig_chr_I.g819.t1,421.943156562712,-0.666437717900783,0.190151540137167,-3.50477160174482,0.000456999158112958,0.000686481802098637,-1
I.g1263.t1__Cnig_chr_I.g825.t1,29434.7724709423,2.26058758879723,0.175315708972988,12.89438123965,4.84133311441876e-38,2.16714112488627e-37,1
I.g1264.t3__Cnig_chr_I.g830.t1,4509.82684829286,1.59899959287339,0.110137800629272,14.5181725414663,9.29554869226917e-48,5.53223280343659e-47,1
I.g1265.t1__Cnig_chr_I.g831.t1,2600.32626441349,2.55250319180307,0.142802682625564,17.8743364261291,1.86885716041967e-71,2.52212368220364e-70,1
I.g1266.t2__Cnig_chr_I.g833.t1,4739.97498847242,2.34786413309288,0.112337700437061,20.9000551369513,5.34831817063655e-97,1.63658536021479e-95,1
