,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,HF1M
I.g1087.t1__Cnig_chr_I.g57.t1,599.471864652607,1.59313315650547,0.218148223498966,7.3029847823309,2.81453026450879e-13,1.71938770374006e-12,1
I.g1088.t1__Cnig_chr_I.g56.t1,430.468064550135,-0.958196883507388,0.192973218470686,-4.96543971801428,6.85455827050682e-07,2.46124531679268e-06,-1
I.g1089.t2__Cnig_chr_I.g55.t2,1481.90615091601,-0.228982841006888,0.35569773219743,-0.643756820130053,0.519733138065783,0.600740246043625,0
I.g1090.t1__Cnig_chr_I.g54.t1,865.854271585069,0.308989826894074,0.201424363419834,1.53402409543695,0.125023725091535,0.179251638460546,0
I.g1091.t1__Cnig_chr_I.g53.t1,367.092736124375,-0.114959867248013,0.169682467817018,-0.677499972312895,0.498088787638171,0.579508374241592,0
I.g1092.t1__Cnig_chr_I.g52.t2,1096.5842030201,-0.248842700943707,0.145960961536371,-1.70485791765423,0.0882209265241276,0.132332088671581,0
I.g1093.t2__Cnig_chr_I.g51.t2,1237.80287949488,-5.21056712207487,0.245556787896783,-21.2193976257136,6.32288553051973e-100,4.2431856937079e-98,-1
I.g1094.t2__Cnig_chr_I.g50.t1,1943.52103776789,-0.668699916781127,0.167414369452787,-3.99428029366205,6.48910617271055e-05,0.000180964367227914,-1
I.g1095.t1__Cnig_chr_I.g49.t1,1465.48693127542,-0.256883938158772,0.129178361949545,-1.98859882012676,0.0467455017408557,0.0755682888591049,0
I.g1096.t1__Cnig_chr_I.g48.t2,1318.35260366294,-0.369495100736718,0.130858205747398,-2.82362958154854,0.00474832271949928,0.00961815008327303,-1
I.g1097.t1__Cnig_chr_I.g47.t2,140.957108357411,0.420479311592334,0.306268615174939,1.37291021919487,0.169780259265821,0.23325095522169,0
I.g1099.t2__Cnig_chr_I.g46.t2,4010.54393026998,-4.36040800335299,0.222599182044137,-19.5886074841389,1.93408138246049e-85,9.54637343234032e-84,-1
I.g1100.t1__Cnig_chr_I.g45.t1,1658.74078458501,-2.23944724804364,0.188751852429562,-11.8645047411089,1.80970181806212e-32,2.56274094256343e-31,-1
I.g1101.t1__Cnig_chr_I.g44.t1,2221.15434190113,0.0362418570182345,0.123222608515781,0.294116943755439,0.768668543961785,0.820516161176798,0
I.g1102.t1__Cnig_chr_I.g43.t1,2899.09974750098,-1.6579534928714,0.38626500410797,-4.2922694917709,1.76856112477842e-05,5.34926913917772e-05,-1
I.g1103.t1__Cnig_chr_I.g42.t1,1526.03744050844,-0.587244593183978,0.126663494452295,-4.63625763463482,3.54773734121608e-06,1.1805282315434e-05,-1
I.g1104.t1__Cnig_chr_I.g41.t3,22.7287027743699,3.08827135112672,0.685106018751395,4.50772766053799,6.55256067164584e-06,2.10036550658426e-05,1
I.g1105.t1__Cnig_chr_I.g40.t1,461.096136319457,0.457296247945739,0.182206125811953,2.50977427848774,0.0120808356170593,0.0225019685886089,1
I.g1109.t1__Cnig_chr_I.g38.t3,704.887801192092,-5.35957407188532,0.447242031140723,-11.983609989015,4.33047160328585e-33,6.26263425175829e-32,-1
I.g1112.t2__Cnig_chr_I.g35.t2,649.56955863835,-0.00834801890611894,0.220066680966008,-0.0379340428522589,0.969740270302846,0.977128084492283,0
I.g1114.t2__Cnig_chr_I.g34.t2,149.710472494722,-1.34243623332345,0.252531673872191,-5.31591230810468,1.06124252575028e-07,4.16517053537771e-07,-1
I.g1115.t3__Cnig_chr_I.g33.t3,2493.95682842069,-0.0355715591453839,0.146664539776772,-0.242536874963267,0.808364187522372,0.852678693505016,0
I.g1116.t1__Cnig_chr_I.g29.t1,1403.74271212338,-0.61210431886566,0.129827607185806,-4.71474697973624,2.42011291367374e-06,8.21150640671916e-06,-1
I.g1117.t1__Cnig_chr_I.g28.t1,3424.2723718936,-0.247008923848192,0.122121150246974,-2.02265474365946,0.043108755881147,0.07033180615196,0
I.g1119.t1__Cnig_chr_I.g26.t1,1288.61616663052,-0.588286456886748,0.285233378915474,-2.0624741014658,0.0391626207746993,0.0645742414444115,0
I.g1120.t1__Cnig_chr_I.g25.t1,1167.26132921054,-0.938073763570766,0.266807875589496,-3.51591481884913,0.000438241562682423,0.00106629126780187,-1
I.g1121.t1__Cnig_chr_I.g24.t1,589.283336201087,-4.94622846136789,0.370011727816041,-13.3677613154657,9.33070316022498e-41,1.65942779571469e-39,-1
I.g1123.t1__Cnig_chr_I.g22.t2,474.514553912517,-5.39041134147995,0.368471488883539,-14.6291137960573,1.83157261824101e-48,3.97950777963273e-47,-1
I.g1125.t1__Cnig_chr_I.g19.t1,5424.20584204929,0.674423540424875,0.106616371655589,6.32570336011358,2.52081673778112e-10,1.25607485072393e-09,1
I.g1126.t1__Cnig_chr_I.g18.t1,1106.35358979179,0.365730717519077,0.259596449536017,1.40884329571054,0.158881509688411,0.220254686728933,0
I.g1129.t1__Cnig_chr_I.g16.t1,970.74850772123,0.354874859872784,0.162655224833688,2.18176120832047,0.0291271609080235,0.0496123172105532,1
I.g1131.t2__Cnig_chr_I.g9.t1,4.32878641655942,1.90060824067056,1.03386996954807,1.83834359895506,0.06601179040851,0.102727080726733,0
I.g1132.t1__Cnig_chr_I.g8.t1,808.336885766952,0.467270771698693,0.28703626076906,1.62791547815851,0.103542808960714,0.152147954532608,0
I.g1133.t3__Cnig_chr_I.g6.t1,6134.03813598092,0.369396111284596,0.163313141276124,2.26188847019992,0.0237042949063528,0.0412365738104002,1
I.g1134.t1__Cnig_chr_I.g5.t1,50273.0199901536,-0.624010929695084,0.228707010567746,-2.7284293915872,0.00636367121445824,0.0125350336834246,-1
I.g1135.t1__Cnig_chr_I.g4.t1,6315.57394128369,0.640042038236385,0.124172819656455,5.15444555424583,2.543824546403e-07,9.57042855444577e-07,1
I.g1141.t1__Cnig_chr_I.g623.t1,820.372818974639,-0.546910259477007,0.186897181913874,-2.92626273909808,0.0034306107150938,0.00713365938794508,-1
I.g1142.t1__Cnig_chr_I.g624.t1,3471.33801337418,0.496866845928024,0.135299210241384,3.67235584776568,0.000240324718908985,0.000611152444595314,1
I.g1143.t2__Cnig_chr_I.g625.t1,3543.53147958224,-0.380728277037229,0.111487408480127,-3.41498903084732,0.00063784580173479,0.00150778645792696,-1
I.g1144.t2__Cnig_chr_I.g1613.t1,1486.48397947628,-0.921397618413796,0.145976145930741,-6.31197386764108,2.75498755541666e-10,1.36725666548055e-09,-1
I.g1147.t1__Cnig_chr_I.g632.t2,777.462576810162,0.0254349209063673,0.183168198241256,0.13886100944699,0.88955998234898,0.917745595656595,0
I.g1148.t1__Cnig_chr_I.g633.t1,200.11352334543,-0.165745427391533,0.242640981702775,-0.68308917244064,0.494550496849113,0.576089974771396,0
I.g1149.t1__Cnig_chr_I.g635.t1,178.054674872333,0.168213373808077,0.25674992435598,0.655164258490109,0.512362003437735,0.593428632276166,0
I.g1150.t1__Cnig_chr_I.g639.t1,247.587029424109,-3.71837791736565,0.229591037124604,-16.1956580010029,5.41157480913015e-59,1.45408054486746e-57,-1
I.g1151.t1__Cnig_chr_I.g640.t1,2082.92777214949,-2.51501691890072,0.351281166400987,-7.15955524934074,8.09392199490988e-13,4.79615047136395e-12,-1
I.g1152.t1__Cnig_chr_I.g641.t1,771.653109237932,-5.15116732995435,0.319618078704111,-16.1166331730662,1.94944793272515e-58,5.16679556177328e-57,-1
I.g1154.t1__Cnig_chr_I.g644.t3,3889.54566128883,-0.778414069217905,0.174837868420943,-4.45220521302502,8.4992878845337e-06,2.68831666707691e-05,-1
I.g1155.t1__Cnig_chr_I.g645.t1,209.556386007807,-0.168130728921999,0.387098762195732,-0.434335485777106,0.664044838651795,0.730068827128835,0
I.g1156.t1__Cnig_chr_I.g646.t2,1154.49875251795,-0.754645382699905,0.133419723434612,-5.65617558838481,1.5478312050801e-08,6.61006410871667e-08,-1
I.g1158.t1__Cnig_chr_I.g647.t1,758.319716369806,0.304892840125698,0.144767762404504,2.10608242513122,0.0351971931776549,0.0587539961596854,0
I.g1159.t1__Cnig_chr_I.g648.t1,99776.7771269035,0.0480740988392857,0.107443694160639,0.447435274958157,0.654560811180898,0.721914016411705,0
I.g1160.t1__Cnig_chr_I.g649.t1,440.253251479553,-0.572537406735846,0.169142136500575,-3.38494841428174,0.000711916323435881,0.00167012847841691,-1
I.g1161.t1__Cnig_chr_I.g650.t3,1213.51800401224,-0.209014940870863,0.292743538193206,-0.713986522677459,0.475235513291155,0.55715433713988,0
I.g1162.t2__Cnig_chr_I.g651.t2,7590.39926540652,0.903010890362425,0.221950093080791,4.06853125325667,4.73104160307384e-05,0.00013430085384179,1
I.g1163.t2__Cnig_chr_I.g653.t1,6000.4319999554,-0.912745463045307,0.152417417949239,-5.98845903129842,2.11838482821732e-09,9.83933055397361e-09,-1
I.g1165.t1__Cnig_chr_I.g655.t1,407.103490983162,-0.395555757851725,0.157617064103073,-2.50959983363891,0.0120868044578344,0.0225066343806832,-1
I.g1166.t1__Cnig_chr_I.g657.t2,544.678810898672,0.0827456595106166,0.139677837015622,0.592403643115996,0.55358032736801,0.632298549487248,0
I.g1167.t1__Cnig_chr_I.g656.t1,666.778666059361,-0.521288255019492,0.190602619534038,-2.73494801012637,0.00623901293101504,0.0123215530819394,-1
I.g1168.t3__Cnig_chr_I.g658.t2,1261.68058715822,0.419694076819414,0.169389557064516,2.47768566192994,0.0132237589238917,0.0244101988916228,1
I.g1169.t1__Cnig_chr_I.g659.t1,188.921221403618,-0.511672470076406,0.25503814424667,-2.00625859942551,0.0448286646698574,0.0727717944229584,0
I.g1170.t1__Cnig_chr_I.g660.t2,4839.48894621542,1.76596780233401,0.155414909281723,11.3629239980626,6.39671339964689e-30,8.37103041723242e-29,1
I.g1171.t1__Cnig_chr_I.g662.t1,194.663391914796,-0.583332196195723,0.274644864371038,-2.12395086116614,0.0336742527491892,0.0564956090150497,0
I.g1172.t1__Cnig_chr_I.g663.t2,2761.48193095408,2.07272837170394,0.176967922759786,11.7124524002999,1.10049714068558e-31,1.51588195627499e-30,1
I.g1173.t2__Cnig_chr_I.g666.t3,194.742760185474,-0.295344792567401,0.175007727940459,-1.68761000467296,0.0914861174570446,0.136672373957377,0
I.g1175.t2__Cnig_chr_I.g668.t2,2844.10374787265,0.00348045656141667,0.189003020238757,0.0184148198109215,0.985307929948102,0.989666735212195,0
I.g1176.t1__Cnig_chr_I.g674.t1,7.95265663984337,6.3169185393546,1.39698245234331,4.52183098560655,6.13070035242529e-06,1.97676996215597e-05,1
I.g1180.t1__Cnig_chr_I.g698.t1,706.330879395984,0.657002817212122,0.178274528133549,3.68534318441696,0.000228394675080882,0.000582226919653229,1
I.g1181.t1__Cnig_chr_I.g697.t1,1596.12487684681,-0.290716382336943,0.142845528172145,-2.03518014219247,0.04183275038819,0.0685290474432795,0
I.g1182.t2__Cnig_chr_I.g696.t1,600.93557912018,0.0768725352312117,0.138559390891923,0.554798449505112,0.579032527798283,0.655544521992137,0
I.g1183.t1__Cnig_chr_I.g695.t1,1840.0300968336,0.0566789652656475,0.120302547899876,0.471136864971635,0.637543000781969,0.707613516347789,0
I.g1184.t1__Cnig_chr_I.g694.t2,2069.85002749382,0.296706987182339,0.214554986360905,1.38289485700065,0.166697107512867,0.22964047888035,0
I.g1185.t1__Cnig_chr_I.g693.t1,95.5002461014328,2.81252336902569,0.43442589157399,6.47411543275079,9.53689748315939e-11,4.89345214361885e-10,1
I.g1186.t1__Cnig_chr_I.g692.t1,219.560303905581,-0.0290865467354296,0.186862001812211,-0.155657899697877,0.876302683750903,0.907408897897427,0
I.g1187.t1__Cnig_chr_I.g691.t1,46694.8916699057,-0.327833668912674,0.133021557550326,-2.46451533834014,0.0137198691221772,0.025216645581681,-1
I.g1188.t1__Cnig_chr_I.g690.t1,43402.0386401962,-0.205826488859062,0.146564370816462,-1.4043419127887,0.16021705911387,0.22188034932482,0
I.g1189.t1__Cnig_chr_I.g689.t1,1177.79689286718,-0.477742379017875,0.198448998531947,-2.40738115360641,0.0160673908672255,0.0291459475078845,-1
I.g1190.t1__Cnig_chr_I.g688.t1,238.805825436274,-0.518312049394564,0.28546680587059,-1.81566486448,0.0694217968991664,0.107286799677521,0
I.g1191.t1__Cnig_chr_I.g687.t1,70.678852432235,0.545977843062328,0.513217351542838,1.06383356178626,0.287404104525238,0.366493507636181,0
I.g1195.t1__Cnig_chr_I.g683.t2,20.345571791587,-0.341898928908358,0.655433440437011,-0.521637908313613,0.601922464054648,0.675285327169272,0
I.g1196.t1__Cnig_chr_I.g682.t3,2507.28677771225,0.0140079663254821,0.165888655027924,0.0844419790076911,0.9327050320288,0.949857266302485,0
I.g1197.t1__Cnig_chr_I.g680.t1,1794.82380533485,2.27376096363989,0.197484610297613,11.5136109097985,1.12660323642676e-30,1.51209023545239e-29,1
I.g1198.t1__Cnig_chr_I.g702.t1,1563.76235020235,-0.850676300330912,0.222673152187408,-3.82029127433809,0.000133294166540585,0.000352869496848502,-1
I.g1199.t1__Cnig_chr_I.g704.t1,8254.54813730399,1.04389024874981,0.233362970549195,4.47324717496149,7.7040635681829e-06,2.44872743792244e-05,1
I.g1200.t1__Cnig_chr_I.g705.t1,1332.30022001587,-1.04704947306843,0.164465601049914,-6.36637367561536,1.93549565205741e-10,9.74759972938194e-10,-1
I.g1201.t1__Cnig_chr_I.g706.t1,631.995205347224,-1.20473728487689,0.146532635964342,-8.22163115369093,2.0075380047424e-16,1.48311769189836e-15,-1
I.g1211.t2__Cnig_chr_I.g751.t1,2301.93792124363,0.737978980052361,0.111755954152608,6.6034869072355,4.01597779264351e-11,2.10746014904401e-10,1
I.g1212.t1__Cnig_chr_I.g752.t1,6976.80859606212,-0.126009161370405,0.179516886942434,-0.701934862600487,0.48271978620303,0.564616780925893,0
I.g1213.t3__Cnig_chr_I.g753.t3,674.764480629058,-0.012515431804989,0.194599013065233,-0.0643139531277768,0.948720243467147,0.961566540938394,0
I.g1217.t1__Cnig_chr_I.g763.t1,5068.92890502275,0.0671680190897068,0.223513579346305,0.300509791334149,0.76378832896622,0.816597740190458,0
I.g1218.t2__Cnig_chr_I.g766.t1,225.097400418819,-0.666888288982218,0.391093632630462,-1.7051883061782,0.088159310248077,0.132276870785773,0
I.g1221.t1__Cnig_chr_I.g778.t1,268.227166118751,0.65820436509247,0.379064889707417,1.73638968673809,0.0824949545825764,0.124814389857667,0
I.g1222.t1__Cnig_chr_I.g779.t1,278.24136052424,0.911649285633352,0.2071434260752,4.40105342904964,1.07726591769986e-05,3.35749109970834e-05,1
I.g1226.t1__Cnig_chr_I.g549.t1,1352.22489076433,-1.72194658451135,0.255623362949038,-6.73626449728951,1.62510347419761e-11,8.7887195827686e-11,-1
I.g1232.t1__Cnig_chr_I.g788.t1,779.530130496804,-0.287223125326934,0.156672434623105,-1.83327160274163,0.0667621902329956,0.103788807205763,0
I.g1233.t1__Cnig_chr_I.g787.t1,550.382675267655,-0.684399690364025,0.178052357132817,-3.84381145739902,0.000121138087245606,0.000323390978355261,-1
I.g1234.t1__Cnig_chr_I.g786.t1,687.252702724567,0.0280603334179477,0.189092568909069,0.148394691445761,0.882031289303342,0.911954481950473,0
I.g1235.t2__Cnig_chr_I.g785.t1,709.306458278729,-0.62342415436203,0.216686848507593,-2.87707426018605,0.00401381125306455,0.00822876609488312,-1
I.g1236.t2__Cnig_chr_I.g784.t1,1052.97959411929,-0.316116754953231,0.142004483978782,-2.22610403626737,0.0260072136535123,0.0448419531200858,-1
I.g1237.t1__Cnig_chr_I.g783.t1,3597.85368349202,1.40654002357125,0.187442552452941,7.50384587258741,6.19721669242303e-14,3.94507864490088e-13,1
I.g1241.t1__Cnig_chr_I.g794.t1,454.706077095841,0.525211863129408,0.231916930048646,2.26465512034521,0.023533851572963,0.04096098888188,1
I.g1242.t1__Cnig_chr_I.g795.t3,4953.58094012988,0.419823004921414,0.175553891163718,2.39141953583869,0.0167833623719095,0.0302793994957652,1
I.g1243.t1__Cnig_chr_I.g798.t1,3008.36541474513,-0.168150982014071,0.354880698313816,-0.473823971867237,0.635625438658068,0.705945324542546,0
I.g1244.t1__Cnig_chr_I.g799.t1,139.822738025108,-0.663564058080479,0.226467841415384,-2.93005865174199,0.00338898030915206,0.00706041883339631,-1
I.g1245.t1__Cnig_chr_I.g800.t1,540.611687281792,-0.659493850028102,0.140749828517024,-4.68557480301539,2.79175310008196e-06,9.41620512067752e-06,-1
I.g1246.t1__Cnig_chr_I.g803.t1,3989.95019279947,0.130662890900769,0.127402039409482,1.02559497090001,0.305082538974976,0.385291501664605,0
I.g1247.t1__Cnig_chr_I.g804.t1,1765.05225312505,-1.38624065050623,0.140571103055195,-9.8614908781211,6.11348024717207e-23,6.1193197213244e-22,-1
I.g1248.t3__Cnig_chr_I.g805.t1,1451.34925707662,-1.0669946824017,0.228386191746947,-4.67188788534088,2.98443858080434e-06,1.00412464278334e-05,-1
I.g1249.t1__Cnig_chr_I.g806.t1,6364.86763326548,0.757243337650834,0.166498575051674,4.54804695725365,5.41460558946972e-06,1.75919799535765e-05,1
I.g1252.t1__Cnig_chr_I.g809.t3,1531.24536924392,0.862671003843204,0.158149504702771,5.45478157180779,4.90330808566416e-08,1.99575040487012e-07,1
I.g1254.t3__Cnig_chr_I.g811.t1,4297.85979611067,0.842959740620368,0.143489494766248,5.87471397814591,4.23574035647353e-09,1.91007914188146e-08,1
I.g1255.t1__Cnig_chr_I.g814.t1,235.273829915316,-0.00919855926251349,0.401904276020051,-0.0228874381571759,0.981740060670664,0.986956301860855,0
I.g1256.t3__Cnig_chr_I.g815.t2,87.3862400680513,0.608552249686414,0.2355236485506,2.58382652201344,0.00977109278274535,0.0184928587078827,1
I.g1258.t2__Cnig_chr_I.g818.t1,7400.35064466477,-0.281205066183067,0.105146824743336,-2.67440378603435,0.00748622540700694,0.0144926600425828,-1
I.g1259.t1__Cnig_chr_I.g819.t1,659.594716281806,-0.0523681434821602,0.225964015402575,-0.231754349863458,0.816728815268871,0.85977101077257,0
I.g1263.t1__Cnig_chr_I.g825.t1,2182.06732404098,1.02186789035575,0.265724134411725,3.84559683529695,0.000120259358593257,0.000321486115014902,1
I.g1264.t3__Cnig_chr_I.g830.t1,1783.37717709561,0.00152433722119831,0.128216090751184,0.0118888137383352,0.990514322529543,0.993578940596455,0
I.g1265.t1__Cnig_chr_I.g831.t1,746.943412452483,0.355339935534599,0.184204249941365,1.92905394771136,0.0537241652832816,0.0856641645995816,0
I.g1266.t2__Cnig_chr_I.g833.t1,2159.74715611405,0.520338168583841,0.177996270449647,2.92330938883934,0.00346332199987453,0.0071932970886249,1
I.g1268.t1__Cnig_chr_I.g835.t2,677.288192208815,-0.598427476857213,0.20904284858396,-2.86270245985889,0.00420044807093249,0.00858168927269246,-1
I.g1269.t1__Cnig_chr_I.g836.t1,1273.62013532244,0.66812602916116,0.170140741260381,3.92690207067259,8.60469948075346e-05,0.000235432458377796,1
