,logFC,AveExpr,t,P.Value,adj.P.Val,B
I.g1021.t1__Cnig_chr_I.g522.t1,-0.125262935585368,3.45752833318865,-0.753435877117134,0.474365144758586,0.556613092689175,-7.13235638423039
I.g1022.t1__Cnig_chr_I.g523.t1,-1.64650911788694,6.83046259807454,-8.88264728360245,3.22098870980557e-05,0.000413761149104413,2.64209855726087
I.g1023.t1__Cnig_chr_I.g524.t2,10.7112547415737,-0.473315747082505,22.194374713459,4.56358885533564e-08,9.15760163637352e-06,8.00860417179958
I.g1025.t1__Cnig_chr_I.g526.t2,-0.338558714621665,5.878549766351,-2.16272574179716,0.0650761531294282,0.107224256288398,-5.53658885126339
I.g1026.t1__Cnig_chr_I.g528.t2,0.46196945354425,7.74024857153889,2.21156251170019,0.0604381889455146,0.100735385652453,-5.46643296366133
I.g1030.t2__Cnig_chr_I.g530.t1,2.20465270952851,4.8887838826986,5.05520063015786,0.00122694375578079,0.00458123572076707,-1.27703938096454
I.g1032.t1__Cnig_chr_I.g531.t1,0.196233459343209,4.40802842918326,0.517394230528681,0.619914212071608,0.691788323616142,-7.37285756814614
I.g1035.t1__Cnig_chr_I.g533.t2,-0.809376777043857,7.00349733153973,-1.40830587792135,0.19945169098357,0.271875071571264,-6.59463849260138
I.g1036.t3__Cnig_chr_I.g534.t4,0.441406807063863,5.42675097820186,3.03871114165009,0.0175544610317311,0.0364143176169488,-4.18653119982416
I.g1037.t1__Cnig_chr_I.g535.t1,-0.571024114460222,4.20449587562628,-2.83950219978531,0.0235286120819781,0.0463364964183967,-4.42257369171482
I.g1038.t3__Cnig_chr_I.g536.t1,0.0648872008814454,5.80475292833098,0.35012639461885,0.735953318359219,0.793016495675656,-7.51852286414408
I.g1040.t1__Cnig_chr_I.g542.t1,-0.904419835901637,2.47786894649167,-2.79105861862656,0.0252809851520835,0.0491515845664772,-4.33154950566963
I.g1041.t1__Cnig_chr_I.g543.t1,1.52410539113869,1.63700531518355,5.22612868722442,0.00100607176098636,0.00397150950894286,-0.795331970830789
I.g1042.t3__Cnig_chr_I.g545.t2,-0.902034343575254,1.58885888865603,-3.06579533523741,0.0168747694203174,0.0352511153895324,-3.80818194461005
I.g1045.t1__Cnig_chr_I.g547.t1,-0.488921982277024,6.35136120357601,-2.26640410800339,0.0556227102781897,0.0939727688382683,-5.3794067711036
I.g1046.t1__Cnig_chr_I.g548.t1,0.891812551974689,4.71173941069636,6.09112922907039,0.000391074869519998,0.00202744077538059,-0.0468854575161606
I.g1052.t1__Cnig_chr_I.g554.t1,0.0205922159802291,5.45447264557354,0.146933429793629,0.887089688398514,0.912797438672203,-7.5704481922527
I.g1056.t1__Cnig_chr_I.g580.t3,-2.01659655482429,-2.96213862475011,-3.62310804646488,0.00764406533227791,0.0187373683621485,-2.4474730897278
I.g1057.t1__Cnig_chr_I.g579.t1,0.934832784810561,5.28282050837883,6.16469554272112,0.000362443562205158,0.00192789080198464,0.0128232564791704
I.g1059.t1__Cnig_chr_I.g578.t1,0.551513652990657,4.20564438265059,1.94188972935798,0.0908446815675522,0.141767051005991,-5.78051529719024
I.g1060.t1__Cnig_chr_I.g577.t3,0.693110274557355,2.72886477502959,3.38253638437546,0.0107047830193548,0.0244059470319048,-3.45804970934382
I.g1061.t1__Cnig_chr_I.g576.t1,-0.601691397274647,9.01379697706614,-2.66563426940592,0.0304778250111274,0.0572632025035284,-4.78791841748355
I.g1063.t1__Cnig_chr_I.g575.t1,2.52440705271829,2.22342456497828,3.83957008496678,0.00568578478738926,0.0147918770446491,-2.69478694417083
I.g1065.t1__Cnig_chr_I.g569.t3,0.824302083492354,4.63121007131512,5.3990785391646,0.000826390895936824,0.00344607085194814,-0.860038277191713
I.g1066.t1__Cnig_chr_I.g568.t1,0.563914132732979,4.36580268445615,3.63441658872876,0.00752551994675764,0.0185084468291287,-3.23166312690633
I.g1067.t1__Cnig_chr_I.g567.t1,-0.268137031875962,5.4779438263321,-1.87533949881,0.1004016210346,0.154027460787935,-5.95546977389993
I.g1069.t2__Cnig_chr_I.g566.t1,-2.87377046162598,2.82074433415635,-6.10141865639657,0.000386923125905927,0.00201431205955114,0.135083724647187
I.g1070.t1__Cnig_chr_I.g564.t2,1.28344047375228,4.51209983630905,7.88812458912791,7.21817706085849e-05,0.000667580565600628,1.81552370544163
I.g1071.t1__Cnig_chr_I.g563.t1,2.8462065075493,3.52515068731269,10.542641935982,9.80173283443392e-06,0.000202518174195387,4.05330943178137
I.g1072.t1__Cnig_chr_I.g562.t3,1.81869692268651,3.29388667073542,5.5692255497867,0.000683636532902287,0.00300770201664022,-0.538386891394378
I.g1075.t1__Cnig_chr_I.g72.t1,-3.05170144291632,2.56790849633609,-5.23524397430061,0.000995592336604786,0.00394037668326402,-0.860150389656886
I.g1077.t3__Cnig_chr_I.g70.t2,-0.750297484191237,6.13312481640522,-3.54728902839832,0.00849255973718627,0.0203354657673649,-3.42878844079443
I.g1078.t1__Cnig_chr_I.g69.t1,0.164196183565937,6.38894872082227,0.877616179565218,0.407612776466422,0.491887864667739,-7.17307525897876
I.g1079.t1__Cnig_chr_I.g68.t1,0.625647524529402,2.75160950274118,2.5643813664255,0.0354739925468605,0.064856095705497,-4.70712210208468
I.g1080.t1__Cnig_chr_I.g67.t1,0.808617305518744,3.49823262288779,4.4669453768763,0.00250770081411142,0.00781642494283164,-1.97885262210842
I.g1081.t2__Cnig_chr_I.g66.t1,1.15850999483655,2.37147300150087,5.0286073932431,0.00126588460499124,0.00468830416904473,-1.12701687908696
I.g1082.t1__Cnig_chr_I.g64.t1,-2.42338129134444,0.929445146560946,-11.1234525425497,6.72002715267626e-06,0.000160616070623215,4.55989517233971
I.g1083.t2__Cnig_chr_I.g63.t1,-0.156334817405518,7.08016773459067,-1.11458553024174,0.29975317189209,0.381797558043743,-6.93941831166845
I.g1084.t2__Cnig_chr_I.g60.t2,-0.149947803203233,6.23742690907736,-1.05723725353454,0.323537210185448,0.407235013466649,-6.99821224014464
I.g1085.t1__Cnig_chr_I.g59.t1,0.871744856225779,5.11444999409083,5.62374565532234,0.000643849207523544,0.00288566460387202,-0.610722863093812
I.g1086.t1__Cnig_chr_I.g58.t1,0.982616425647707,8.48606766620149,3.9811565296178,0.00470254475573607,0.0127441176069099,-2.80742354858223
I.g1087.t1__Cnig_chr_I.g57.t1,-0.250839685852047,3.13411098164898,-0.990691525740609,0.352973790123111,0.437468171101487,-6.88772227600698
I.g1088.t1__Cnig_chr_I.g56.t1,0.412919257192582,3.74113777667099,2.26861722358343,0.0554366748283737,0.0937081456830863,-5.25708193925095
I.g1089.t2__Cnig_chr_I.g55.t2,-0.388675307686862,5.50747505437964,-0.754442909383696,0.473795653112658,0.556043387667173,-7.27401627752881
I.g1090.t1__Cnig_chr_I.g54.t1,-0.700818788083572,4.73865191275705,-3.68513589252744,0.00701763401106477,0.0174998201548751,-3.18371912793283
I.g1091.t1__Cnig_chr_I.g53.t1,-0.591214264441163,3.68119058077153,-3.06543939312387,0.0168835197570402,0.0352578580356734,-4.03336068834027
I.g1092.t1__Cnig_chr_I.g52.t2,0.388026826142113,4.83018978945204,2.40405322877388,0.0451685505661454,0.0792439109415857,-5.13406290181782
I.g1093.t2__Cnig_chr_I.g51.t2,3.94327995123145,4.05113093135053,8.89820844038943,3.18252755566834e-05,0.000411615185031948,2.78759286799319
I.g1094.t2__Cnig_chr_I.g50.t1,-0.230336912966284,6.13913417131568,-1.45079193067284,0.187679120796394,0.258005218582878,-6.53911705079325
I.g1095.t1__Cnig_chr_I.g49.t1,0.493215255450717,5.20127001956222,3.39906049898884,0.0104573385108455,0.023953128889249,-3.63188395597299
I.g1096.t1__Cnig_chr_I.g48.t2,0.0306447659593872,5.33187694620725,0.222407656593207,0.829982983246184,0.868435036007836,-7.550860041229
I.g1097.t1__Cnig_chr_I.g47.t2,0.527363802893886,1.41022259480469,1.76450691895896,0.118497743533926,0.176454251783598,-5.73765441117596
I.g1099.t2__Cnig_chr_I.g46.t2,2.10539739532494,6.6356826674627,4.48655048664855,0.00244667420197399,0.00767497705612115,-2.08940515574325
I.g1100.t1__Cnig_chr_I.g45.t1,2.65791620667229,4.86473371664641,5.61324779616025,0.000651306387946096,0.00291459323212829,-0.574291768734117
I.g1101.t1__Cnig_chr_I.g44.t1,0.263083928247196,5.77435417572342,1.63075522392102,0.144449099770847,0.207808372514131,-6.30019786048214
I.g1102.t1__Cnig_chr_I.g43.t1,0.475849445561246,6.49820138580213,1.21024612771548,0.263247878569707,0.342649130592354,-6.83174488844277
I.g1103.t1__Cnig_chr_I.g42.t1,0.00666706660232321,5.6444420688277,0.0463646923956024,0.964240427261464,0.973181994504359,-7.58519451024341
I.g1104.t1__Cnig_chr_I.g41.t3,-3.86848439607324,-1.16693115495441,-5.68389802274028,0.000602902247292758,0.00275216719333556,0.0531844139678048
I.g1105.t1__Cnig_chr_I.g40.t1,0.476861333803019,3.16783596559911,2.55376353707523,0.036044621788009,0.0657450724363574,-4.76738614212739
I.g1109.t1__Cnig_chr_I.g38.t3,0.395853462063462,4.8500025261315,0.925574351395314,0.383723586011986,0.468735950299091,-7.09331394542072
I.g1112.t2__Cnig_chr_I.g35.t2,-0.641881389636525,4.46878793735579,-3.04964309784721,0.0172767080601076,0.0359429345818513,-4.11970077444226
I.g1114.t2__Cnig_chr_I.g34.t2,1.17248166926843,1.97483631749418,4.71463443498006,0.00184460824022387,0.00619107742866826,-1.49118767706246
I.g1115.t3__Cnig_chr_I.g33.t3,-0.061270473052871,6.13586801873227,-0.211478983722497,0.838193845342959,0.874993244086242,-7.56204538878118
I.g1116.t1__Cnig_chr_I.g29.t1,1.08290712821839,4.99490107173535,6.7745351389486,0.000197670721111821,0.00126532190933057,0.688962033295441
I.g1117.t1__Cnig_chr_I.g28.t1,0.288529633818714,6.52317311024605,1.28930308399812,0.235949195951732,0.312522367355209,-6.7392879022077
I.g1119.t1__Cnig_chr_I.g26.t1,0.71039915023114,5.00741444826876,2.5747688864044,0.0349247198739104,0.064002074167714,-4.87919782908106
I.g1120.t1__Cnig_chr_I.g25.t1,-0.227169148609201,5.48482458358791,-1.00701159648817,0.345569763608738,0.429860613246373,-7.04631638913474
I.g1121.t1__Cnig_chr_I.g24.t1,-1.33168269786164,5.51955786788375,-3.92898968975868,0.00504154813991509,0.0134698937996844,-2.85767076793534
I.g1123.t1__Cnig_chr_I.g22.t2,-0.834216534027002,4.99699569887142,-2.65348656547233,0.0310367842328803,0.0581287331515236,-4.76019803435917
I.g1125.t1__Cnig_chr_I.g19.t1,0.178394854908333,6.7493166935208,1.27235828967712,0.241588502802655,0.318971003002528,-6.75970324327689
I.g1126.t1__Cnig_chr_I.g18.t1,-1.23724906125796,5.32007055878125,-4.95642417677188,0.00137861988743149,0.00500917470209675,-1.44939475716995
I.g1129.t1__Cnig_chr_I.g16.t1,0.201791183942125,4.44282770400023,0.968848321770977,0.363072872746464,0.447930798943099,-7.02429730490606
I.g1131.t2__Cnig_chr_I.g9.t1,-3.18499623847092,-2.38512305502331,-8.42318003066958,4.63032922460785e-05,0.000514432913256839,2.67214607951279
I.g1132.t1__Cnig_chr_I.g8.t1,-0.179214685257514,4.30806366094678,-0.802851241862459,0.446960193042087,0.530187263470614,-7.1654376176899
I.g1133.t3__Cnig_chr_I.g6.t1,-0.580698571439418,7.48005583012042,-3.79533565952798,0.00603691862891522,0.0155127959490402,-3.06645947248338
I.g1134.t1__Cnig_chr_I.g5.t1,0.0893363992963802,10.6519904402816,0.465875532021275,0.654644949190098,0.722875569451648,-7.51888948658865
I.g1135.t1__Cnig_chr_I.g4.t1,0.0361436303847504,7.06040144574583,0.255891192566331,0.80497053396165,0.848740526374341,-7.5523749200643
I.g1141.t1__Cnig_chr_I.g623.t1,-0.0127446715554179,4.72826636340562,-0.0690961690959611,0.946734800622426,0.960073177599036,-7.54250979237416
I.g1142.t1__Cnig_chr_I.g624.t1,0.345843869259303,6.12456762838599,1.16324910337701,0.280695852492611,0.361592828558714,-6.88407766196153
I.g1143.t2__Cnig_chr_I.g625.t1,0.508673960505676,6.52331036501545,3.75437545867362,0.00638300198169532,0.0162289265205553,-3.12374812185619
I.g1144.t2__Cnig_chr_I.g1613.t1,2.98788983705403,4.22875467687557,13.0101368673483,2.2061515282309e-06,8.07134553588121e-05,5.60311028340891
I.g1147.t1__Cnig_chr_I.g632.t2,-0.997239596760212,4.88548486423531,-5.39436657810607,0.000830787867059025,0.00345678746821543,-0.881645615476423
I.g1148.t1__Cnig_chr_I.g633.t1,-0.685004512723152,2.88701038547958,-3.60704945242178,0.00781586597661785,0.0190878349611519,-3.14346911276146
I.g1149.t1__Cnig_chr_I.g635.t1,0.00531244258678296,2.1568742458399,0.018680436365844,0.98558748466318,0.989472456555424,-7.30109848738939
I.g1150.t1__Cnig_chr_I.g639.t1,4.28815766171573,1.49659878448727,15.2167974057341,7.14739285918239e-07,4.40279400125635e-05,6.74323733617796
I.g1151.t1__Cnig_chr_I.g640.t1,1.97946616554485,5.48089478879954,5.03591037531894,0.00125505685739075,0.0046599307595411,-1.33210739041562
I.g1152.t1__Cnig_chr_I.g641.t1,1.82988235544801,4.39845687533586,2.67711522951692,0.0299591096108079,0.0565372538736876,-4.66850648037444
I.g1154.t1__Cnig_chr_I.g644.t3,1.37600586768818,6.37178465425999,5.18395350298428,0.00105616986761328,0.00411528966424083,-1.17588757209178
I.g1155.t1__Cnig_chr_I.g645.t1,-0.0664658510653148,2.63985423434784,-0.187292022196018,0.856440530078225,0.889693182238294,-7.33639856293324
I.g1156.t1__Cnig_chr_I.g646.t2,2.28027232892406,4.16372813515334,10.7969009557236,8.29030256530789e-06,0.000182386656436773,4.19144677331633
I.g1158.t1__Cnig_chr_I.g647.t1,-1.25967893979503,4.84783538291556,-7.28250247904658,0.000122993638608089,0.000937463476595874,1.21145946678418
I.g1159.t1__Cnig_chr_I.g648.t1,0.257861647356084,11.2632775937073,1.77509231594188,0.116643495192322,0.174084567312048,-6.16579122281903
I.g1160.t1__Cnig_chr_I.g649.t1,0.181071608240963,3.76714789297682,0.90783051370758,0.392439148834056,0.47766419328722,-7.02818899649691
I.g1161.t1__Cnig_chr_I.g650.t3,-0.392761988000487,5.27033486176928,-1.3259796229054,0.224128531306193,0.300198044965536,-6.68401349646196
I.g1162.t2__Cnig_chr_I.g651.t2,-1.78941791527887,8.0703002353665,-9.15559655049528,2.61568740376815e-05,0.000366196236527541,2.8631514087416
I.g1163.t2__Cnig_chr_I.g653.t1,0.722544041547674,7.3807527524897,3.92331704370324,0.00507997792226956,0.0135479717282598,-2.88083020677429
I.g1165.t1__Cnig_chr_I.g655.t1,0.634671068459243,3.33590319368239,2.22545135004333,0.0591805246742923,0.0990129950462768,-5.28255741847927
I.g1166.t1__Cnig_chr_I.g657.t2,-0.939476968051652,4.32442045968288,-5.93467018843473,0.000460711056484257,0.00227928921631584,-0.204414806228345
I.g1167.t1__Cnig_chr_I.g656.t1,-0.958691606612406,4.90721454838282,-6.18924918492761,0.000353412578832515,0.00189209940485151,0.0510180310128767
I.g1168.t3__Cnig_chr_I.g658.t2,0.321186524561822,4.71233408235905,1.69288910800864,0.131793823478603,0.19248758250448,-6.17272099535292
I.g1169.t1__Cnig_chr_I.g659.t1,0.777217451377919,2.19278909136252,2.74079438590275,0.0272434483839091,0.0522386318801929,-4.37340337406937
I.g1170.t1__Cnig_chr_I.g660.t2,-0.0230100310971884,5.91724272305679,-0.133381737960716,0.897430111539572,0.921218756567206,-7.5776055433017
I.g1171.t1__Cnig_chr_I.g662.t1,0.662910294917887,2.33601919708736,2.62967002507699,0.0321636115585907,0.0598783907059286,-4.56129262560268
I.g1172.t1__Cnig_chr_I.g663.t2,-1.97342054131272,5.83441714873062,-7.8901036859311,7.20601034404377e-05,0.00066692104120556,1.77371846480295
I.g1173.t2__Cnig_chr_I.g666.t3,0.748680176717021,2.18515508095322,3.86141528886197,0.00552057264890659,0.0144380853400709,-2.6954034992632
I.g1175.t2__Cnig_chr_I.g668.t2,0.716158532119694,5.91348005804429,3.28832031102554,0.012240277447637,0.027122341394764,-3.81320296187245
I.g1176.t1__Cnig_chr_I.g674.t1,-5.78466977114665,-3.16839620723619,-15.1201384194333,7.48427068098494e-07,4.47464691128049e-05,6.04603189357636
I.g1180.t1__Cnig_chr_I.g698.t1,-0.81796310808114,4.31248700943187,-4.39248238738498,0.00275511450948923,0.00839014407074622,-2.1494752591774
I.g1181.t1__Cnig_chr_I.g697.t1,0.1968969956439,5.48408664916075,1.13420324310855,0.291947780587306,0.37372839098062,-6.91095133676456
I.g1182.t2__Cnig_chr_I.g696.t1,-0.552626366020107,4.27920124803876,-3.2582739104925,0.0127779893498448,0.028069612033396,-3.78921767164952
I.g1183.t1__Cnig_chr_I.g695.t1,-0.538215395018009,5.89486009735694,-3.92658295404701,0.00505781417659522,0.0134942971303036,-2.8741319643086
I.g1184.t1__Cnig_chr_I.g694.t2,0.0429919545921003,5.64070128722666,0.163292686236368,0.874638177783996,0.90363585510346,-7.57112423268054
I.g1185.t1__Cnig_chr_I.g693.t1,-2.82976375299102,0.772931194006608,-7.82386102767885,7.62603513356143e-05,0.000692249549752486,2.06050751122667
I.g1186.t1__Cnig_chr_I.g692.t1,-0.602458263837596,2.90832983264339,-2.68722167129737,0.0295100557622817,0.0558091073133885,-4.53762311885971
I.g1187.t1__Cnig_chr_I.g691.t1,0.292836025437083,10.3248783592441,1.65613983588077,0.139147978373071,0.201615882474526,-6.31282895082115
I.g1188.t1__Cnig_chr_I.g690.t1,0.305907044304552,10.1545854655265,1.55260988176073,0.161961798204582,0.228048272955717,-6.44904201453513
I.g1189.t1__Cnig_chr_I.g689.t1,0.657319203388541,4.88991515042837,2.85075448103627,0.0231400167895352,0.0456730823190171,-4.44911848842205
I.g1190.t1__Cnig_chr_I.g688.t1,0.547093990542055,2.61818730199708,1.82431246597171,0.108378041481529,0.164172341459609,-5.79836306944816
I.g1191.t1__Cnig_chr_I.g687.t1,-0.831510643491281,1.02811157006692,-1.93143503695997,0.0922854339745067,0.143504554133893,-5.45033952786503
I.g1195.t1__Cnig_chr_I.g683.t2,0.142348174881838,-0.778274993200227,0.397389791589611,0.702242034936991,0.764280449914337,-6.81055800667002
I.g1196.t1__Cnig_chr_I.g682.t3,0.0242205325950877,6.08159827806117,0.101739768119348,0.921652852008667,0.940470789121102,-7.58144631313438
I.g1197.t1__Cnig_chr_I.g680.t1,-1.99414436737022,5.06885756390122,-5.74923972189502,0.000561663598001709,0.00260823025663907,-0.448147712230645
I.g1198.t1__Cnig_chr_I.g702.t1,0.0958412606619876,5.73066740920231,0.570714155097354,0.585021669876197,0.661094453569996,-7.40641085896984
I.g1199.t1__Cnig_chr_I.g704.t1,-1.95657057002034,8.14276529990144,-7.41920729081271,0.00010872693552511,0.000866935300478359,1.30329730690039
I.g1200.t1__Cnig_chr_I.g705.t1,1.16750604219431,5.02836440944559,7.07252883579834,0.000149168060352286,0.00106157001144851,0.997057728911177
I.g1201.t1__Cnig_chr_I.g706.t1,1.23816914379849,3.97015804883305,7.41352634160228,0.000109281533087007,0.000867915584117557,1.39808308623423
I.g1211.t2__Cnig_chr_I.g751.t1,-0.603400601419026,5.86432157441993,-3.55546275172457,0.00839640428362274,0.0201672068067283,-3.41635196622752
I.g1212.t1__Cnig_chr_I.g752.t1,0.571607399838337,7.34524852270742,1.94165701755806,0.0908765125213928,0.141796481130222,-5.86562441830086
I.g1213.t3__Cnig_chr_I.g753.t3,-0.978587734873737,4.68812685818262,-3.98451064847545,0.00468160982521515,0.0127003770022838,-2.74546282642351
I.g1217.t1__Cnig_chr_I.g763.t1,0.695746780904651,6.72225839546296,1.91204672660789,0.0950161660047093,0.147060196630404,-5.90714032593133
I.g1218.t2__Cnig_chr_I.g766.t1,7.44752317443945,-0.826162270725842,11.1209425472682,6.73073989700123e-06,0.000160616070623215,4.46979029587539
I.g1221.t1__Cnig_chr_I.g778.t1,-0.791375544936307,2.90608624612779,-3.05072425504848,0.0172494914331734,0.0358975902798474,-3.9800092114875
I.g1222.t1__Cnig_chr_I.g779.t1,-0.340300077784453,2.57844891366803,-1.59083892949134,0.153164224287352,0.21795497866785,-6.11986549665939
I.g1226.t1__Cnig_chr_I.g549.t1,1.70282343530918,4.93180265824158,7.20558870693284,0.000131933682632739,0.000975072373207587,1.14439987270444
I.g1232.t1__Cnig_chr_I.g788.t1,-0.411502201138987,4.75619894691819,-2.42118502085813,0.0440148984861226,0.0776106131740391,-5.10414748304877
I.g1233.t1__Cnig_chr_I.g787.t1,-0.121519719465782,4.26687733244271,-0.692417267149099,0.50971567324173,0.590661858116499,-7.24912585066822
I.g1234.t1__Cnig_chr_I.g786.t1,-0.0436183926940311,4.23147448096963,-0.213127407179542,0.836953964380136,0.874043392544593,-7.48349111411287
I.g1235.t2__Cnig_chr_I.g785.t1,0.834667413856669,4.13112003341743,3.71586542607356,0.00672796057529494,0.0169275654089002,-3.09182444295969
I.g1236.t2__Cnig_chr_I.g784.t1,0.709185063010296,4.63977908868534,4.12807602610964,0.00387380691010082,0.0109228653858581,-2.53776975216264
I.g1237.t1__Cnig_chr_I.g783.t1,-0.211012171375799,5.83998759399941,-1.1675143940415,0.279073904849654,0.359993649150562,-6.88010332453651
I.g1241.t1__Cnig_chr_I.g794.t1,1.11596297688603,2.7291014253833,1.42741159682399,0.194078864386767,0.265507745061289,-6.33948614381932
I.g1242.t1__Cnig_chr_I.g795.t3,0.238111468917876,6.73314155001121,1.04015464908055,0.330903790588036,0.414694341649125,-7.01679670170266
I.g1243.t1__Cnig_chr_I.g798.t1,0.461602126547448,6.20396778759934,0.822649275226347,0.43629180060778,0.520281704236398,-7.22112177790092
I.g1244.t1__Cnig_chr_I.g799.t1,-0.126359165710552,2.2954696591162,-0.514323116604189,0.621957203811099,0.693834333496816,-7.1711379774454
I.g1245.t1__Cnig_chr_I.g800.t1,1.65515907426371,3.34605997001078,5.63206833977784,0.000638004369291441,0.00286625843517498,-0.470084017178012
I.g1246.t1__Cnig_chr_I.g803.t1,0.0481383045714136,6.68042021361398,0.289251689205467,0.780288451459279,0.828321597557446,-7.5409104122252
I.g1247.t1__Cnig_chr_I.g804.t1,0.369665258650546,5.94425268765347,2.20872881940989,0.0606980501594704,0.101130327879233,-5.46578602684898
I.g1248.t3__Cnig_chr_I.g805.t1,0.0543693405288552,5.68580821893311,0.252877993958709,0.807212021082897,0.850426856035469,-7.55062483563883
I.g1249.t1__Cnig_chr_I.g806.t1,-0.559422171283401,7.2958661357228,-2.77448207177184,0.0259113985969365,0.0501418122469064,-4.6037293430226
I.g1252.t1__Cnig_chr_I.g809.t3,-0.36313555975412,5.07612220746748,-2.04955175577908,0.0772269287553707,0.123630296680301,-5.68461675838556
I.g1254.t3__Cnig_chr_I.g811.t1,-0.619569689264779,6.70294635451265,-3.4707391586753,0.00945257653955673,0.0221066437735987,-3.54271923209377
I.g1255.t1__Cnig_chr_I.g814.t1,-0.175734357795824,2.78157633258721,-0.604436453493306,0.563535908417116,0.641081392464893,-7.16992828969949
I.g1256.t3__Cnig_chr_I.g815.t2,-0.28434843764373,1.07759177909569,-1.29581747631842,0.23381134299559,0.310342496154901,-6.30874225727125
I.g1258.t2__Cnig_chr_I.g818.t1,0.0911504284681008,7.75101762041358,0.642451590340831,0.539877208480037,0.619380955397575,-7.36410707382497
I.g1259.t1__Cnig_chr_I.g819.t1,1.47845940131647,3.41623236037189,2.63059378804655,0.0321191279795539,0.059820803116469,-4.66146586938151
I.g1263.t1__Cnig_chr_I.g825.t1,-2.02853318947365,6.31586029721711,-6.93338255073496,0.000169929371041682,0.00115156986675701,0.82412663069637
I.g1264.t3__Cnig_chr_I.g830.t1,-0.384569857333254,5.7999605488002,-2.42034562865533,0.0440707188007411,0.0776896871359769,-5.14576309852842
I.g1265.t1__Cnig_chr_I.g831.t1,-1.50342484166981,4.91158048612655,-8.92750903796429,3.11150006702101e-05,0.000405065767732614,2.71190673779239
I.g1266.t2__Cnig_chr_I.g833.t1,-0.524507025821365,5.85183076316986,-2.4479568149599,0.0422717966492013,0.0751877081415555,-5.10352054895346
I.g1268.t1__Cnig_chr_I.g835.t2,3.08283162427158,2.8806465642207,4.54913969319189,0.00226247017893785,0.00721714708410463,-1.76149100952811
I.g1269.t1__Cnig_chr_I.g836.t1,-0.924626314314963,5.20688746969373,-4.68272881642785,0.00191807301750894,0.00636694347706506,-1.8086229974741
I.g1271.t2__Cnig_chr_I.g838.t2,1.53483078907076,4.00944299741989,5.6823436713694,0.000603923271448011,0.00275330802308346,-0.466251438633805
I.g1272.t1__Cnig_chr_I.g839.t1,0.00894544243912049,5.3965187312882,0.0566399327107877,0.956324206024133,0.967205634561559,-7.57913889743541
I.g1273.t2__Cnig_chr_I.g840.t1,1.30484761906155,3.73258448817301,1.63048867079847,0.144505745584951,0.207867285166405,-6.16984782390462
I.g1274.t1__Cnig_chr_I.g841.t1,-0.816770408365714,6.55940751321925,-4.64346043604501,0.00201292999218688,0.00660045675081036,-1.87829579177034
I.g1275.t1__Cnig_chr_I.g842.t1,0.478007619701429,5.85626256830819,2.76378423155882,0.0263269071545071,0.0507678448390059,-4.61551564045422
I.g1276.t1__Cnig_chr_I.g843.t1,0.213000096556037,8.48204620332263,1.20272128028505,0.265979313800221,0.345762665093259,-6.84994754703742
I.g1280.t1__Cnig_chr_I.g851.t1,0.0408119091376891,5.04051475922162,0.172534589055485,0.867620257701213,0.898207042366518,-7.54843608705985
