"logFC","DE","species","sex","p.value","genes","chromosome","species_DE"
-0.326957624815508,"no sig","briggsae","male",0.116715534938268,"I.g1025.t1__Cnig_chr_I.g526.t2","I","briggsae no sig"
0.441364622533571,"no sig","nigoni","male",0.116009996086734,"I.g1026.t1__Cnig_chr_I.g528.t2","I","nigoni no sig"
2.05798209039027,"sig","nigoni","male",1.71844968901639e-05,"I.g1030.t2__Cnig_chr_I.g530.t1","I","nigoni sig"
0.0786873093630835,"no sig","nigoni","male",0.884837807315855,"I.g1032.t1__Cnig_chr_I.g531.t1","I","nigoni no sig"
-1.09140169006573,"no sig","briggsae","male",0.0938053250373781,"I.g1035.t1__Cnig_chr_I.g533.t2","I","briggsae no sig"
0.447935213384201,"sig","nigoni","male",0.0117159646959055,"I.g1036.t3__Cnig_chr_I.g534.t4","I","nigoni sig"
-0.5914190534639,"sig","briggsae","male",0.0249227553432118,"I.g1037.t1__Cnig_chr_I.g535.t1","I","briggsae sig"
0.0571062438157967,"no sig","nigoni","male",0.850769844627973,"I.g1038.t3__Cnig_chr_I.g536.t1","I","nigoni no sig"
-0.975864775880049,"sig","briggsae","male",0.0147851712125321,"I.g1040.t1__Cnig_chr_I.g542.t1","I","briggsae sig"
1.54647899144999,"sig","nigoni","male",1.52264424474152e-05,"I.g1041.t1__Cnig_chr_I.g543.t1","I","nigoni sig"
-0.957525406612219,"sig","briggsae","male",0.0104616490737297,"I.g1042.t3__Cnig_chr_I.g545.t2","I","briggsae sig"
-0.453065916880101,"no sig","briggsae","male",0.120442302622428,"I.g1045.t1__Cnig_chr_I.g547.t1","I","briggsae no sig"
0.898714657780557,"sig","nigoni","male",1.69317430557552e-07,"I.g1046.t1__Cnig_chr_I.g548.t1","I","nigoni sig"
0.0265356358233262,"no sig","nigoni","male",0.900239288926181,"I.g1052.t1__Cnig_chr_I.g554.t1","I","nigoni no sig"
-2.39689052032443,"sig","briggsae","male",0.0344470250586764,"I.g1056.t1__Cnig_chr_I.g580.t3","I","briggsae sig"
0.947674468849163,"sig","nigoni","male",1.39175807342063e-07,"I.g1057.t1__Cnig_chr_I.g579.t1","I","nigoni sig"
0.495556703322986,"no sig","nigoni","male",0.196838800329138,"I.g1059.t1__Cnig_chr_I.g578.t1","I","nigoni no sig"
0.696080438207911,"sig","nigoni","male",0.00817266614480318,"I.g1060.t1__Cnig_chr_I.g577.t3","I","nigoni sig"
-0.633353485100222,"sig","briggsae","male",0.0325069252503046,"I.g1061.t1__Cnig_chr_I.g576.t1","I","briggsae sig"
2.16156952706691,"sig","nigoni","male",0.00119256103390441,"I.g1063.t1__Cnig_chr_I.g575.t1","I","nigoni sig"
0.834070036861148,"sig","nigoni","male",4.3106261588935e-06,"I.g1065.t1__Cnig_chr_I.g569.t3","I","nigoni sig"
0.575025798722089,"sig","nigoni","male",0.00209217824080138,"I.g1066.t1__Cnig_chr_I.g568.t1","I","nigoni sig"
-0.262148742222937,"no sig","briggsae","male",0.153994679115966,"I.g1067.t1__Cnig_chr_I.g567.t1","I","briggsae no sig"
-3.02457805985077,"sig","briggsae","male",1.65296046236524e-10,"I.g1069.t2__Cnig_chr_I.g566.t1","I","briggsae sig"
1.29379993125444,"sig","nigoni","male",1.14821116340233e-10,"I.g1070.t1__Cnig_chr_I.g564.t2","I","nigoni sig"
2.84555045472768,"sig","nigoni","male",6.81324801688423e-20,"I.g1071.t1__Cnig_chr_I.g563.t1","I","nigoni sig"
1.85909326062464,"sig","nigoni","male",4.30745287160606e-07,"I.g1072.t1__Cnig_chr_I.g562.t3","I","nigoni sig"
-3.14295181208708,"sig","briggsae","male",5.6451683871662e-09,"I.g1075.t1__Cnig_chr_I.g72.t1","I","briggsae sig"
-0.734754937535188,"sig","briggsae","male",0.00723483507224293,"I.g1077.t3__Cnig_chr_I.g70.t2","I","briggsae sig"
0.156799965639495,"no sig","nigoni","male",0.572808665531558,"I.g1078.t1__Cnig_chr_I.g69.t1","I","nigoni no sig"
0.608764761813037,"no sig","nigoni","male",0.0572255095676851,"I.g1079.t1__Cnig_chr_I.g68.t1","I","nigoni no sig"
0.804416072709186,"sig","nigoni","male",0.000351734427033214,"I.g1080.t1__Cnig_chr_I.g67.t1","I","nigoni sig"
1.17351828323412,"sig","nigoni","male",3.91134204527448e-05,"I.g1081.t2__Cnig_chr_I.g66.t1","I","nigoni sig"
-2.43582567276814,"sig","briggsae","male",1.19417925773003e-16,"I.g1082.t1__Cnig_chr_I.g64.t1","I","briggsae sig"
-0.146264639140336,"no sig","briggsae","male",0.416336118948428,"I.g1083.t2__Cnig_chr_I.g63.t1","I","briggsae no sig"
-0.140628741662866,"no sig","briggsae","male",0.460644539697043,"I.g1084.t2__Cnig_chr_I.g60.t2","I","briggsae no sig"
0.88135309996855,"sig","nigoni","male",4.59752358443809e-06,"I.g1085.t1__Cnig_chr_I.g59.t1","I","nigoni sig"
0.9830636108051,"sig","nigoni","male",0.00194001645164805,"I.g1086.t1__Cnig_chr_I.g58.t1","I","nigoni sig"
-0.248351940831876,"no sig","briggsae","male",0.490918401395842,"I.g1087.t1__Cnig_chr_I.g57.t1","I","briggsae no sig"
0.433235312525119,"no sig","nigoni","male",0.0707791926932795,"I.g1088.t1__Cnig_chr_I.g56.t1","I","nigoni no sig"
-0.452672144076374,"no sig","briggsae","male",0.485547928828907,"I.g1089.t2__Cnig_chr_I.g55.t2","I","briggsae no sig"
-0.685271192887815,"sig","briggsae","male",0.0050210221040852,"I.g1090.t1__Cnig_chr_I.g54.t1","I","briggsae sig"
-0.596721419847652,"sig","briggsae","male",0.0156491721907805,"I.g1091.t1__Cnig_chr_I.g53.t1","I","briggsae sig"
0.394048533298125,"no sig","nigoni","male",0.0595187782432547,"I.g1092.t1__Cnig_chr_I.g52.t2","I","nigoni no sig"
3.77569172306729,"sig","nigoni","male",1.53486370138452e-15,"I.g1093.t2__Cnig_chr_I.g51.t2","I","nigoni sig"
-0.220577467217138,"no sig","briggsae","male",0.303221261409292,"I.g1094.t2__Cnig_chr_I.g50.t1","I","briggsae no sig"
0.503812220987759,"sig","nigoni","male",0.00370447269951739,"I.g1095.t1__Cnig_chr_I.g49.t1","I","nigoni sig"
0.0394574799324177,"no sig","nigoni","male",0.841051884219459,"I.g1096.t1__Cnig_chr_I.g48.t2","I","nigoni no sig"
0.584454393197917,"no sig","nigoni","male",0.134994682941203,"I.g1097.t1__Cnig_chr_I.g47.t2","I","nigoni no sig"
1.92155719665461,"sig","nigoni","male",0.000132926180188104,"I.g1099.t2__Cnig_chr_I.g46.t2","I","nigoni sig"
2.47879488328424,"sig","nigoni","male",1.05270804018473e-06,"I.g1100.t1__Cnig_chr_I.g45.t1","I","nigoni sig"
0.267549346113097,"no sig","nigoni","male",0.234507718571504,"I.g1101.t1__Cnig_chr_I.g44.t1","I","nigoni no sig"
0.636439893619471,"no sig","nigoni","male",0.199706318720009,"I.g1102.t1__Cnig_chr_I.g43.t1","I","nigoni no sig"
0.0137047875257174,"no sig","nigoni","male",0.950772145038806,"I.g1103.t1__Cnig_chr_I.g42.t1","I","nigoni no sig"
-3.80779312607895,"sig","briggsae","male",2.23914893704546e-07,"I.g1104.t1__Cnig_chr_I.g41.t3","I","briggsae sig"
0.487348330592375,"sig","nigoni","male",0.0473778994614078,"I.g1105.t1__Cnig_chr_I.g40.t1","I","nigoni sig"
0.59341184424624,"no sig","nigoni","male",0.255175429889666,"I.g1109.t1__Cnig_chr_I.g38.t3","I","nigoni no sig"
-0.646472580434724,"sig","briggsae","male",0.0198887203517585,"I.g1112.t2__Cnig_chr_I.g35.t2","I","briggsae sig"
1.15553047046738,"sig","nigoni","male",0.0002460489144791,"I.g1114.t2__Cnig_chr_I.g34.t2","I","nigoni sig"
-0.116670456818106,"no sig","briggsae","male",0.784708519990213,"I.g1115.t3__Cnig_chr_I.g33.t3","I","briggsae no sig"
1.08826517215975,"sig","nigoni","male",3.957929078919e-08,"I.g1116.t1__Cnig_chr_I.g29.t1","I","nigoni sig"
0.257377212292229,"no sig","nigoni","male",0.425170025770578,"I.g1117.t1__Cnig_chr_I.g28.t1","I","nigoni no sig"
0.7221956431392,"sig","nigoni","male",0.0431926270950124,"I.g1119.t1__Cnig_chr_I.g26.t1","I","nigoni sig"
-0.223151640536019,"no sig","briggsae","male",0.496379268717015,"I.g1120.t1__Cnig_chr_I.g25.t1","I","briggsae no sig"
-1.22146063879834,"sig","briggsae","male",0.00319268798191947,"I.g1121.t1__Cnig_chr_I.g24.t1","I","briggsae sig"
-0.754719745224281,"no sig","briggsae","male",0.059600462985981,"I.g1123.t1__Cnig_chr_I.g22.t2","I","briggsae no sig"
0.185010832570562,"no sig","nigoni","male",0.308982568892841,"I.g1125.t1__Cnig_chr_I.g19.t1","I","nigoni no sig"
-1.22915201515393,"sig","briggsae","male",7.51020316692143e-05,"I.g1126.t1__Cnig_chr_I.g18.t1","I","briggsae sig"
0.181300612892967,"no sig","nigoni","male",0.563172643767146,"I.g1129.t1__Cnig_chr_I.g16.t1","I","nigoni no sig"
-3.49094914464361,"sig","briggsae","male",0.000109242739029597,"I.g1131.t2__Cnig_chr_I.g9.t1","I","briggsae sig"
-0.210510910392918,"no sig","briggsae","male",0.514569168650706,"I.g1132.t1__Cnig_chr_I.g8.t1","I","briggsae no sig"
-0.568226488761951,"sig","briggsae","male",0.00409851969687271,"I.g1133.t3__Cnig_chr_I.g6.t1","I","briggsae sig"
0.0841727576934574,"no sig","nigoni","male",0.784379884846219,"I.g1134.t1__Cnig_chr_I.g5.t1","I","nigoni no sig"
0.0416546529079914,"no sig","nigoni","male",0.840567855048957,"I.g1135.t1__Cnig_chr_I.g4.t1","I","nigoni no sig"
0.00533476738567771,"no sig","nigoni","male",0.986570240736349,"I.g1141.t1__Cnig_chr_I.g623.t1","I","nigoni no sig"
0.27831951265664,"no sig","nigoni","male",0.492727097899853,"I.g1142.t1__Cnig_chr_I.g624.t1","I","nigoni no sig"
0.517069324728503,"sig","nigoni","male",0.0010125025569529,"I.g1143.t2__Cnig_chr_I.g625.t1","I","nigoni sig"
2.97544071033177,"sig","nigoni","male",1.08951373336678e-26,"I.g1144.t2__Cnig_chr_I.g1613.t1","I","nigoni sig"
-0.980009652274152,"sig","briggsae","male",1.86810416570433e-05,"I.g1147.t1__Cnig_chr_I.g632.t2","I","briggsae sig"
-0.690892205916751,"sig","briggsae","male",0.00392442344412146,"I.g1148.t1__Cnig_chr_I.g633.t1","I","briggsae sig"
0.0253513284944293,"no sig","nigoni","male",0.954747266743318,"I.g1149.t1__Cnig_chr_I.g635.t1","I","nigoni no sig"
4.27931305528211,"sig","nigoni","male",1.65766183689563e-40,"I.g1150.t1__Cnig_chr_I.g639.t1","I","nigoni sig"
2.06404894783661,"sig","nigoni","male",3.20302539913093e-06,"I.g1151.t1__Cnig_chr_I.g640.t1","I","nigoni sig"
1.43016443847244,"sig","nigoni","male",0.0379102013856203,"I.g1152.t1__Cnig_chr_I.g641.t1","I","nigoni sig"
1.34567257381391,"sig","nigoni","male",3.92273821481489e-05,"I.g1154.t1__Cnig_chr_I.g644.t3","I","nigoni sig"
-0.193504356891976,"no sig","briggsae","male",0.708370242573876,"I.g1155.t1__Cnig_chr_I.g645.t1","I","briggsae no sig"
2.26716713187497,"sig","nigoni","male",1.65655466810859e-18,"I.g1156.t1__Cnig_chr_I.g646.t2","I","nigoni sig"
-1.26445553302037,"sig","briggsae","male",1.65363345128022e-09,"I.g1158.t1__Cnig_chr_I.g647.t1","I","briggsae sig"
0.257830385199394,"no sig","nigoni","male",0.198297265008182,"I.g1159.t1__Cnig_chr_I.g648.t1","I","nigoni no sig"
0.159814800776209,"no sig","nigoni","male",0.592546165258204,"I.g1160.t1__Cnig_chr_I.g649.t1","I","nigoni no sig"
-0.326488484519112,"no sig","briggsae","male",0.428230003809911,"I.g1161.t1__Cnig_chr_I.g650.t3","I","briggsae no sig"
-1.80190441070456,"sig","briggsae","male",5.87592809716526e-14,"I.g1162.t2__Cnig_chr_I.g651.t2","I","briggsae sig"
0.71492175211982,"sig","nigoni","male",0.002526187009381,"I.g1163.t2__Cnig_chr_I.g653.t1","I","nigoni sig"
0.579597012898105,"no sig","nigoni","male",0.12807126570743,"I.g1165.t1__Cnig_chr_I.g655.t1","I","nigoni no sig"
-0.932386019732925,"sig","briggsae","male",1.65382560446463e-06,"I.g1166.t1__Cnig_chr_I.g657.t2","I","briggsae sig"
-0.954333139158555,"sig","briggsae","male",2.72529582810477e-07,"I.g1167.t1__Cnig_chr_I.g656.t1","I","briggsae sig"
0.332754298629103,"no sig","nigoni","male",0.217910130032352,"I.g1168.t3__Cnig_chr_I.g658.t2","I","nigoni no sig"
0.775002362422143,"sig","nigoni","male",0.0325351773829608,"I.g1169.t1__Cnig_chr_I.g659.t1","I","nigoni sig"
-0.0188555803162888,"no sig","briggsae","male",0.946710986966556,"I.g1170.t1__Cnig_chr_I.g660.t2","I","briggsae no sig"
0.667257905943498,"sig","nigoni","male",0.0357818095396739,"I.g1171.t1__Cnig_chr_I.g662.t1","I","nigoni sig"
-1.98928233843288,"sig","briggsae","male",3.82785745505108e-11,"I.g1172.t1__Cnig_chr_I.g663.t2","I","briggsae sig"
0.754727799699612,"sig","nigoni","male",0.00215678772656688,"I.g1173.t2__Cnig_chr_I.g666.t3","I","nigoni sig"
0.705109951808152,"sig","nigoni","male",0.0151070988028571,"I.g1175.t2__Cnig_chr_I.g668.t2","I","nigoni sig"
-7.19301356089381,"sig","briggsae","male",1.25503238829658e-07,"I.g1176.t1__Cnig_chr_I.g674.t1","I","briggsae sig"
-0.817347672695839,"sig","briggsae","male",0.000526621127067824,"I.g1180.t1__Cnig_chr_I.g698.t1","I","briggsae sig"
0.196984222928649,"no sig","nigoni","male",0.438333880875968,"I.g1181.t1__Cnig_chr_I.g697.t1","I","nigoni no sig"
-0.553681546813726,"sig","briggsae","male",0.0103253977634108,"I.g1182.t2__Cnig_chr_I.g696.t1","I","briggsae sig"
-0.52910383449139,"sig","briggsae","male",0.00125447354377012,"I.g1183.t1__Cnig_chr_I.g695.t1","I","briggsae sig"
0.00329252968284393,"no sig","nigoni","male",0.993532635060652,"I.g1184.t1__Cnig_chr_I.g694.t2","I","nigoni no sig"
-2.82105548688623,"sig","briggsae","male",8.78983102112995e-12,"I.g1185.t1__Cnig_chr_I.g693.t1","I","briggsae sig"
-0.626943375808615,"sig","briggsae","male",0.0268834562858886,"I.g1186.t1__Cnig_chr_I.g692.t1","I","briggsae sig"
0.286368541911032,"no sig","nigoni","male",0.25520353119121,"I.g1187.t1__Cnig_chr_I.g691.t1","I","nigoni no sig"
0.294406666836383,"no sig","nigoni","male",0.296680955837132,"I.g1188.t1__Cnig_chr_I.g690.t1","I","nigoni no sig"
0.642401939220674,"sig","nigoni","male",0.0378643698726545,"I.g1189.t1__Cnig_chr_I.g689.t1","I","nigoni sig"
0.584048776550519,"no sig","nigoni","male",0.13058341835363,"I.g1190.t1__Cnig_chr_I.g688.t1","I","nigoni no sig"
-0.889721336059399,"no sig","briggsae","male",0.0910795670176199,"I.g1191.t1__Cnig_chr_I.g687.t1","I","briggsae no sig"
0.21923438173259,"no sig","nigoni","male",0.736269586663539,"I.g1195.t1__Cnig_chr_I.g683.t2","I","nigoni no sig"
-0.0133504973902464,"no sig","briggsae","male",0.972034317002409,"I.g1196.t1__Cnig_chr_I.g682.t3","I","briggsae no sig"
-2.09007867187087,"sig","briggsae","male",4.33252861801669e-08,"I.g1197.t1__Cnig_chr_I.g680.t1","I","briggsae sig"
0.100129095329592,"no sig","nigoni","male",0.695856634891975,"I.g1198.t1__Cnig_chr_I.g702.t1","I","nigoni no sig"
-1.92526638244069,"sig","briggsae","male",1.6489414854535e-09,"I.g1199.t1__Cnig_chr_I.g704.t1","I","briggsae sig"
1.17995753803198,"sig","nigoni","male",5.65608411714821e-09,"I.g1200.t1__Cnig_chr_I.g705.t1","I","nigoni sig"
1.24890991092666,"sig","nigoni","male",1.16125900035735e-09,"I.g1201.t1__Cnig_chr_I.g706.t1","I","nigoni sig"
-0.610123993635809,"sig","briggsae","male",0.00567531378646257,"I.g1211.t2__Cnig_chr_I.g751.t1","I","briggsae sig"
0.51732026553395,"no sig","nigoni","male",0.172361221311066,"I.g1212.t1__Cnig_chr_I.g752.t1","I","nigoni no sig"
-0.987516963338235,"sig","briggsae","male",0.00131034305699385,"I.g1213.t3__Cnig_chr_I.g753.t3","I","briggsae sig"
0.598569049275878,"no sig","nigoni","male",0.179007993303101,"I.g1217.t1__Cnig_chr_I.g763.t1","I","nigoni no sig"
7.75267075863293,"sig","nigoni","male",1.51113883718465e-16,"I.g1218.t2__Cnig_chr_I.g766.t1","I","nigoni sig"
-0.823556443007559,"sig","briggsae","male",0.0108607611651818,"I.g1221.t1__Cnig_chr_I.g778.t1","I","briggsae sig"
-0.350834395336362,"no sig","briggsae","male",0.225826436910915,"I.g1222.t1__Cnig_chr_I.g779.t1","I","briggsae no sig"
1.75089356232091,"sig","nigoni","male",7.22430033134473e-10,"I.g1226.t1__Cnig_chr_I.g549.t1","I","nigoni sig"
-0.412663753874602,"no sig","briggsae","male",0.0683872942278733,"I.g1232.t1__Cnig_chr_I.g788.t1","I","briggsae no sig"
-0.108623434275099,"no sig","briggsae","male",0.68147882221573,"I.g1233.t1__Cnig_chr_I.g787.t1","I","briggsae no sig"
-0.0462545145924743,"no sig","briggsae","male",0.888408194097025,"I.g1234.t1__Cnig_chr_I.g786.t1","I","briggsae no sig"
0.821168150762522,"sig","nigoni","male",0.00513640049850933,"I.g1235.t2__Cnig_chr_I.g785.t1","I","nigoni sig"
0.713957348963242,"sig","nigoni","male",0.00154139001452444,"I.g1236.t2__Cnig_chr_I.g784.t1","I","nigoni sig"
-0.18776716683524,"no sig","briggsae","male",0.473791838756019,"I.g1237.t1__Cnig_chr_I.g783.t1","I","briggsae no sig"
0.622305535452171,"no sig","nigoni","male",0.449640135124748,"I.g1241.t1__Cnig_chr_I.g794.t1","I","nigoni no sig"
0.219542892873845,"no sig","nigoni","male",0.506063556973531,"I.g1242.t1__Cnig_chr_I.g795.t3","I","nigoni no sig"
0.125677960818387,"no sig","nigoni","male",0.863981452862067,"I.g1243.t1__Cnig_chr_I.g798.t1","I","nigoni no sig"
-0.150267052829785,"no sig","briggsae","male",0.688326223813919,"I.g1244.t1__Cnig_chr_I.g799.t1","I","briggsae no sig"
1.58256538811123,"sig","nigoni","male",2.1396659989946e-05,"I.g1245.t1__Cnig_chr_I.g800.t1","I","nigoni sig"
0.043952264559667,"no sig","nigoni","male",0.869005991814512,"I.g1246.t1__Cnig_chr_I.g803.t1","I","nigoni no sig"
0.364950982242854,"no sig","nigoni","male",0.103605466852212,"I.g1247.t1__Cnig_chr_I.g804.t1","I","nigoni no sig"
0.0915959122539949,"no sig","nigoni","male",0.78608896525325,"I.g1248.t3__Cnig_chr_I.g805.t1","I","nigoni no sig"
-0.577774946292558,"sig","briggsae","male",0.0306341418072806,"I.g1249.t1__Cnig_chr_I.g806.t1","I","briggsae sig"
-0.36669177155636,"no sig","briggsae","male",0.133642265394847,"I.g1252.t1__Cnig_chr_I.g809.t3","I","briggsae no sig"
-0.620171885241794,"sig","briggsae","male",0.00854365827129353,"I.g1254.t3__Cnig_chr_I.g811.t1","I","briggsae sig"
-0.238408093148427,"no sig","briggsae","male",0.567749126207864,"I.g1255.t1__Cnig_chr_I.g814.t1","I","briggsae no sig"
-0.284198514963688,"no sig","briggsae","male",0.394994366431823,"I.g1256.t3__Cnig_chr_I.g815.t2","I","briggsae no sig"
0.096391859988025,"no sig","nigoni","male",0.615323222727685,"I.g1258.t2__Cnig_chr_I.g818.t1","I","nigoni no sig"
1.2253019607114,"sig","nigoni","male",0.0441102542023029,"I.g1259.t1__Cnig_chr_I.g819.t1","I","nigoni sig"
-2.11293533959904,"sig","briggsae","male",3.2254261819945e-09,"I.g1263.t1__Cnig_chr_I.g825.t1","I","briggsae sig"
-0.381691166788021,"no sig","briggsae","male",0.0751367945934499,"I.g1264.t3__Cnig_chr_I.g830.t1","I","briggsae no sig"
-1.49351334738346,"sig","briggsae","male",9.33871505196255e-14,"I.g1265.t1__Cnig_chr_I.g831.t1","I","briggsae sig"
-0.524377931235834,"no sig","briggsae","male",0.0759506360747682,"I.g1266.t2__Cnig_chr_I.g833.t1","I","briggsae no sig"
2.66543767734241,"sig","nigoni","male",6.85960001963062e-05,"I.g1268.t1__Cnig_chr_I.g835.t2","I","nigoni sig"
-0.925811846261886,"sig","briggsae","male",0.000264627821672328,"I.g1269.t1__Cnig_chr_I.g836.t1","I","briggsae sig"
1.50754432089662,"sig","nigoni","male",3.87326632584015e-06,"I.g1271.t2__Cnig_chr_I.g838.t2","I","nigoni sig"
0.0246061628113558,"no sig","nigoni","male",0.920655936775767,"I.g1272.t1__Cnig_chr_I.g839.t1","I","nigoni no sig"
0.777015154679769,"no sig","nigoni","male",0.33725645935134,"I.g1273.t2__Cnig_chr_I.g840.t1","I","nigoni no sig"
-0.795181847630816,"sig","briggsae","male",0.000352467941505435,"I.g1274.t1__Cnig_chr_I.g841.t1","I","briggsae sig"
0.484195723623627,"sig","nigoni","male",0.039514659362959,"I.g1275.t1__Cnig_chr_I.g842.t1","I","nigoni sig"
0.219990946120918,"no sig","nigoni","male",0.382918628048616,"I.g1276.t1__Cnig_chr_I.g843.t1","I","nigoni no sig"
-0.00167901751641046,"no sig","briggsae","male",0.99686544334217,"I.g1280.t1__Cnig_chr_I.g851.t1","I","briggsae no sig"
0.245421442756712,"no sig","nigoni","male",0.486718724511542,"I.g1281.t2__Cnig_chr_I.g852.t1","I","nigoni no sig"
0.619569687907449,"sig","nigoni","male",0.00707518760292861,"I.g1282.t1__Cnig_chr_I.g853.t1","I","nigoni sig"
-0.948682637561287,"sig","briggsae","male",0.00144504679317973,"I.g1283.t1__Cnig_chr_I.g854.t1","I","briggsae sig"
1.38920965831253,"sig","nigoni","male",3.06676009961387e-05,"I.g1285.t3__Cnig_chr_I.g856.t1","I","nigoni sig"
-0.365874382621672,"no sig","briggsae","male",0.344418691614095,"I.g1287.t2__Cnig_chr_I.g857.t1","I","briggsae no sig"
0.0898522847452913,"no sig","nigoni","male",0.79649029463314,"I.g1288.t1__Cnig_chr_I.g858.t1","I","nigoni no sig"
-0.313346598590166,"no sig","briggsae","male",0.368573660710952,"I.g1289.t1__Cnig_chr_I.g859.t1","I","briggsae no sig"
-0.913735706806143,"sig","briggsae","male",0.000970599392662941,"I.g1290.t1__Cnig_chr_I.g860.t1","I","briggsae sig"
-2.19510801199821,"sig","briggsae","male",9.46635105392784e-09,"I.g1291.t1__Cnig_chr_I.g861.t1","I","briggsae sig"
0.213776460244556,"no sig","nigoni","male",0.63522253422701,"I.g1292.t3__Cnig_chr_I.g862.t2","I","nigoni no sig"
0.19978713813283,"no sig","nigoni","male",0.705048431369056,"I.g1293.t1__Cnig_chr_I.g864.t1","I","nigoni no sig"
1.34766093325865,"sig","nigoni","male",6.06051011630883e-10,"I.g1295.t1__Cnig_chr_I.g865.t2","I","nigoni sig"
2.93840092104082,"sig","nigoni","male",1.32732094482763e-10,"I.g1296.t2__Cnig_chr_I.g866.t3","I","nigoni sig"
0.556828128126891,"no sig","nigoni","male",0.0561868817819211,"I.g1297.t1__Cnig_chr_I.g867.t1","I","nigoni no sig"
0.383280032664226,"no sig","nigoni","male",0.0600590397566401,"I.g1298.t1__Cnig_chr_I.g868.t1","I","nigoni no sig"
-0.469637788764016,"sig","briggsae","male",0.0298522637272437,"I.g1299.t1__Cnig_chr_I.g869.t1","I","briggsae sig"
0.809792227235547,"sig","nigoni","male",0.00792909015404462,"I.g1300.t3__Cnig_chr_I.g870.t3","I","nigoni sig"
-1.08225119274536,"sig","briggsae","male",0.00337207224724691,"I.g1306.t1__Cnig_chr_I.g872.t1","I","briggsae sig"
-2.85974247883103,"sig","briggsae","male",1.5881093761645e-16,"I.g1309.t1__Cnig_chr_I.g874.t1","I","briggsae sig"
1.67087765552281,"sig","nigoni","male",2.07312263932019e-16,"I.g1311.t1__Cnig_chr_I.g875.t3","I","nigoni sig"
0.720204019715711,"sig","nigoni","male",0.000336610398181324,"I.g1313.t1__Cnig_chr_I.g878.t1","I","nigoni sig"
-0.943021763001614,"sig","briggsae","male",0.000170856319418995,"I.g1314.t3__Cnig_chr_I.g879.t1","I","briggsae sig"
0.0823712736557886,"no sig","nigoni","male",0.827756683906607,"I.g1315.t1__Cnig_chr_I.g880.t1","I","nigoni no sig"
0.146940315114662,"no sig","nigoni","male",0.667045459472942,"I.g1316.t1__Cnig_chr_I.g881.t2","I","nigoni no sig"
-0.115503573277358,"no sig","briggsae","male",0.539537988905136,"I.g1317.t1__Cnig_chr_I.g882.t1","I","briggsae no sig"
0.20982874002843,"no sig","nigoni","male",0.447486470091673,"I.g1318.t3__Cnig_chr_I.g883.t1","I","nigoni no sig"
1.35716978232165,"sig","nigoni","male",1.75903956212254e-06,"I.g1319.t1__Cnig_chr_I.g884.t1","I","nigoni sig"
-1.10510686905919,"sig","briggsae","male",0.00741588285612686,"I.g1320.t1__Cnig_chr_I.g885.t1","I","briggsae sig"
0.0272329904380485,"no sig","nigoni","male",0.951699864401578,"I.g1321.t3__Cnig_chr_I.g886.t2","I","nigoni no sig"
-0.944480021678775,"sig","briggsae","male",0.00524499189793768,"I.g1322.t1__Cnig_chr_I.g887.t1","I","briggsae sig"
