,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,CniM
I.g1099.t2__Cnig_chr_I.g46.t2,190.523597656917,-1.11363393491985,0.240559015273629,-4.62935855325613,3.66800173960452e-06,1.41209339574306e-05,-1
I.g1100.t1__Cnig_chr_I.g45.t1,319.273940020833,0.40687081039143,0.177626598716317,2.29059619072723,0.0219867794608616,0.0418384180399393,1
I.g1101.t1__Cnig_chr_I.g44.t1,1237.98263692395,0.436201532000419,0.125887958738722,3.46499805359261,0.000530235316921591,0.00145727862156126,1
I.g1102.t1__Cnig_chr_I.g43.t1,727.629849311268,-0.691628446876706,0.179688253351891,-3.84904652349345,0.000118578486828001,0.000364159420231545,-1
I.g1103.t1__Cnig_chr_I.g42.t1,649.655790651025,-0.233500378896779,0.115096421485542,-2.02873708741771,0.0424850762360472,0.0743488834130827,0
I.g1104.t1__Cnig_chr_I.g41.t3,19.6435506057657,-3.14878561689013,0.656914186626282,-4.79329824350631,1.64061444860283e-06,6.64340337678788e-06,-1
I.g1105.t1__Cnig_chr_I.g40.t1,290.286352607724,0.156987367269044,0.199645109359563,0.786332145939565,0.431672924424012,0.52980777081468,0
I.g1109.t1__Cnig_chr_I.g38.t3,16.4915996901538,-1.8529807223055,0.695236088007341,-2.66525393930059,0.00769302069422668,0.0163534445162934,-1
I.g1112.t2__Cnig_chr_I.g35.t2,346.780940017799,-0.110278912078424,0.227573583524999,-0.484585734294199,0.62797023510285,0.709371274313893,0
I.g1114.t2__Cnig_chr_I.g34.t2,44.4931207108127,-0.499054340577563,0.372931627272269,-1.33819259103282,0.180833663682996,0.259255958844762,0
I.g1115.t3__Cnig_chr_I.g33.t3,1269.83475405479,-0.929072777078136,0.122909139489851,-7.55902108609955,4.06114070599004e-14,3.55185170934696e-13,-1
I.g1116.t1__Cnig_chr_I.g29.t1,578.329980558298,-0.673744580186633,0.226161487965195,-2.97904203871491,0.00289151104658946,0.00676067085913802,-1
I.g1117.t1__Cnig_chr_I.g28.t1,1637.59005340148,-0.633064077422525,0.119889660950855,-5.28038925459993,1.28909722825471e-07,6.01826677956013e-07,-1
I.g1119.t1__Cnig_chr_I.g26.t1,576.024235246863,0.784830319131134,0.275286303856516,2.85096028438887,0.00435874133669263,0.00977953731762693,1
I.g1120.t1__Cnig_chr_I.g25.t1,436.464324905694,0.271370535582723,0.301236275636441,0.900856097126354,0.367664836581502,0.465035593700107,0
I.g1121.t1__Cnig_chr_I.g24.t1,17.5560625852728,-4.53949114932248,0.848684378759542,-5.3488567280542,8.8511573490897e-08,4.23166771362558e-07,-1
I.g1123.t1__Cnig_chr_I.g22.t2,11.9796631472668,-0.00583556365289708,0.578725050716087,-0.0100834820363771,0.991954681701054,0.994589122250898,0
I.g1125.t1__Cnig_chr_I.g19.t1,3742.39364314191,0.824605359857933,0.0831818147764457,9.91328888500559,3.64447524044739e-23,5.64669310168361e-22,1
I.g1126.t1__Cnig_chr_I.g18.t1,678.332152449962,0.226802080076333,0.269370968979252,0.841969277297299,0.399805150564143,0.498096263919204,0
I.g1129.t1__Cnig_chr_I.g16.t1,622.767057703354,1.24835303491009,0.186005563156838,6.71137472301026,1.92799281068455e-11,1.35967911418513e-10,1
I.g1131.t2__Cnig_chr_I.g9.t1,3.4229050635781,-1.78339913460019,1.10167803443696,-1.61880248026516,0.105489768319762,0.163511306417084,0
I.g1132.t1__Cnig_chr_I.g8.t1,519.413696764357,0.581314693548923,0.373833052561749,1.55501149394195,0.119943331930553,0.182321591389806,0
I.g1133.t3__Cnig_chr_I.g6.t1,3540.99729915909,-1.11099844299797,0.189810477369348,-5.8531987190365,4.82207383730415e-09,2.67719648437778e-08,-1
I.g1134.t1__Cnig_chr_I.g5.t1,21585.5174733143,0.258076320013262,0.267454100255466,0.964936861191334,0.33457643723437,0.431970131049491,0
I.g1135.t1__Cnig_chr_I.g4.t1,4125.16113152831,-0.0980123187097271,0.118039584526653,-0.830334324733212,0.406349786368668,0.504418860194161,0
I.g1141.t1__Cnig_chr_I.g623.t1,352.374910943147,-0.41071983902645,0.145599683967518,-2.82088413816941,0.00478914964517069,0.0106335833917277,-1
I.g1142.t1__Cnig_chr_I.g624.t1,2225.21819453909,0.319218228459235,0.120978969527613,2.63862578517313,0.00832428125591012,0.0175636030102733,1
I.g1143.t2__Cnig_chr_I.g625.t1,1716.7337526055,0.69345992830832,0.0887325220030022,7.8151720773231,5.48879932849935e-15,5.13345509451558e-14,1
I.g1144.t2__Cnig_chr_I.g1613.t1,612.465323677742,2.33453727691525,0.135074831807039,17.2832884237847,6.2859709745179e-67,5.19670855893356e-65,1
I.g1147.t1__Cnig_chr_I.g632.t2,404.230937638202,-0.937881275162614,0.148786028479492,-6.30355742906254,2.90890356900277e-10,1.83034676791808e-09,-1
I.g1148.t1__Cnig_chr_I.g633.t1,100.271293763877,-0.260608878894885,0.344483135732625,-0.756521442887585,0.449336621075164,0.546519176363542,0
I.g1149.t1__Cnig_chr_I.g635.t1,98.2646239019668,-0.727510511670127,0.293928877650663,-2.47512431403484,0.0133189806507014,0.0268322260494208,-1
I.g1150.t1__Cnig_chr_I.g639.t1,19.2203421445962,0.443668080042361,0.47257410795462,0.938832814947545,0.347816588016265,0.445126630042059,0
I.g1151.t1__Cnig_chr_I.g640.t1,324.479087597264,-0.599257005987106,0.176217281917858,-3.40067103217745,0.000672206699106295,0.00180626644699357,-1
I.g1152.t1__Cnig_chr_I.g641.t1,21.4057982573866,-1.46205060607073,0.631219420633016,-2.31623197620332,0.0205456061665653,0.0393054947716856,-1
I.g1154.t1__Cnig_chr_I.g644.t3,1608.70336695775,0.826294914706794,0.164698281011807,5.01702209416233,5.24785347360033e-07,2.27815977163654e-06,1
I.g1155.t1__Cnig_chr_I.g645.t1,108.400488151004,0.467248035409584,0.528763035233047,0.883662442862801,0.37687846014841,0.475072391724083,0
I.g1156.t1__Cnig_chr_I.g646.t2,511.808156972895,2.28159535384803,0.176571153672408,12.9216766521278,3.39658389708557e-38,1.1215658664254e-36,1
I.g1158.t1__Cnig_chr_I.g647.t1,442.580453365864,-0.396345026764683,0.155684237458383,-2.54582630351793,0.0109019420087027,0.0224215353532898,-1
I.g1159.t1__Cnig_chr_I.g648.t1,54714.8368810988,0.0164129476651055,0.103705380966898,0.15826514990909,0.874247868343179,0.908582433185432,0
I.g1160.t1__Cnig_chr_I.g649.t1,194.351944347753,0.431359800472595,0.205070770497369,2.10346798535157,0.0354248809821483,0.0633842341238248,0
I.g1161.t1__Cnig_chr_I.g650.t3,598.216533575778,-0.299947566142482,0.148167383267026,-2.02438323151,0.0429307357364272,0.075001313119046,0
I.g1162.t2__Cnig_chr_I.g651.t2,4878.95499557121,-2.24526707737149,0.265426565318797,-8.45908952133241,2.69473122279566e-17,2.95455235521623e-16,-1
I.g1163.t2__Cnig_chr_I.g653.t1,2207.10958995415,-0.325115532703037,0.159362484075133,-2.04010080910736,0.0413402861597324,0.0724911102407693,0
I.g1165.t1__Cnig_chr_I.g655.t1,200.715613678464,1.18147853916673,0.175597651378286,6.72832768487032,1.71624079705083e-11,1.21792877615274e-10,1
I.g1166.t1__Cnig_chr_I.g657.t2,294.858710650388,-0.498355409726457,0.142669404429347,-3.49307836336595,0.000477486366635315,0.00132451888036041,-1
I.g1167.t1__Cnig_chr_I.g656.t1,274.696556880848,-1.58745099411906,0.377043278580568,-4.21026201579628,2.55074690389875e-05,8.68081713748716e-05,-1
I.g1168.t3__Cnig_chr_I.g658.t2,744.627038410463,-0.936132175670335,0.13216311255575,-7.08315775534908,1.40906112842039e-12,1.09910649727888e-11,-1
I.g1169.t1__Cnig_chr_I.g659.t1,78.3985817286375,-1.59982066015424,0.263793628207121,-6.06466756239511,1.32226861374311e-09,7.79594706884668e-09,-1
I.g1170.t1__Cnig_chr_I.g660.t2,3855.2810289422,-0.943024911487676,0.130243125196714,-7.24049664858218,4.47044637176381e-13,3.62176506484956e-12,-1
I.g1171.t1__Cnig_chr_I.g662.t1,82.4442382512278,-0.293001547058789,0.323696614745774,-0.905173343530043,0.365373561414831,0.462784718920195,0
I.g1172.t1__Cnig_chr_I.g663.t2,2172.54359450479,-2.7824615567116,0.22744620480385,-12.2334930104075,2.0589062435118e-34,5.52587016919777e-33,-1
I.g1173.t2__Cnig_chr_I.g666.t3,104.121474368109,2.27608806213651,0.269757134619257,8.43754536964908,3.24071343615288e-17,3.522487560256e-16,1
I.g1175.t2__Cnig_chr_I.g668.t2,1573.66044599692,0.502781957030164,0.210237365052816,2.39149666332555,0.016779836483436,0.0329659025171545,1
I.g1176.t1__Cnig_chr_I.g674.t1,7.50465884489472,-6.16343561005506,1.39314711849879,-4.4241096494508,9.6840828922433e-06,3.50757668172522e-05,-1
I.g1180.t1__Cnig_chr_I.g698.t1,432.100750348089,-1.74364668608235,0.171176188721403,-10.1862688911728,2.28361004002525e-24,3.7868473372366e-23,-1
I.g1181.t1__Cnig_chr_I.g697.t1,753.417391412615,-0.565201743408605,0.17115361225219,-3.30230683402577,0.000958931103733339,0.00249904594590055,-1
I.g1182.t2__Cnig_chr_I.g696.t1,319.333597152857,-0.844039082484563,0.152721866907043,-5.52664199029405,3.26418095929886e-08,1.64020024600794e-07,-1
I.g1183.t1__Cnig_chr_I.g695.t1,927.984381283001,-2.10487966827473,0.117387387147088,-17.931054770282,6.74871598778773e-72,6.53298780151144e-70,-1
I.g1184.t1__Cnig_chr_I.g694.t2,1155.77933898801,-1.38051541245509,0.263283134454778,-5.2434631459168,1.57590298030446e-07,7.29708796194942e-07,-1
I.g1185.t1__Cnig_chr_I.g693.t1,85.4465880199438,-1.17642962270615,0.45224285035502,-2.60132276670074,0.00928650358064296,0.0194021286763258,-1
I.g1186.t1__Cnig_chr_I.g692.t1,107.62794642954,-2.10395497056439,0.269515407675191,-7.80643670324032,5.8827493236899e-15,5.49282925310072e-14,-1
I.g1187.t1__Cnig_chr_I.g691.t1,21923.7947199197,-0.374866993172575,0.138177517992106,-2.71293766612591,0.00666896500242894,0.014370756776543,-1
I.g1188.t1__Cnig_chr_I.g690.t1,20642.9953895569,-1.09978655767018,0.116242306086699,-9.46115570737131,3.04558180769321e-21,4.25855056221399e-20,-1
I.g1189.t1__Cnig_chr_I.g689.t1,509.836458859742,-0.841364630889011,0.215968768803398,-3.89576990946746,9.78872840002313e-05,0.000305503273239631,-1
I.g1190.t1__Cnig_chr_I.g688.t1,107.13449652797,0.296096614822488,0.238580102959553,1.24107840993214,0.214576784400755,0.299223917769386,0
I.g1191.t1__Cnig_chr_I.g687.t1,43.4295224932858,-0.793854862955144,0.625219436371448,-1.26972198363249,0.204183679198248,0.287063598634478,0
I.g1195.t1__Cnig_chr_I.g683.t2,8.88480655530277,-1.71242200192584,0.988073941860142,-1.73309094530116,0.0830795054873936,0.133192540821722,0
I.g1196.t1__Cnig_chr_I.g682.t3,1291.58247890339,-1.074160774867,0.195941334589851,-5.48205296812673,4.2041830796482e-08,2.08205411281572e-07,-1
I.g1197.t1__Cnig_chr_I.g680.t1,1444.88581215148,-2.84214737808328,0.203693767536678,-13.9530404511346,3.01474210616395e-44,1.30298052834829e-42,-1
I.g1198.t1__Cnig_chr_I.g702.t1,587.427742462234,-0.446050542861287,0.294185618295232,-1.51622144361133,0.129463367575799,0.194436825709725,0
I.g1199.t1__Cnig_chr_I.g704.t1,5451.55958846203,-2.44335903180727,0.157391837141278,-15.5240517944654,2.38503501590875e-54,1.42925431694087e-52,-1
I.g1200.t1__Cnig_chr_I.g705.t1,463.995709490248,-0.180293330695538,0.143326703517068,-1.25791863115073,0.20842118494695,0.291897902894665,0
I.g1201.t1__Cnig_chr_I.g706.t1,204.764086822035,-0.121591548933804,0.168379401400074,-0.722128407173148,0.470215534485602,0.566981916702217,0
I.g1211.t2__Cnig_chr_I.g751.t1,1454.5358498593,-1.45210029228838,0.119213117110332,-12.1807090317457,3.93842980682781e-34,1.04956837628545e-32,-1
I.g1212.t1__Cnig_chr_I.g752.t1,3576.08809100022,-0.119880666041424,0.191519836992897,-0.625943860039261,0.531351764822436,0.623363410221319,0
I.g1213.t3__Cnig_chr_I.g753.t3,347.883495786093,-0.858712905030688,0.147074329586139,-5.83863212191462,5.26311369500085e-09,2.91349099264808e-08,-1
I.g1217.t1__Cnig_chr_I.g763.t1,2764.7036488926,-0.227963354692848,0.250205300465937,-0.911105217468735,0.362239937650801,0.46005040747174,0
I.g1218.t2__Cnig_chr_I.g766.t1,107.282542634302,4.61790878476962,0.514144266177789,8.98173740047656,2.66524318593404e-19,3.30630277370087e-18,1
I.g1221.t1__Cnig_chr_I.g778.t1,173.237639671395,-0.393067323619539,0.520847605039284,-0.754668582165973,0.450447862126753,0.547694308797381,0
I.g1222.t1__Cnig_chr_I.g779.t1,188.224345383239,-0.78934868310871,0.238640188728103,-3.30769384367217,0.000940675853196237,0.00245316479698379,-1
I.g1226.t1__Cnig_chr_I.g549.t1,365.189122423958,1.62204450114802,0.188175455039818,8.61985162095021,6.7040927693121e-18,7.66201359285862e-17,1
I.g1232.t1__Cnig_chr_I.g788.t1,375.964849914649,-0.142344980157882,0.152788982029538,-0.931644273474924,0.351520394633976,0.449004171605325,0
I.g1233.t1__Cnig_chr_I.g787.t1,216.636545665488,-1.02199918018872,0.174031757214056,-5.87248670328414,4.29306151018876e-09,2.39759441145946e-08,-1
I.g1234.t1__Cnig_chr_I.g786.t1,364.05990731854,-0.570446774084921,0.216709813275027,-2.63230707213505,0.00848071737210189,0.0178627117302886,-1
I.g1235.t2__Cnig_chr_I.g785.t1,290.99991656581,-0.71718547473886,0.271575169634261,-2.64083596340828,0.00827017505717984,0.0174753736376155,-1
I.g1236.t2__Cnig_chr_I.g784.t1,497.336379463281,-0.326196938417982,0.138007926900989,-2.36361016169749,0.0180978451890919,0.0351648987153293,-1
I.g1237.t1__Cnig_chr_I.g783.t1,2713.74392883582,-0.763383356058825,0.105870430276966,-7.21054362452054,5.5728938874503e-13,4.48604095019631e-12,-1
I.g1241.t1__Cnig_chr_I.g794.t1,295.287568028193,0.402588528819582,0.215980355934828,1.86400530306128,0.0623209596271383,0.104045870981275,0
I.g1242.t1__Cnig_chr_I.g795.t3,3041.17843638814,-0.0995221267559182,0.189308659153247,-0.525713547394333,0.599087249613061,0.683998204548139,0
I.g1243.t1__Cnig_chr_I.g798.t1,1484.66823707574,-0.57796317544703,0.47511618390114,-1.21646703486592,0.223807061324169,0.30992037859855,0
I.g1244.t1__Cnig_chr_I.g799.t1,58.2250598082678,0.0773795523594465,0.328880749441256,0.23528148877947,0.813990261704315,0.861210061098839,0
I.g1245.t1__Cnig_chr_I.g800.t1,228.814252732264,0.260230562199178,0.152685492706693,1.70435682910018,0.0883144440030033,0.140484465277811,0
I.g1246.t1__Cnig_chr_I.g803.t1,2217.1966897112,-0.268458162028092,0.137633378191798,-1.95053093628192,0.0511128698103545,0.0874742162997997,0
I.g1247.t1__Cnig_chr_I.g804.t1,522.836989761191,-0.107133399542138,0.188720164642756,-0.567683902485669,0.570249624026267,0.658978394217069,0
I.g1248.t3__Cnig_chr_I.g805.t1,497.922234038421,-0.299666091128697,0.118161501806428,-2.53607212626333,0.0112103642416947,0.0230057230297941,-1
I.g1249.t1__Cnig_chr_I.g806.t1,4220.56961270495,-0.440176132558166,0.213690232067688,-2.05987951952215,0.0394100600793937,0.0695262212553291,0
I.g1252.t1__Cnig_chr_I.g809.t3,1068.31647698003,0.0539070823123631,0.168404255569411,0.320105226142247,0.748888564056356,0.811122872382355,0
I.g1254.t3__Cnig_chr_I.g811.t1,2836.43984632702,-1.02638026567473,0.171963990661971,-5.9685766870361,2.39332152507436e-09,1.37041251734035e-08,-1
I.g1255.t1__Cnig_chr_I.g814.t1,120.402899490098,-1.01915220401596,0.53544152345412,-1.90338656860497,0.0569901223207118,0.0962095879273187,0
I.g1256.t3__Cnig_chr_I.g815.t2,55.4684438748639,-0.563988313420949,0.276057545834323,-2.04300995184326,0.0410514529758716,0.0720515661560083,0
I.g1258.t2__Cnig_chr_I.g818.t1,3681.14609124379,0.451184169996975,0.0984165012285479,4.58443619072793,4.55213071486406e-06,1.73244060741097e-05,1
I.g1259.t1__Cnig_chr_I.g819.t1,354.279250738641,0.289590386425943,0.227584970508119,1.2724495197525,0.203213449054805,0.286199776327046,0
I.g1263.t1__Cnig_chr_I.g825.t1,1557.58499654364,-0.230756265380109,0.351659790870858,-0.656191783566325,0.511700734818906,0.605339724520465,0
I.g1264.t3__Cnig_chr_I.g830.t1,960.07125464146,-0.0229793834932518,0.132809476627821,-0.173025179201995,0.862631635969144,0.899315713271955,0
I.g1265.t1__Cnig_chr_I.g831.t1,419.087788272433,-1.7336543317767,0.216921895937395,-7.99206702617538,1.32694857423281e-15,1.29784279376173e-14,-1
I.g1266.t2__Cnig_chr_I.g833.t1,1285.42571385343,-1.47166759455509,0.174966236907087,-8.41115189175949,4.06003550398161e-17,4.37109906065548e-16,-1
I.g1268.t1__Cnig_chr_I.g835.t2,322.100567631042,2.39717263004418,0.220353176050339,10.8787750329342,1.45505135873094e-27,2.89629379419801e-26,1
I.g1269.t1__Cnig_chr_I.g836.t1,822.130651425161,-0.497012131747716,0.164442668400732,-3.02240371420234,0.00250775848387919,0.00595073802397144,-1
