,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,HF1F
I.g1019.t2__Cnig_chr_I.g521.t1,260.444127149758,-0.229858986855469,0.212817811556241,-1.08007400872424,0.280109224891853,0.319457789990165,0
I.g1021.t1__Cnig_chr_I.g522.t1,342.565970775586,-2.05472843431653,0.172832597727373,-11.8885468443729,1.35747835519628e-32,5.20035672650461e-32,-1
I.g1022.t1__Cnig_chr_I.g523.t1,7677.31206547345,1.69319542477002,0.127688617582793,13.2603473733448,3.9307079129104e-40,1.86598982685757e-39,1
I.g1023.t1__Cnig_chr_I.g524.t2,240.48489321986,6.34299401730978,0.392453750845923,16.1623987632622,9.28762232162412e-59,8.07477508996886e-58,1
I.g1025.t1__Cnig_chr_I.g526.t2,1643.17532203787,0.859044254837872,0.152189308903663,5.64457688274053,1.65587973196283e-08,3.07694862162876e-08,1
I.g1026.t1__Cnig_chr_I.g528.t2,12496.681486065,0.601684309263917,0.110037948569454,5.46797097806804,4.5521639193477e-08,8.29688243131445e-08,1
I.g1030.t2__Cnig_chr_I.g530.t1,3387.84700071667,0.927913526630899,0.147796092697596,6.27833598097544,3.42215781018277e-10,6.7613813068696e-10,1
I.g1032.t1__Cnig_chr_I.g531.t1,1265.11130835995,1.31410773349159,0.138154316240229,9.5118833001682,1.87241498849388e-21,5.3021901140483e-21,1
I.g1035.t1__Cnig_chr_I.g533.t2,138.050581449121,3.13517898018835,0.798360456461946,3.92702187941818,8.60041602394173e-05,0.00013462251571162,1
I.g1036.t3__Cnig_chr_I.g534.t4,2072.6686923941,0.806949712301367,0.120112286802596,6.71829447080285,1.83863844308436e-11,3.80615210621766e-11,1
I.g1037.t1__Cnig_chr_I.g535.t1,766.019422268548,1.08335026909547,0.143801030863834,7.53367526357514,4.93317219866151e-14,1.11495915479377e-13,1
I.g1038.t3__Cnig_chr_I.g536.t1,3328.43633883503,1.25680221357418,0.126669212341111,9.9219233335856,3.34252187566309e-23,9.91901380495923e-23,1
I.g1040.t1__Cnig_chr_I.g542.t1,1533.38046687066,2.42408891446274,0.182823993933878,13.2591399099369,3.99450733092413e-40,1.89561580029739e-39,1
I.g1041.t1__Cnig_chr_I.g543.t1,77.7991560566598,-3.09525539921555,0.400833785872028,-7.72204217386944,1.14480499208212e-14,2.63642083342322e-14,-1
I.g1042.t3__Cnig_chr_I.g545.t2,16.8707362531971,-0.129628942633197,0.562508751406542,-0.230447868249272,0.817743768417089,0.841286187622689,0
I.g1043.t1__Cnig_chr_I.g546.t3,8.44851376609833,-3.354277351376,1.18606404602054,-2.82807438825097,0.00468289236166588,0.00656414902749727,-1
I.g1045.t1__Cnig_chr_I.g547.t1,37.1290780137615,1.40792190782769,0.40413029248507,3.48383166025523,0.000494290276679627,0.000741571583139738,1
I.g1046.t1__Cnig_chr_I.g548.t1,1708.95806734831,0.717130376735365,0.13580410800786,5.28062359272561,1.28744942986187e-07,2.30064627740772e-07,1
I.g1052.t1__Cnig_chr_I.g554.t1,1171.83596330385,-0.549354505314962,0.185477032580946,-2.96184652984035,0.00305800165893941,0.00434373422915597,-1
I.g1056.t1__Cnig_chr_I.g580.t3,5.07506472939672,1.15689344107498,1.11785776011905,1.03492007869746,0.300706236816563,0.340835449072386,0
I.g1057.t1__Cnig_chr_I.g579.t1,2098.14559997233,1.25732675908664,0.122951638235486,10.2261895581945,1.51358102883198e-24,4.64758811627139e-24,1
I.g1059.t1__Cnig_chr_I.g578.t1,1693.19760339727,1.55030816581349,0.131714963135709,11.7701749968693,5.56090388141388e-32,2.10076876652192e-31,1
I.g1060.t1__Cnig_chr_I.g577.t3,545.123485636087,1.37382711294329,0.143557871930328,9.56984869217091,1.07062243064555e-21,3.053314703234e-21,1
I.g1061.t1__Cnig_chr_I.g576.t1,7436.47310150446,0.315966909495498,0.141860775295592,2.22730285265341,0.0259270400142251,0.0339289359663278,1
I.g1063.t1__Cnig_chr_I.g575.t1,867.044914484607,1.23231346101254,0.15407783997073,7.99799284080462,1.26463723304667e-15,2.9965255704717e-15,1
I.g1065.t1__Cnig_chr_I.g569.t3,1871.3697381637,1.02293987547642,0.126880188357031,8.06225060604374,7.49024476927087e-16,1.78880341227193e-15,1
I.g1066.t1__Cnig_chr_I.g568.t1,1039.46422370776,1.21589975470196,0.120911943289807,10.0560765265979,8.63722005566154e-24,2.60686657188721e-23,1
I.g1067.t1__Cnig_chr_I.g567.t1,1684.04401220414,0.963787116735549,0.128627838560053,7.49283458017202,6.74018295403516e-14,1.51782320408847e-13,1
I.g1069.t2__Cnig_chr_I.g566.t1,9672.40737351616,3.6254224315699,0.215718595834884,16.8062582529736,2.19602805346801e-63,2.2412984968491e-62,1
I.g1070.t1__Cnig_chr_I.g564.t2,303.853760460332,-0.592847346244944,0.200055573251309,-2.96341329866483,0.00304247758242272,0.004322585023968,-1
I.g1071.t1__Cnig_chr_I.g563.t1,330.593812478882,-1.90878077813533,0.234125913865824,-8.15279584655137,3.55605645455795e-16,8.59043801078894e-16,-1
I.g1072.t1__Cnig_chr_I.g562.t3,509.12590569642,-0.152606152925837,0.150853528932513,-1.01161805100435,0.311720711684658,0.352381060244655,0
I.g1075.t1__Cnig_chr_I.g72.t1,1.53608462335302,1.88854487548103,2.00858853999863,0.940234815579657,0.347097127058967,0.388596939800003,0
I.g1077.t3__Cnig_chr_I.g70.t2,51.3708477941577,-1.67777954350915,0.36400182017634,-4.60926141164996,4.04101974188941e-06,6.74916399407348e-06,-1
I.g1078.t1__Cnig_chr_I.g69.t1,435.755433534529,-5.11349070131533,0.325160079335583,-15.7260716375885,1.00240368542815e-55,7.91631448787949e-55,-1
I.g1079.t1__Cnig_chr_I.g68.t1,185.225432761656,-0.578145539319646,0.20141561092062,-2.87041077241773,0.00409938875034407,0.00576820771351121,-1
I.g1080.t1__Cnig_chr_I.g67.t1,255.02762485708,0.298647270184598,0.193736234750838,1.54151478461778,0.123191547464722,0.148930766260458,0
I.g1081.t2__Cnig_chr_I.g66.t1,109.962731175017,-1.39630760004488,0.270269040224416,-5.16636163315439,2.3869475619332e-07,4.21071405230896e-07,-1
I.g1082.t1__Cnig_chr_I.g64.t1,26.333960102489,0.587461744172614,0.488066024207625,1.20365220079877,0.22872403431766,0.264465199765175,0
I.g1083.t2__Cnig_chr_I.g63.t1,5811.86686369953,1.11637842081024,0.119132204439269,9.37092053374489,7.19026541564193e-21,2.00359115092028e-20,1
I.g1084.t2__Cnig_chr_I.g60.t2,5494.50766177219,1.34216928804887,0.12581002763283,10.6682218683388,1.43343171870027e-26,4.67453241918661e-26,1
I.g1085.t1__Cnig_chr_I.g59.t1,2086.89223369096,0.524548060709855,0.115763872743677,4.53118963868202,5.86524573271178e-06,9.73489219198718e-06,1
I.g1086.t1__Cnig_chr_I.g58.t1,7913.29423966668,-2.72920300993353,0.165852338300447,-16.4556197271665,7.64355286070177e-61,7.13765241416012e-60,-1
I.g1087.t1__Cnig_chr_I.g57.t1,106.039258105222,-1.56727697855802,0.265842586964226,-5.89550754999585,3.73531428329615e-09,7.08107824659942e-09,-1
I.g1088.t1__Cnig_chr_I.g56.t1,223.508967219528,-1.15195261872906,0.2125436821293,-5.41983938166777,5.96526052197442e-08,1.08101985900016e-07,-1
I.g1089.t2__Cnig_chr_I.g55.t2,333.309859829233,-1.63904490553275,0.215641842225358,-7.60077398995623,2.94364817698145e-14,6.69413227486262e-14,-1
I.g1090.t1__Cnig_chr_I.g54.t1,4140.70542459306,2.26474024019949,0.14722559553168,15.3827887876478,2.1354803308689e-53,1.54816638470608e-52,1
I.g1091.t1__Cnig_chr_I.g53.t1,479.016734708124,1.64981459688796,0.160715896940878,10.2654101323584,1.00891343379535e-24,3.11340806915769e-24,1
I.g1092.t1__Cnig_chr_I.g52.t2,1340.11715947615,1.02989630710399,0.13911161482866,7.40338115097348,1.32759982757953e-13,2.95347576021165e-13,1
I.g1093.t2__Cnig_chr_I.g51.t2,575.696207155835,-5.80832847532247,0.307696708630505,-18.8767975490351,1.76997899143684e-79,3.13779478755373e-78,-1
I.g1094.t2__Cnig_chr_I.g50.t1,2423.02024574474,0.41515429441637,0.129407319344499,3.20812065746588,0.00133605433659991,0.00194383199324726,1
I.g1095.t1__Cnig_chr_I.g49.t1,1815.3026571945,1.64082924625054,0.132941087786642,12.3425291124736,5.34501071717319e-35,2.19458145097445e-34,1
I.g1096.t1__Cnig_chr_I.g48.t2,3145.22586106926,0.451792279803304,0.115148563257215,3.9235598519289,8.72500766458775e-05,0.000136525662973638,1
I.g1097.t1__Cnig_chr_I.g47.t2,117.355420716495,0.0557552163901711,0.27593159526809,0.202061733220512,0.839868463236955,0.860990070549744,0
I.g1099.t2__Cnig_chr_I.g46.t2,3041.95779945289,-4.84772290660571,0.245437584410199,-19.7513470410616,7.81064820131806e-87,1.78426132988163e-85,-1
I.g1100.t1__Cnig_chr_I.g45.t1,2297.58406683016,-0.497861398241728,0.17719069518304,-2.80974911085163,0.00495801329995893,0.00693551331336082,-1
I.g1101.t1__Cnig_chr_I.g44.t1,5410.66718123012,1.97628580081359,0.115392807351301,17.1265943361357,9.39986065268507e-66,1.04302447258604e-64,1
I.g1102.t1__Cnig_chr_I.g43.t1,3113.0811230279,0.725744414176019,0.108913628093803,6.66348579950861,2.67407895581834e-11,5.49797417448909e-11,1
I.g1103.t1__Cnig_chr_I.g42.t1,2581.87029012125,0.787992073838167,0.111018107789401,7.09786979375449,1.26694459010479e-12,2.72417097193253e-12,1
I.g1104.t1__Cnig_chr_I.g41.t3,15.8708259875894,2.69031687062482,0.682037842085976,3.94452727490403,7.9957553054195e-05,0.00012543174154083,1
I.g1105.t1__Cnig_chr_I.g40.t1,768.473910613835,1.66766110588249,0.13597215916673,12.2647247502895,1.4008750822745e-34,5.68492227873841e-34,1
I.g1109.t1__Cnig_chr_I.g38.t3,7.82338095136188,-0.828750730929751,0.831345918710446,-0.996878329799561,0.318823571421629,0.359574463627028,0
I.g1112.t2__Cnig_chr_I.g35.t2,690.247407309374,-1.7538301809347,0.151315374894234,-11.5905616475563,4.601055409394e-31,1.69535505815695e-30,-1
I.g1114.t2__Cnig_chr_I.g34.t2,36.4117481734707,-0.0678126504681723,0.387940534426452,-0.174801662755941,0.861235481764923,0.880045112896234,0
I.g1115.t3__Cnig_chr_I.g33.t3,2019.13859185999,0.929892813790955,0.125262382134778,7.42356003409243,1.14013453738215e-13,2.54265875945257e-13,1
I.g1116.t1__Cnig_chr_I.g29.t1,2251.08910381404,0.854829170130059,0.122941995513409,6.95310960717911,3.5732084512527e-12,7.57540222108464e-12,1
I.g1117.t1__Cnig_chr_I.g28.t1,5136.05026582082,0.922605221537863,0.170239804898277,5.41944477726077,5.97844127845392e-08,1.0832642800925e-07,1
I.g1119.t1__Cnig_chr_I.g26.t1,1531.37635517204,-0.0341593599335517,0.113423569102115,-0.301166329043994,0.763287664076433,0.792810615379969,0
I.g1120.t1__Cnig_chr_I.g25.t1,2355.41872727113,1.43607111942449,0.124725549512179,11.5138488067696,1.12349872445123e-30,4.11083986385474e-30,1
I.g1121.t1__Cnig_chr_I.g24.t1,7.87891257697955,-1.47219118197315,0.84249296411097,-1.74742252420667,0.0805640731979134,0.0998252508727331,0
I.g1123.t1__Cnig_chr_I.g22.t2,6.37390287030372,-0.608407916649207,0.912010374192259,-0.667106355218882,0.504704201008502,0.547490056308721,0
I.g1125.t1__Cnig_chr_I.g19.t1,1286.43460751233,-1.85247573626713,0.20356546553217,-9.10014737236649,9.02093394681563e-20,2.42535575999002e-19,-1
I.g1126.t1__Cnig_chr_I.g18.t1,6.91563581457397,-0.61117796834439,0.870929048435603,-0.701754028576969,0.48283257256725,0.525690961655587,0
I.g1129.t1__Cnig_chr_I.g16.t1,3347.35028757754,1.36665099264426,0.132394407630027,10.3225734161169,5.57096204812561e-25,1.73209975531469e-24,1
I.g1131.t2__Cnig_chr_I.g9.t1,1.07129751733169,3.59183123561662,2.44378207033938,1.46978377458911,0.141620324942861,0.16940438623239,0
I.g1132.t1__Cnig_chr_I.g8.t1,264.199344541139,-1.59960443173056,0.233867570138221,-6.83978728125989,7.93108592029347e-12,1.66228040032013e-11,-1
I.g1133.t3__Cnig_chr_I.g6.t1,3771.15582181432,0.0490357526211171,0.139484463898765,0.351549923557839,0.725175825849272,0.756804297787662,0
I.g1134.t1__Cnig_chr_I.g5.t1,66431.2852305211,0.130420224975224,0.116328494580441,1.12113739153598,0.262229384686172,0.300576955085219,0
I.g1135.t1__Cnig_chr_I.g4.t1,8177.30736180365,0.590364266209402,0.114021178639465,5.17767201895127,2.2467175634068e-07,3.96642370666282e-07,1
I.g1141.t1__Cnig_chr_I.g623.t1,534.369400311876,-0.593893145337177,0.207719040992346,-2.85911750073533,0.00424821396578383,0.00596959780618711,-1
I.g1142.t1__Cnig_chr_I.g624.t1,1501.13972635424,-1.08748600227422,0.156226527593722,-6.96095611305084,3.37971056874198e-12,7.17187646406204e-12,-1
I.g1143.t2__Cnig_chr_I.g625.t1,4712.25369012069,0.55774501582415,0.138922676447026,4.01478743491404,5.94993935813177e-05,9.37923171945861e-05,1
I.g1144.t2__Cnig_chr_I.g1613.t1,2415.20704387153,0.291938875656231,0.118564170190445,2.46228582536615,0.013805459847396,0.0185750900110976,1
I.g1147.t1__Cnig_chr_I.g632.t2,8.33579025191119,0.626646401411593,0.852451813309817,0.735110643941869,0.462272112466418,0.505650744053208,0
I.g1148.t1__Cnig_chr_I.g633.t1,1.12799476359779,-3.59042678721637,2.42241037842482,-1.48217115448087,0.138294759731646,0.165834345054285,0
I.g1149.t1__Cnig_chr_I.g635.t1,117.235347260105,-0.391688585709539,0.258944824412714,-1.51263338279839,0.130372809660989,0.157012454978715,0
I.g1150.t1__Cnig_chr_I.g639.t1,11.2116027450095,0.489396045355469,0.693569624207843,0.705619202851379,0.480424979122467,0.523467935106368,0
I.g1151.t1__Cnig_chr_I.g640.t1,934.487224904767,-1.9859129213755,0.214490062042165,-9.25876426379656,2.06811779955142e-20,5.67918996387507e-20,-1
I.g1152.t1__Cnig_chr_I.g641.t1,1742.30061211676,-10.0584886264854,0.530837914287078,-18.9483236893395,4.55875345120449e-80,8.42163205402296e-79,-1
I.g1154.t1__Cnig_chr_I.g644.t3,4771.46446100273,0.428542565880626,0.140166106557377,3.05739080870597,0.00223272969703213,0.00320491458356272,1
I.g1155.t1__Cnig_chr_I.g645.t1,177.900990113904,-0.868202199693113,0.220926660555238,-3.92982086232204,8.50091701412521e-05,0.000133156908821117,-1
I.g1156.t1__Cnig_chr_I.g646.t2,1315.69911298968,0.91367721645397,0.124585400133843,7.33374228017411,2.23813304551871e-13,4.9459797784024e-13,1
I.g1158.t1__Cnig_chr_I.g647.t1,2147.63167497376,2.17887929665294,0.148654805476105,14.657308182366,1.20974638011726e-48,7.42927242458122e-48,1
I.g1159.t1__Cnig_chr_I.g648.t1,124387.436110593,0.221246036860296,0.148531032450259,1.48956102445722,0.136339696536214,0.163648502895227,0
I.g1160.t1__Cnig_chr_I.g649.t1,286.626713557903,-0.360482376412375,0.185043414793104,-1.94809621739541,0.0514034513459755,0.0651879647983846,0
I.g1161.t1__Cnig_chr_I.g650.t3,5357.26610400547,3.10679449477835,0.113124374618723,27.4635285741872,4.78962853654047e-166,5.01621480961527e-164,1
I.g1162.t2__Cnig_chr_I.g651.t2,8403.6437848712,2.16414426401581,0.125529516415291,17.2401226884053,1.32754795522255e-66,1.51378269768467e-65,1
I.g1163.t2__Cnig_chr_I.g653.t1,16837.8525000766,0.387387317246698,0.134803554055554,2.87371738794847,0.00405671788587821,0.00571111715605747,1
I.g1165.t1__Cnig_chr_I.g655.t1,1689.98898296052,1.95133178708737,0.14215592778393,13.7267000926848,7.02614712001208e-43,3.62077944886315e-42,1
I.g1166.t1__Cnig_chr_I.g657.t2,1048.95387100197,1.62295538380625,0.151628869182408,10.7034721854573,9.80344231908148e-27,3.2077353322349e-26,1
I.g1167.t1__Cnig_chr_I.g656.t1,1643.23889357647,1.2426523063396,0.146522556935479,8.48096246973635,2.23338654313008e-17,5.58654377819511e-17,1
I.g1168.t3__Cnig_chr_I.g658.t2,629.308004553688,-0.9341689493992,0.158977667401838,-5.87610174854281,4.20040207553633e-09,7.94284364700378e-09,-1
I.g1169.t1__Cnig_chr_I.g659.t1,68.1619318968082,-0.506127135992447,0.324926310043987,-1.55766744750196,0.119312100971151,0.144522620526888,0
I.g1170.t1__Cnig_chr_I.g660.t2,1286.55871993965,-0.832280630570342,0.202187878909408,-4.11637252964729,3.84882035403967e-05,6.12956943739035e-05,-1
I.g1171.t1__Cnig_chr_I.g662.t1,169.178973380213,-2.22167620762695,0.276379324500575,-8.03850364581932,9.09421547340085e-16,2.16578176789142e-15,-1
I.g1172.t1__Cnig_chr_I.g663.t2,4225.72795250806,4.45811218244575,0.134212889953529,33.2167214638576,6.17526041880977e-242,1.23641427356022e-239,1
I.g1173.t2__Cnig_chr_I.g666.t3,971.932764798715,1.09464616029599,0.150593758157048,7.2688680705772,3.62512225481754e-13,7.93888362543684e-13,1
I.g1175.t2__Cnig_chr_I.g668.t2,5173.56477115749,1.90805937311295,0.129620566240148,14.7203443748108,4.77223901830723e-49,2.96685087827639e-48,1
I.g1176.t1__Cnig_chr_I.g674.t1,25.4555969698088,8.14760519853336,1.26334522750227,6.44923099495283,1.12419107451875e-10,2.2591677460624e-10,1
I.g1180.t1__Cnig_chr_I.g698.t1,871.651528377828,1.25600139850295,0.131854489166023,9.52566276997564,1.63992105003426e-21,4.65350668949907e-21,1
I.g1181.t1__Cnig_chr_I.g697.t1,3981.91626981952,1.53811804479682,0.112348229899913,13.6906299829296,1.15503466831814e-42,5.91195376283888e-42,1
I.g1182.t2__Cnig_chr_I.g696.t1,1715.91858594085,2.41049846033302,0.138900686542266,17.3541148020137,1.83608693455079e-67,2.15874988030303e-66,1
I.g1183.t1__Cnig_chr_I.g695.t1,3136.01267486151,1.96367591940884,0.121208284485407,16.2008391402096,4.97436287419815e-59,4.38029659580077e-58,1
I.g1184.t1__Cnig_chr_I.g694.t2,7268.35422337527,2.49676209362839,0.133701909078184,18.6740945648605,8.04424882061949e-78,1.34218685897959e-76,1
I.g1185.t1__Cnig_chr_I.g693.t1,24.8020101027394,1.40433791991223,0.476603368524209,2.94655475109362,0.0032133552650767,0.00455869875315404,1
I.g1186.t1__Cnig_chr_I.g692.t1,1085.89030612967,2.7655179462896,0.142184007218247,19.4502743339104,2.89876094004608e-84,6.09052935165547e-83,1
I.g1187.t1__Cnig_chr_I.g691.t1,53327.9546655957,-0.159227601737949,0.137037948059261,-1.16192342335053,0.245266571635765,0.28224278091715,0
I.g1188.t1__Cnig_chr_I.g690.t1,45989.0880241493,-0.0185058122833204,0.146611069946691,-0.126223840328355,0.899554740438275,0.914056107998143,0
I.g1189.t1__Cnig_chr_I.g689.t1,3155.55128626743,1.66630394930941,0.119711812401084,13.9192943109625,4.83655799972692e-44,2.58133034756103e-43,1
I.g1190.t1__Cnig_chr_I.g688.t1,781.49934459953,1.73072260808569,0.136865349843408,12.6454402817504,1.18558531540397e-36,5.10976387123301e-36,1
I.g1191.t1__Cnig_chr_I.g687.t1,24.805717631288,-0.612303429185949,0.46146232343239,-1.32687631924442,0.18454959902207,0.216607137128059,0
I.g1195.t1__Cnig_chr_I.g683.t2,9.88230732944683,-0.236723670685374,0.701999407948731,-0.337213490502919,0.735955968328362,0.767231279386726,0
I.g1196.t1__Cnig_chr_I.g682.t3,6923.10262275146,2.04844295003722,0.124559449745986,16.4455041686088,9.03295535584695e-61,8.41201690628291e-60,1
I.g1197.t1__Cnig_chr_I.g680.t1,6045.47863359671,3.6749027971071,0.11070299603066,33.1960554716091,1.22731659315297e-241,2.35947413660203e-239,1
I.g1198.t1__Cnig_chr_I.g702.t1,2094.2070080536,0.518065737551854,0.11471901611917,4.5159534580883,6.30325084179602e-06,1.04427792907098e-05,1
I.g1199.t1__Cnig_chr_I.g704.t1,161.051632425654,-0.191401612741405,0.211351646110955,-0.905607390637134,0.365143695569534,0.407193989284889,0
I.g1200.t1__Cnig_chr_I.g705.t1,483.838816354131,-3.13722212590107,0.263305152417642,-11.9147768172989,9.91312695574052e-33,3.80940512284525e-32,-1
I.g1201.t1__Cnig_chr_I.g706.t1,137.336411263774,-2.13847071809987,0.279613599358572,-7.64794960976677,2.04209200542365e-14,4.6696477416599e-14,-1
I.g1211.t2__Cnig_chr_I.g751.t1,3780.93689594268,2.0148387541229,0.131806373643517,15.286352992096,9.42842971241955e-53,6.67887984050948e-52,1
I.g1212.t1__Cnig_chr_I.g752.t1,13344.8379959468,2.09169746150694,0.135841512108118,15.3980725703504,1.68620888435094e-53,1.22637467737383e-52,1
I.g1213.t3__Cnig_chr_I.g753.t3,66.1807116494242,4.13232184008617,0.453496027685277,9.11214561498645,8.07685475577568e-20,2.1749679094123e-19,1
I.g1217.t1__Cnig_chr_I.g763.t1,12445.7441134854,2.20807380927359,0.133726492346244,16.5118651550094,3.01421632217138e-61,2.8678235657836e-60,1
I.g1218.t2__Cnig_chr_I.g766.t1,460.601884229683,1.4760028845265,0.153240982997918,9.63190691974712,5.86311592848625e-22,1.68232504460148e-21,1
I.g1221.t1__Cnig_chr_I.g778.t1,155.535340241393,-0.300457106310154,0.214478909691203,-1.40087016827314,0.161252900977123,0.191275330789644,0
I.g1222.t1__Cnig_chr_I.g779.t1,141.285078042786,-0.675577527530889,0.217930703096671,-3.09996488760563,0.00193543585060073,0.0027893467879675,-1
I.g1226.t1__Cnig_chr_I.g549.t1,1938.25510490342,0.718482293320634,0.132970050358825,5.40333925859079,6.54115738513071e-08,1.18160883373431e-07,1
I.g1232.t1__Cnig_chr_I.g788.t1,2127.19155372418,1.53131905993944,0.140000569635089,10.9379487807144,7.58976451896027e-28,2.56732034597874e-27,1
I.g1233.t1__Cnig_chr_I.g787.t1,1446.27225055937,1.82293496839241,0.121579927750046,14.9937164968558,8.07078075790114e-51,5.34193874666135e-50,1
I.g1234.t1__Cnig_chr_I.g786.t1,2436.79894683967,2.10591726834644,0.139307152571255,15.1170792703502,1.24963483304601e-51,8.51966862890405e-51,1
I.g1235.t2__Cnig_chr_I.g785.t1,465.557587943901,-1.41116901141667,0.1664747811628,-8.47677348821173,2.31525089145871e-17,5.789190245585e-17,-1
I.g1236.t2__Cnig_chr_I.g784.t1,715.382644059255,-0.578238200735597,0.161762045365186,-3.57462221394516,0.000350733955905946,0.000531113648054661,-1
I.g1237.t1__Cnig_chr_I.g783.t1,3888.79451027144,1.33995866851987,0.126998899685083,10.5509470699552,5.02876192132104e-26,1.61211663665613e-25,1
I.g1241.t1__Cnig_chr_I.g794.t1,761.111575546238,0.782102311877255,0.202475695187579,3.86269725436772,0.000112141949921237,0.000174512818399547,1
I.g1242.t1__Cnig_chr_I.g795.t3,6363.84786293575,0.756698784232348,0.127486771124933,5.93550826925254,2.92936558374331e-09,5.58824610097591e-09,1
I.g1243.t1__Cnig_chr_I.g798.t1,31951.7483432228,3.52123087359189,0.164403725835856,21.4181938741921,9.0427636391717e-102,3.30072994496844e-100,1
I.g1244.t1__Cnig_chr_I.g799.t1,1037.43046651592,2.63481040002684,0.178972324169497,14.7218873770199,4.66457630750981e-49,2.90124287011174e-48,1
I.g1245.t1__Cnig_chr_I.g800.t1,3102.43382990124,2.86135231919569,0.141672135508525,20.1970013999225,1.04025250037661e-90,2.64729678366871e-89,1
I.g1246.t1__Cnig_chr_I.g803.t1,4966.32088240352,1.10194540107623,0.135273311438615,8.14606657704446,3.75953195573516e-16,9.07231966985717e-16,1
I.g1247.t1__Cnig_chr_I.g804.t1,2370.0539789462,0.497687487900209,0.122821622098859,4.05211622673101,5.07564380061641e-05,8.03171668356491e-05,1
I.g1248.t3__Cnig_chr_I.g805.t1,2132.43013247266,0.515351973708705,0.114297958132649,4.50884672069655,6.5180977949805e-06,1.07908440513934e-05,1
I.g1249.t1__Cnig_chr_I.g806.t1,4220.52793645586,0.0204893650665089,0.113935782909127,0.179832573607282,0.85728401043869,0.876665299843981,0
I.g1252.t1__Cnig_chr_I.g809.t3,388.77257056419,-1.35945200726679,0.177707676752915,-7.64993404959634,2.01082415268348e-14,4.60046560893725e-14,-1
I.g1254.t3__Cnig_chr_I.g811.t1,8731.75668191608,2.47506076576845,0.13185512556056,18.7710622188265,1.30254864905589e-78,2.24199745346346e-77,1
I.g1255.t1__Cnig_chr_I.g814.t1,64.2338519611834,-1.50343330909796,0.336820123515171,-4.46360892397881,8.05905997235575e-06,1.32805738953793e-05,-1
I.g1256.t3__Cnig_chr_I.g815.t2,40.4156891819438,0.282708390045023,0.360327146156595,0.784588097401245,0.432695110917561,0.476052035163038,0
I.g1258.t2__Cnig_chr_I.g818.t1,7471.4371532854,0.755141222031609,0.120775901278315,6.2524163681583,4.04150177862585e-10,7.96310372156164e-10,1
I.g1259.t1__Cnig_chr_I.g819.t1,421.823346587314,-0.665148576094548,0.190331356436111,-3.49468731032671,0.000474617444491048,0.000712921062085791,-1
I.g1263.t1__Cnig_chr_I.g825.t1,29437.394868861,2.26178173481191,0.175311301616964,12.9015169812249,4.41323023778687e-38,1.98304058374482e-37,1
I.g1264.t3__Cnig_chr_I.g830.t1,4509.93580287822,1.60025831237511,0.110570241241838,14.4727758066029,1.80056484803774e-47,1.06631972188055e-46,1
I.g1265.t1__Cnig_chr_I.g831.t1,2600.65000278369,2.55374407891287,0.143108678400697,17.8447883626074,3.17302958543929e-71,4.28579343311071e-70,1
I.g1266.t2__Cnig_chr_I.g833.t1,4740.47219954899,2.34915290466934,0.112782800279274,20.8289996245203,2.36346046047835e-96,7.11914030296742e-95,1
