,logFC,AveExpr,t,P.Value,adj.P.Val,B
I.g1149.t1__Cnig_chr_I.g635.t1,0.160961919727109,2.10483083648902,0.640430739594044,0.541922496883431,0.608033001416822,-7.13521765245274
I.g1150.t1__Cnig_chr_I.g639.t1,5.39386627382146,0.973466435147292,19.8798049045983,1.65908038579389e-07,3.05178619853532e-05,7.80693311052062
I.g1151.t1__Cnig_chr_I.g640.t1,1.00144215708207,5.98340368019633,2.58725428070928,0.0355266959928211,0.0611615184880961,-5.28926466552434
I.g1152.t1__Cnig_chr_I.g641.t1,-1.3401105813817,5.98578884918315,-3.59313850622855,0.00855271620588613,0.0187567765243842,-3.7766598947698
I.g1154.t1__Cnig_chr_I.g644.t3,0.123769447891472,7.01999097965723,0.943073037242136,0.376497869065392,0.448451999091829,-7.54891764619848
I.g1155.t1__Cnig_chr_I.g645.t1,-0.206356094322704,2.71513592007991,-0.960531539692152,0.368226026974889,0.439984256699335,-6.98186365019584
I.g1156.t1__Cnig_chr_I.g646.t2,0.521866941731248,5.06999318811203,5.91929486427755,0.000549022595389375,0.00208285742003348,-0.696158280373544
I.g1158.t1__Cnig_chr_I.g647.t1,-0.330256005447437,4.40148424893742,-2.62996220199917,0.0333669443857358,0.0579784585994077,-5.0413714386376
I.g1159.t1__Cnig_chr_I.g648.t1,-0.370702177548167,11.5968263388631,-4.27870411588012,0.00351062718813744,0.00919231840246979,-2.91061900446793
I.g1160.t1__Cnig_chr_I.g649.t1,0.565250834917757,3.58930400871344,4.54197021206895,0.00254091565427445,0.00705866996882621,-2.14080396829531
I.g1161.t1__Cnig_chr_I.g650.t3,-0.0111985392538679,5.09575850872729,-0.0428335725577007,0.967009276082124,0.976148693020705,-7.89952998047108
I.g1162.t2__Cnig_chr_I.g651.t2,0.641416531202553,6.87362251241795,5.97064638690617,0.000521025499671946,0.00200303678306394,-0.759342486027942
I.g1163.t2__Cnig_chr_I.g653.t1,-1.04486854199938,8.28435592107787,-10.8645721495074,1.08210181657173e-05,0.000126800139243426,3.53410627880016
I.g1165.t1__Cnig_chr_I.g655.t1,-0.731257099174054,4.04638177801021,-5.72236688888495,0.000673072671845582,0.0024422395797049,-0.760544730549514
I.g1166.t1__Cnig_chr_I.g657.t2,-0.0965033676971844,3.92495063648416,-0.673820834658411,0.521666191285779,0.589036938396004,-7.45508753222277
I.g1167.t1__Cnig_chr_I.g656.t1,-0.459287524278163,4.67626465153079,-4.16059585356046,0.00407219038265415,0.0102943480488398,-2.84322580906424
I.g1168.t3__Cnig_chr_I.g658.t2,0.23350258225369,4.77870374744574,1.59246117242565,0.154535487786264,0.210757697481339,-6.6195110851182
I.g1169.t1__Cnig_chr_I.g659.t1,1.30808063562416,1.93601558538841,4.92487152933022,0.00161681450085848,0.00491464109464532,-1.35761204165128
I.g1170.t1__Cnig_chr_I.g660.t2,0.278254724502918,5.78524285129319,1.88369219087847,0.100853233504081,0.146974056396133,-6.3309195582814
I.g1171.t1__Cnig_chr_I.g662.t1,-0.381687466627284,2.8698224269464,-1.59459503442063,0.154058948314322,0.210237682789786,-6.2680152266224
I.g1172.t1__Cnig_chr_I.g663.t2,1.3750381546281,4.18171221849072,8.2104436266748,6.97667706729793e-05,0.000421144535457128,1.73614546415269
I.g1173.t2__Cnig_chr_I.g666.t3,-1.67014476209098,3.41423848438369,-12.7981578847938,3.54226191854965e-06,7.3879869053971e-05,5.10001171213679
I.g1175.t2__Cnig_chr_I.g668.t2,0.235220844438462,6.17565674433299,1.93192470794992,0.0939017439559199,0.13833533892683,-6.28544703648426
I.g1176.t1__Cnig_chr_I.g674.t1,0.0183467337853488,-6.04982618794105,0.0342420413746117,0.973623216774384,0.979614516672487,-6.10023476885822
I.g1180.t1__Cnig_chr_I.g698.t1,-0.067543021757786,3.95332779495374,-0.495615875997372,0.635077072754448,0.693516123663348,-7.5735331132198
I.g1181.t1__Cnig_chr_I.g697.t1,-0.367138787535492,5.78658552340452,-3.69803875557839,0.00742952403073728,0.0166830478574236,-3.625699119064
I.g1182.t2__Cnig_chr_I.g696.t1,-0.0327020982003869,4.03947398878016,-0.268092751590379,0.79621989861264,0.835258323740658,-7.68651105764262
I.g1183.t1__Cnig_chr_I.g695.t1,0.349998638222679,5.47059071096159,3.89022973346952,0.00576463942678693,0.0136187806936079,-3.32496725308345
I.g1184.t1__Cnig_chr_I.g694.t2,-0.377638221499858,5.87408690826012,-3.31504713152523,0.0125175968419351,0.0256233466112192,-4.19186097390261
I.g1185.t1__Cnig_chr_I.g693.t1,0.582757565935734,-0.915665251199042,1.64928944731936,0.142300477099162,0.197013121336118,-5.51831557416276
I.g1186.t1__Cnig_chr_I.g692.t1,-0.474854496779887,2.86012682009083,-3.56193400348967,0.00892127257888122,0.0193916517371907,-3.3671992484043
I.g1187.t1__Cnig_chr_I.g691.t1,-0.265080947641661,10.6227768949817,-2.68070860355722,0.0309766901950624,0.0545044885005191,-5.23431770452105
I.g1188.t1__Cnig_chr_I.g690.t1,-0.145294057555069,10.3989361879972,-1.29323060482823,0.236258404062028,0.302553307232402,-7.20641653809095
I.g1189.t1__Cnig_chr_I.g689.t1,-0.293041320051291,5.38957622188786,-2.41955831933257,0.0455031141508785,0.075002270543153,-5.50198608905
I.g1190.t1__Cnig_chr_I.g688.t1,-0.575707528412819,3.19312174325485,-2.45931193663687,0.0429035275508839,0.0715274822361413,-5.0757222356281
I.g1191.t1__Cnig_chr_I.g687.t1,0.715003189157722,0.257831625877823,2.16093975696858,0.0668151404602155,0.103549753093212,-5.00103773161602
I.g1195.t1__Cnig_chr_I.g683.t2,0.847377685810537,-1.11718576571,2.26642419001729,0.0571132123670962,0.0908488331239277,-4.60766644810877
I.g1196.t1__Cnig_chr_I.g682.t3,-0.25514885767432,6.24123989274451,-2.87361205512012,0.023402776055655,0.0430242040645607,-4.87571347437056
I.g1197.t1__Cnig_chr_I.g680.t1,-0.662225364513058,4.42288635970224,-5.96315837944812,0.000525006891561735,0.00201250109170582,-0.549867177826141
I.g1198.t1__Cnig_chr_I.g702.t1,0.0705698521288642,5.76167138515344,0.63599082957814,0.544651821688,0.610461919904012,-7.74533552047495
I.g1199.t1__Cnig_chr_I.g704.t1,4.7867091879444,4.79281251719763,15.7479737075371,8.44887975270452e-07,4.52033359254936e-05,6.59478929001396
I.g1200.t1__Cnig_chr_I.g705.t1,0.922332041820921,5.16816256538067,4.79325530144871,0.00188413194156588,0.00554644219473182,-2.06112629723636
I.g1201.t1__Cnig_chr_I.g706.t1,1.82909589867932,3.69577728808009,13.0150428045246,3.15613576880133e-06,7.08472239356015e-05,5.19659166909325
I.g1211.t2__Cnig_chr_I.g751.t1,0.0605561593856979,5.55167662891933,0.651056372986626,0.5354246244675,0.601864176408723,-7.71748128004302
I.g1212.t1__Cnig_chr_I.g752.t1,0.372145693981052,7.46531044807801,3.11360040087214,0.0166044062524555,0.0323205109358495,-4.5523800901076
I.g1213.t3__Cnig_chr_I.g753.t3,6.57332568413783,0.932161116965048,12.5583416835191,4.03301021503184e-06,7.7186686832199e-05,5.04500507983661
I.g1217.t1__Cnig_chr_I.g763.t1,0.00429939804961915,7.08767195092745,0.0324225387460037,0.975024211442291,0.980651629430567,-8.02749069509104
I.g1218.t2__Cnig_chr_I.g766.t1,-0.0197978711556655,2.89974497608847,-0.0851937875487779,0.934450657390661,0.949360578895513,-7.50662457559536
I.g1221.t1__Cnig_chr_I.g778.t1,0.121675759495641,2.46218405981318,0.693023272190152,0.51023492005762,0.578607010980659,-7.16302549411013
I.g1222.t1__Cnig_chr_I.g779.t1,0.000843911871728649,2.42247319821105,0.00488390708788236,0.996237085346482,0.997215929130739,-7.41968905603405
I.g1226.t1__Cnig_chr_I.g549.t1,0.309097475909945,5.64779183490476,1.49802640958417,0.17703461070114,0.236498525733901,-6.84856083947093
I.g1232.t1__Cnig_chr_I.g788.t1,-0.49751768178813,4.81575268548358,-4.16566959054174,0.00404614103473766,0.0102402239373334,-2.85692844236749
I.g1233.t1__Cnig_chr_I.g787.t1,-0.0685734242086824,4.25969529973328,-0.501710380595777,0.630992231779735,0.689851503854285,-7.62652422890585
I.g1234.t1__Cnig_chr_I.g786.t1,-0.580412447734955,4.52276540393936,-4.27769173386084,0.00351506404092614,0.00920029805494582,-2.65692144322528
I.g1235.t2__Cnig_chr_I.g785.t1,0.203542092056076,4.4732952523656,1.6004967794846,0.152748033378478,0.208716572143103,-6.55928892974985
I.g1236.t2__Cnig_chr_I.g784.t1,0.306200329557495,4.8632925068181,2.69608686227643,0.0302880532918058,0.053491795945683,-5.01559345649211
I.g1237.t1__Cnig_chr_I.g783.t1,-0.324136802315646,5.91543515618426,-2.12792720656085,0.0701788162158948,0.107962393072751,-5.98321360801021
I.g1241.t1__Cnig_chr_I.g794.t1,-0.725605556758459,3.71430525536004,-3.15137935890382,0.0157411655284655,0.0309587164031774,-4.12618623195691
I.g1242.t1__Cnig_chr_I.g795.t3,-0.305875780169113,7.02543883585552,-2.26502551804146,0.0572320843710432,0.0910051297166642,-5.82570934735057
I.g1243.t1__Cnig_chr_I.g798.t1,-0.820179319105128,6.86545415729827,-4.63719272778406,0.00226623144608833,0.00643620233385757,-2.38147771310443
I.g1244.t1__Cnig_chr_I.g799.t1,-0.875986842014404,2.69374797527904,-5.27632447656398,0.00108735906363837,0.00357699538967377,-1.05197918795963
I.g1245.t1__Cnig_chr_I.g800.t1,-0.319085927670756,4.36090749356052,-2.46119067938809,0.0427845075472768,0.071356002764908,-5.29017188192307
I.g1246.t1__Cnig_chr_I.g803.t1,0.130566587259193,6.65906317395187,1.44980916932845,0.189637649191322,0.250934186527953,-6.96584355803012
I.g1247.t1__Cnig_chr_I.g804.t1,0.234392217216271,6.03106070268487,2.85020444569277,0.0242078703110272,0.0442646740852195,-4.90039772194721
I.g1248.t3__Cnig_chr_I.g805.t1,-0.024668843892211,5.74321827085122,-0.130511371688946,0.899768490469614,0.920533787712979,-7.95822106019618
I.g1249.t1__Cnig_chr_I.g806.t1,0.0276004765356854,7.02236473708671,0.32244284786472,0.756367891379259,0.802028531099031,-7.96752063508031
I.g1252.t1__Cnig_chr_I.g809.t3,0.817255814101532,4.50343264187567,6.11210094187123,0.000451805818678251,0.00179045968359508,-0.394503529258474
I.g1254.t3__Cnig_chr_I.g811.t1,0.0654337339056959,6.38066518509937,0.609213937455686,0.561287867065605,0.625545951509908,-7.79804964667169
I.g1255.t1__Cnig_chr_I.g814.t1,1.17316140841951,2.11500534293846,5.36111125241538,0.000990613487461587,0.00331618875590614,-0.854755343732227
I.g1256.t3__Cnig_chr_I.g815.t2,0.772379481699625,0.564857910493708,3.79616070124857,0.00652238580120243,0.015012596029045,-2.64700489661421
I.g1258.t2__Cnig_chr_I.g818.t1,0.401972813496527,7.615323249808,4.58445400281024,0.00241407893554418,0.00677804990933794,-2.46993474979719
I.g1259.t1__Cnig_chr_I.g819.t1,0.216015457561368,4.09536094377162,1.30999837539416,0.230827451506208,0.296515884359672,-6.86221947877392
I.g1263.t1__Cnig_chr_I.g825.t1,-2.94695758217667,6.79519990672238,-20.8075038345495,1.20445284911508e-07,2.89509471079565e-05,8.50153245589885
I.g1264.t3__Cnig_chr_I.g830.t1,-0.474585027263408,5.86528596026744,-5.21391868690472,0.00116527243971634,0.0037687101810997,-1.60549124830127
I.g1265.t1__Cnig_chr_I.g831.t1,-0.353334562971356,4.35596113073584,-2.39947542233789,0.04687713617217,0.0768082137157267,-5.38228133872196
I.g1266.t2__Cnig_chr_I.g833.t1,0.0310076792013706,5.59443282975828,0.230764199448629,0.823980965008708,0.858042861577008,-7.92560589442376
I.g1268.t1__Cnig_chr_I.g835.t2,0.12091848917574,4.42557025009103,0.750760138388795,0.476841903117349,0.546873412269326,-7.48792454958589
I.g1269.t1__Cnig_chr_I.g836.t1,-0.348917249367815,4.94094965890104,-2.34514724921451,0.0508102984615418,0.0821946252959257,-5.55765338724343
I.g1271.t2__Cnig_chr_I.g838.t2,0.632454733264106,4.4751059046424,2.38872208740242,0.0476302058236017,0.0777822991279631,-5.41565461352398
I.g1272.t1__Cnig_chr_I.g839.t1,0.0710584020632007,5.38493423141943,0.569272277730051,0.586652311873619,0.64861045891963,-7.75477811710056
I.g1273.t2__Cnig_chr_I.g840.t1,-0.31076970317267,4.59897356338054,-1.80318674903266,0.113580127220455,0.162674943755564,-6.30037278998893
I.g1274.t1__Cnig_chr_I.g841.t1,5.6850215576091,3.33030344289669,19.4537143230269,1.93137368275183e-07,3.19738913179566e-05,8.07860584891187
I.g1275.t1__Cnig_chr_I.g842.t1,-0.0698108021331041,6.15136800443144,-0.682464637038907,0.516500644293256,0.584311483131449,-7.73640320632631
I.g1276.t1__Cnig_chr_I.g843.t1,-0.0991156921337694,8.65774063151545,-0.822878497344043,0.437233238130432,0.508537543321282,-7.67970499734376
I.g1280.t1__Cnig_chr_I.g851.t1,-0.173494205946864,5.16135492990602,-1.54247029522117,0.166096340128872,0.224010176035314,-6.73976788148511
