,logFC,AveExpr,t,P.Value,adj.P.Val,B
I.g1040.t1__Cnig_chr_I.g542.t1,0.196588558216693,5.62069523182281,0.861792296438539,0.412254415673573,0.448746402661362,-7.41286668934206
I.g1041.t1__Cnig_chr_I.g543.t1,-2.26315196216274,-1.01544857309911,-3.9204641482716,0.00385545683060238,0.00634227676866203,-1.93302310975981
I.g1042.t3__Cnig_chr_I.g545.t2,-2.4840428972897,-0.549455628609658,-7.3850803222841,5.38964421285018e-05,0.000173464029052218,2.39874312619306
I.g1045.t1__Cnig_chr_I.g547.t1,-3.30977327337722,2.06031379542803,-11.8264208429667,1.33121198658225e-06,1.30549454215035e-05,6.04223699315228
I.g1046.t1__Cnig_chr_I.g548.t1,0.938976016511917,5.15322524374738,5.72838162037234,0.000340305329386776,0.000782873937500046,-0.278936250950868
I.g1052.t1__Cnig_chr_I.g554.t1,-0.380715890058644,4.41647140330545,-1.88878085812527,0.0931405185756296,0.113996213660072,-6.04894578003636
I.g1056.t1__Cnig_chr_I.g580.t3,-0.708882756558968,-0.224449630175336,-1.9759528666875,0.0811630446295061,0.100431968894065,-5.17592983006357
I.g1057.t1__Cnig_chr_I.g579.t1,1.17670002505941,5.42022131525655,7.109569631782,7.16300909592603e-05,0.000217534722463757,1.39202267427513
I.g1059.t1__Cnig_chr_I.g578.t1,0.880833044342656,5.30373154875801,5.347423883098,0.000545970524581329,0.00116551154538284,-0.800019667819237
I.g1060.t1__Cnig_chr_I.g577.t3,1.21328851563272,3.57044294926876,5.90893316977072,0.000273865321851678,0.000650946217265545,0.079231341181246
I.g1061.t1__Cnig_chr_I.g576.t1,-0.916792880266993,7.97586517252376,-6.09143423212248,0.0002208343169316,0.000545658524895917,0.103023574726664
I.g1063.t1__Cnig_chr_I.g575.t1,3.41420960790609,3.09400882426957,6.53102014441881,0.000133783017745661,0.000362058239064452,0.905971372216111
I.g1065.t1__Cnig_chr_I.g569.t3,1.3471949443565,5.26075317182575,8.98648039289177,1.19381028277136e-05,5.47845578136655e-05,3.35029861799962
I.g1066.t1__Cnig_chr_I.g568.t1,0.591753012504197,4.64206567909704,3.1767288962819,0.0119523918898081,0.0174029769336652,-4.02757832549804
I.g1067.t1__Cnig_chr_I.g567.t1,0.485602953701226,5.30654634487985,4.1698273223529,0.00268213725398345,0.0046072925799944,-2.50450426719073
I.g1069.t2__Cnig_chr_I.g566.t1,1.44527844984566,7.81280031497722,10.177012495696,4.46421545085949e-06,2.77447533698653e-05,4.33435469696852
I.g1070.t1__Cnig_chr_I.g564.t2,-0.889372670465918,2.87030822782817,-5.12510215814582,0.000726147925250679,0.00149194897952529,-0.843771786820508
I.g1071.t1__Cnig_chr_I.g563.t1,-0.126092741733323,1.48504893774857,-0.620861632386785,0.550835445075861,0.584931417141173,-7.10688414618166
I.g1072.t1__Cnig_chr_I.g562.t3,0.286209349854975,3.11890656932455,0.846903749264384,0.420058192082759,0.456752930701483,-7.20419782131201
I.g1075.t1__Cnig_chr_I.g72.t1,-2.03562048681543,-1.47306064232842,-3.32192432605009,0.00953341534632162,0.0141897676833764,-2.81026321233142
I.g1077.t3__Cnig_chr_I.g70.t2,-5.47582832369017,1.46872327178734,-16.1924583070759,1.00073324121743e-07,3.04683012567441e-06,8.37836769534842
I.g1078.t1__Cnig_chr_I.g69.t1,-3.83083254040266,1.13670285944435,-13.499144497142,4.51283083083506e-07,7.00679150335047e-06,7.0827285216639
I.g1079.t1__Cnig_chr_I.g68.t1,-0.752016684871434,2.06143305451345,-3.84592429917657,0.00430449811976727,0.00698294623936768,-2.61945886899025
I.g1080.t1__Cnig_chr_I.g67.t1,-0.153198406779773,2.52754332012738,-0.655227083420074,0.529506109512965,0.564363344148536,-7.26126866045955
I.g1081.t2__Cnig_chr_I.g66.t1,-0.720323918126336,1.24724357906146,-2.76117025222727,0.0230764555441497,0.0316512611046726,-4.20863631686267
I.g1082.t1__Cnig_chr_I.g64.t1,-0.502136323487895,0.313447536229565,-1.52881254785089,0.162324572091338,0.189947573138159,-5.92389823933097
I.g1083.t2__Cnig_chr_I.g63.t1,0.259422648480689,7.36348431811061,2.01925634832679,0.0757747598144463,0.0942487715047452,-6.02362472394465
I.g1084.t2__Cnig_chr_I.g60.t2,0.603215026649352,7.21846651772245,4.68017357831192,0.00131260441949818,0.00247990484048985,-1.83020569476173
I.g1085.t1__Cnig_chr_I.g59.t1,0.864212483681374,5.39603039953866,5.29227155089466,0.000585615309108293,0.00123876204341642,-0.881861331180795
I.g1086.t1__Cnig_chr_I.g58.t1,-0.543468716897521,5.76582911892482,-2.60881298598606,0.0294539516252631,0.0395025959822769,-5.01609149551807
I.g1087.t1__Cnig_chr_I.g57.t1,-2.4841207396085,1.18071729368714,-8.06252548646175,2.76761977480026e-05,0.000103601911524745,2.95427691789203
I.g1088.t1__Cnig_chr_I.g56.t1,-1.59920357628363,2.3174804907746,-6.79672080962705,9.99400428196282e-05,0.000285259898082577,1.40088428826366
I.g1089.t2__Cnig_chr_I.g55.t2,-3.21589954938902,3.48729864796763,-4.43681599746613,0.00183679487965978,0.00332193245749203,-1.79852224578399
I.g1090.t1__Cnig_chr_I.g54.t1,1.03793430721518,6.57431905858027,6.95649838521787,8.41925359125909e-05,0.000248229284422608,1.15540442495849
I.g1091.t1__Cnig_chr_I.g53.t1,-0.168406112364712,4.06962073022578,-0.791090986693396,0.450218600335156,0.486710892403788,-7.34442206672293
I.g1092.t1__Cnig_chr_I.g52.t2,1.43814194417918,4.91893251438936,10.0745489133937,4.83937757522765e-06,2.94003287184931e-05,4.35215884671397
I.g1093.t2__Cnig_chr_I.g51.t2,-1.04679340461725,-0.439683410593316,-2.15480180841908,0.0610489336265127,0.0772975216968962,-4.85201637932012
I.g1094.t2__Cnig_chr_I.g50.t1,-0.154752400486647,5.94600639819549,-1.09071302782689,0.305100091509016,0.340474015162235,-7.2031315168269
I.g1095.t1__Cnig_chr_I.g49.t1,1.31568501803283,5.22382665630245,10.0416070231769,4.96731109351398e-06,2.98896265890501e-05,4.30481685895047
I.g1096.t1__Cnig_chr_I.g48.t2,0.835272946780275,5.94803403640813,5.13156651203735,0.000720080198253035,0.00148109056463165,-1.13949273068257
I.g1097.t1__Cnig_chr_I.g47.t2,2.19607153044711,0.404125700926425,7.5533837879883,4.54774344611411e-05,0.000152712289298798,2.40031678285114
I.g1099.t2__Cnig_chr_I.g46.t2,-1.10410915656221,2.77381683427181,-4.08156147431227,0.00304666152664835,0.00514078038717426,-2.3480182269796
I.g1100.t1__Cnig_chr_I.g45.t1,1.72311873380221,4.56757939619741,4.80785010339317,0.00110427807733909,0.00213918237198589,-1.50609201057742
I.g1101.t1__Cnig_chr_I.g44.t1,1.21824833092602,6.90191859152933,8.33068762204236,2.15170773804393e-05,8.53465626913861e-05,2.63020838149709
I.g1102.t1__Cnig_chr_I.g43.t1,-0.633614412297908,6.76003765803655,-1.86087767794875,0.0973162663321955,0.11863555148229,-6.22896657600118
I.g1103.t1__Cnig_chr_I.g42.t1,0.217311739453734,6.0560827215001,1.72676136239445,0.119955091119212,0.143811462549366,-6.41022455242029
I.g1104.t1__Cnig_chr_I.g41.t3,-1.30741848218906,0.279160774613992,-4.78512257194565,0.00113857967875259,0.00219431741347487,-0.891455851787027
I.g1105.t1__Cnig_chr_I.g40.t1,1.03138656890218,3.98246948118384,7.2617710251667,6.11527812354114e-05,0.000192194455311293,1.66892664163608
I.g1109.t1__Cnig_chr_I.g38.t3,1.6591462779708,-1.67298805764211,1.97863267558723,0.0808191978490937,0.100060584183954,-4.96071265234747
I.g1112.t2__Cnig_chr_I.g35.t2,-1.91403306921051,3.78757330544869,-8.32931218701278,2.15445186507908e-05,8.54298218596026e-05,2.87600458744431
I.g1114.t2__Cnig_chr_I.g34.t2,-0.384285721499673,0.168435616043593,-1.27244431971172,0.236636620361762,0.269106594545009,-6.22260402153419
I.g1115.t3__Cnig_chr_I.g33.t3,0.667746155762178,5.4181979453725,3.37472103426061,0.00878592633988894,0.0131668859061393,-3.76617154113563
I.g1116.t1__Cnig_chr_I.g29.t1,1.42035353784425,5.28250326817184,9.6592606730867,6.76127921203749e-06,3.66078702011113e-05,3.96626227599226
I.g1117.t1__Cnig_chr_I.g28.t1,1.20854339307391,6.55484655410094,7.71921692291704,3.85775838064466e-05,0.000134559262557961,2.004634016165
I.g1119.t1__Cnig_chr_I.g26.t1,-0.142343996919023,5.22936337207658,-0.343747181763388,0.739315029029532,0.764900261266082,-7.71342681579446
I.g1120.t1__Cnig_chr_I.g25.t1,0.0541170710991672,6.29260784517497,0.338748205659652,0.742946980066401,0.767938016389558,-7.78179256799391
I.g1121.t1__Cnig_chr_I.g24.t1,-2.47089409765583,-2.30036909100307,-2.541449492513,0.0328181121854912,0.043639419099526,-3.91860463639509
I.g1123.t1__Cnig_chr_I.g22.t2,-1.47282230555934,-1.48876255761774,-2.43876422965248,0.0387060302116669,0.0507647716501601,-4.22147729033222
I.g1125.t1__Cnig_chr_I.g19.t1,-1.50897031641779,4.35242099440871,-7.74652406659019,3.75562049726328e-05,0.000131655473440325,2.20547248387935
I.g1126.t1__Cnig_chr_I.g18.t1,-4.97498386675149,0.208572042314288,-10.3145342478094,4.01038013453765e-06,2.5808296648113e-05,4.93937750722742
I.g1129.t1__Cnig_chr_I.g16.t1,0.994113805364447,6.25780890156265,4.78120387878583,0.00114460946778883,0.00220433441782684,-1.65624538109547
I.g1131.t2__Cnig_chr_I.g9.t1,-1.44015117677286,-1.4842889555813,-3.08416252405943,0.0138214141632428,0.0198816997043541,-3.200558536989
I.g1132.t1__Cnig_chr_I.g8.t1,-1.75386683180682,2.4957648989077,-6.51605435133592,0.000136032548499498,0.000367152042455137,1.05208056692388
I.g1133.t3__Cnig_chr_I.g6.t1,-0.793264555575805,7.05214095635232,-5.22118159840207,0.000641396954085044,0.00133985193373854,-1.03247429169402
I.g1134.t1__Cnig_chr_I.g5.t1,-0.935869173501725,10.9045934129325,-5.8423336697378,0.00029656179048499,0.000696024163243524,-0.185323764401442
I.g1135.t1__Cnig_chr_I.g4.t1,0.678895433250633,7.48232929293654,4.52908382061123,0.00161543672077552,0.00297398442173352,-2.0575383953566
I.g1141.t1__Cnig_chr_I.g623.t1,-0.718686896902797,3.6640737129427,-3.89537523900108,0.0040007636657571,0.00655687588037211,-2.76778193777695
I.g1142.t1__Cnig_chr_I.g624.t1,-0.49391400521687,4.71223821990414,-2.53104859770637,0.0333710432802521,0.0442896179179937,-5.06999248447363
I.g1143.t2__Cnig_chr_I.g625.t1,0.534138321920845,6.62622863623806,4.83610023142725,0.00106318991583443,0.00206889321852942,-1.58715472701591
I.g1144.t2__Cnig_chr_I.g1613.t1,4.22956641959062,3.81302952823306,30.1499703340191,5.29623503344356e-10,2.19197927446645e-07,13.7117730448722
I.g1147.t1__Cnig_chr_I.g632.t2,-5.08059772029858,-0.216853962623981,-9.67267810873927,6.68734770062678e-06,3.63725802657499e-05,4.43822812482025
I.g1148.t1__Cnig_chr_I.g633.t1,-2.78132484028302,-2.66099788674652,-4.71834846899999,0.00124618991884834,0.00237134185132578,-0.633587913306219
I.g1149.t1__Cnig_chr_I.g635.t1,-1.52355054363191,1.76468135124445,-7.09973260563552,7.23722049512538e-05,0.00021948648554486,1.82395218428165
I.g1150.t1__Cnig_chr_I.g639.t1,2.7242172753647,-2.86629994710518,5.93238235396284,0.00026633139671749,0.00063589201696889,0.881997998058411
I.g1151.t1__Cnig_chr_I.g640.t1,-1.05853491502513,3.53889682987062,-4.95692315537065,0.000905207612021378,0.0018036060799776,-1.15983104507796
I.g1152.t1__Cnig_chr_I.g641.t1,-4.20519583963589,-1.40383446897128,-4.45771818499578,0.00178393505466705,0.00323916038716896,-1.04442104960913
I.g1154.t1__Cnig_chr_I.g644.t3,1.62850329730237,6.15845570689434,10.6229259685027,3.16739080930719e-06,2.20783809886655e-05,4.741000686579
I.g1155.t1__Cnig_chr_I.g645.t1,-0.919724193705734,2.3466462065858,-3.20902475311742,0.0113638927115983,0.0166467641933865,-3.66951214108293
I.g1156.t1__Cnig_chr_I.g646.t2,2.20654299525867,4.11037505502354,13.3970828481556,4.80341647154428e-07,7.26932386689957e-06,6.88367644822187
I.g1158.t1__Cnig_chr_I.g647.t1,-0.112029897672196,6.18060792503767,-0.863002799242726,0.411624426480025,0.448208000024784,-7.4389544752336
I.g1159.t1__Cnig_chr_I.g648.t1,-0.322749222991201,11.2823303010339,-2.06622468843795,0.0703198284312666,0.0880011157274587,-5.90522860977152
I.g1160.t1__Cnig_chr_I.g649.t1,-0.425672664199032,2.77442397968928,-2.43090119996623,0.0391983324658692,0.0513443492412197,-5.01902093471152
I.g1161.t1__Cnig_chr_I.g650.t3,0.155120960380905,7.67129710998551,0.501361105574842,0.628735444277582,0.66029436396894,-7.74792065604188
I.g1162.t2__Cnig_chr_I.g651.t2,-1.16312168666111,8.65415226073665,-7.90057152372585,3.23246525349535e-05,0.000116809740292749,2.19280696422809
I.g1163.t2__Cnig_chr_I.g653.t1,0.859247298800763,8.23508211612751,5.81370539826952,0.000306942321501226,0.000717209616436527,-0.269213253187287
I.g1165.t1__Cnig_chr_I.g655.t1,0.907376893629645,5.31544696856459,6.53895878416274,0.000132606328605246,0.00035973744695778,0.731450170995803
I.g1166.t1__Cnig_chr_I.g657.t2,0.709700483180697,4.58014662766711,5.24164382333989,0.00062477190417073,0.00131049716484592,-0.890685268553102
I.g1167.t1__Cnig_chr_I.g656.t1,-0.63838809486305,6.02032894620357,-3.03611773214022,0.0149086935827155,0.0212996066605983,-4.33195021720563
I.g1168.t3__Cnig_chr_I.g658.t2,-0.225678594017846,3.39378600733192,-1.17873138914997,0.270180225277697,0.30427439656274,-6.89038640302491
I.g1169.t1__Cnig_chr_I.g659.t1,-0.756257180211856,0.729716479067767,-3.07403858552964,0.0140434842457557,0.020166096210646,-3.60847943790609
I.g1170.t1__Cnig_chr_I.g660.t2,-1.47267010449367,5.04070303058939,-5.09793839359056,0.000752257940237309,0.00153895367532524,-1.09341314956482
I.g1171.t1__Cnig_chr_I.g662.t1,-0.702655422534307,0.570348036433116,-2.23882119313005,0.0533633881035633,0.0682054344763166,-4.91988558110979
I.g1172.t1__Cnig_chr_I.g663.t2,1.09890375907155,6.64371871786229,7.16531301945804,6.75796613183017e-05,0.000207951913220164,1.3916807202896
I.g1173.t2__Cnig_chr_I.g666.t3,2.81406134509759,3.39691690226337,13.2877808489428,5.13789148275313e-07,7.59444584794447e-06,6.85253086399803
I.g1175.t2__Cnig_chr_I.g668.t2,1.44363171894126,6.78324063673647,10.2947299216574,4.07246473909725e-06,2.60684983105868e-05,4.44516922595556
I.g1176.t1__Cnig_chr_I.g674.t1,0.158821779990265,0.407794091349823,0.374820925402545,0.716896010814193,0.744661499539526,-7.03785426443493
I.g1180.t1__Cnig_chr_I.g698.t1,0.491592957647942,4.5753736695378,2.77240568004918,0.0226659049374797,0.0311397557045623,-4.67922592504945
I.g1181.t1__Cnig_chr_I.g697.t1,1.119003380948,6.4313346899425,6.88119380737554,9.12459865423134e-05,0.000265479315853778,1.07282449752766
I.g1182.t2__Cnig_chr_I.g696.t1,0.820633700997907,5.52090926524568,6.01700321936233,0.000240969567097843,0.00058590066947748,0.070501497223372
I.g1183.t1__Cnig_chr_I.g695.t1,0.441881761861535,6.48001488567714,3.52774237764173,0.00694730391803432,0.0106889048664552,-3.57769420332135
I.g1184.t1__Cnig_chr_I.g694.t2,1.89185785631772,7.13594009126947,11.7772055810974,1.37708091139894e-06,1.33027422250675e-05,5.61483641402556
I.g1185.t1__Cnig_chr_I.g693.t1,-0.834928608095679,0.604905609130528,-1.82595790978918,0.102790824979927,0.124758219028057,-5.54287347595913
I.g1186.t1__Cnig_chr_I.g692.t1,0.877150074528861,4.9563419507185,5.89273330128978,0.000279205961606955,0.000661503355191863,-0.0502644065894469
I.g1187.t1__Cnig_chr_I.g691.t1,-0.610403288528233,10.3198939735409,-3.59258653293461,0.00629481018004743,0.00979351321434516,-3.47135202916675
I.g1188.t1__Cnig_chr_I.g690.t1,-0.566889673257919,10.0089752787728,-3.17451030248683,0.0119939672330573,0.0174540601983463,-4.15145775366897
I.g1189.t1__Cnig_chr_I.g689.t1,1.20157062847162,6.10010605307718,10.0066635307076,5.1071275281202e-06,3.04268092588502e-05,4.22638088730127
I.g1190.t1__Cnig_chr_I.g688.t1,0.306656304349296,4.51204549962058,1.1530569876841,0.280017459519787,0.314417230511239,-7.03905275240712
I.g1191.t1__Cnig_chr_I.g687.t1,-0.814286108250742,-0.162795826682292,-1.84353273546798,0.100000304441719,0.121605365166296,-5.37704573168511
I.g1195.t1__Cnig_chr_I.g683.t2,-0.162171398447231,-1.47558396245254,-0.273806763670698,0.790714382672045,0.812303853871282,-6.69714893578698
I.g1196.t1__Cnig_chr_I.g682.t3,1.51990873536754,7.20029425151609,9.18183183998084,1.00853672793425e-05,4.84175774708014e-05,3.44903199651299
I.g1197.t1__Cnig_chr_I.g680.t1,0.877946106851356,7.01851587713353,5.07570056290983,0.00077439128972245,0.00157712413364357,-1.26175037220416
I.g1198.t1__Cnig_chr_I.g702.t1,0.0148485854435972,5.71885955126673,0.0978092779902525,0.924331876137732,0.932428316518252,-7.80827497875784
I.g1199.t1__Cnig_chr_I.g704.t1,-4.39256495337746,3.68463998985574,-14.9483140592376,1.94437695200658e-07,4.24239346826609e-06,7.94936329093601
I.g1200.t1__Cnig_chr_I.g705.t1,-1.27802403950808,1.86023279888898,-4.79471826536742,0.00112395895056366,0.00217056172955163,-1.13324827559196
I.g1201.t1__Cnig_chr_I.g706.t1,-2.39534446368869,1.30583888410151,-7.69109809301594,3.96614086226433e-05,0.000137506726648766,2.56442708108419
I.g1211.t2__Cnig_chr_I.g751.t1,0.75438515192222,6.58692582512162,5.82518079337584,0.000302734505860136,0.00070862774754536,-0.232249351326059
I.g1212.t1__Cnig_chr_I.g752.t1,1.94983455177031,7.81510461998703,11.1429856937896,2.15588045020586e-06,1.73550887886836e-05,5.12522865334492
I.g1213.t3__Cnig_chr_I.g753.t3,-1.91975861222277,2.00621778501042,-7.40378581469452,5.28809365130204e-05,0.000171152278391604,2.14474192589027
I.g1217.t1__Cnig_chr_I.g763.t1,1.92069623242879,7.79424446048922,12.7148280761873,7.3743745710543e-07,9.19644226168015e-06,6.28852966796238
I.g1218.t2__Cnig_chr_I.g766.t1,8.1570222459298,1.09115435451724,20.2999986410479,1.5066908453347e-08,1.31280352339558e-06,9.98209398790264
I.g1221.t1__Cnig_chr_I.g778.t1,-0.508197044499656,2.94099733800022,-1.85056871713902,0.0989032279241796,0.120370736135622,-5.93676811889967
I.g1222.t1__Cnig_chr_I.g779.t1,0.37426087552795,2.45431390783387,1.75852593469718,0.114188334247979,0.137351403821751,-6.0349661355816
I.g1226.t1__Cnig_chr_I.g549.t1,2.02645541868307,5.35804216867486,16.0702544005207,1.06588962355477e-07,3.12608884896623e-06,8.42416427512936
I.g1232.t1__Cnig_chr_I.g788.t1,0.450179407005447,5.54946993488124,3.09030183082889,0.0136885245728228,0.0197098085934405,-4.23376069924868
I.g1233.t1__Cnig_chr_I.g787.t1,0.445823094191797,5.40497024748375,2.14099334080887,0.0624116169223123,0.0788720853548764,-5.75227809362755
I.g1234.t1__Cnig_chr_I.g786.t1,1.48087683751367,5.69332515577785,8.64708205168815,1.61202792093441e-05,6.84175015830227e-05,2.99626996169516
I.g1235.t2__Cnig_chr_I.g785.t1,-0.302953682443649,2.46774284419885,-1.45013406335581,0.182596095758921,0.211853061080258,-6.43308433490159
I.g1236.t2__Cnig_chr_I.g784.t1,0.11201472165781,3.66653658249199,0.757435514018145,0.469092149858374,0.505299425191078,-7.33643329022213
I.g1237.t1__Cnig_chr_I.g783.t1,0.76150882418527,6.60856862449626,4.46933487515964,0.00175526645833562,0.00319494483757437,-2.12741855228689
I.g1241.t1__Cnig_chr_I.g794.t1,2.2875620053123,3.25753952480645,4.98269441032381,0.000874913907584224,0.00175088543246381,-1.14602439554535
I.g1242.t1__Cnig_chr_I.g795.t3,0.894857568237691,6.97033156098942,7.64047316129339,4.16983040134783e-05,0.000142839932824473,1.91050688752131
I.g1243.t1__Cnig_chr_I.g798.t1,1.86254058936799,9.28959925404549,12.8296762324651,6.85104371767061e-07,8.8178059277774e-06,6.37927860297183
I.g1244.t1__Cnig_chr_I.g799.t1,0.66585772281995,4.93708554086777,3.79943319442091,0.004612466669191,0.00741533243102277,-3.05407993196027
I.g1245.t1__Cnig_chr_I.g800.t1,2.27687210187784,5.73188659742946,17.6475379176877,4.87930615449581e-08,2.16355826100739e-06,9.2355872641128
I.g1246.t1__Cnig_chr_I.g803.t1,0.727547078064096,6.72516074397724,5.72146446398112,0.000343178529097189,0.000788935330561218,-0.372459907723299
I.g1247.t1__Cnig_chr_I.g804.t1,0.4074463048418,5.69747293695241,3.1689414293872,0.0120989897092162,0.0175912855098101,-4.11508305354151
I.g1248.t3__Cnig_chr_I.g805.t1,-0.534314976670711,6.08871465466463,-2.36049139263292,0.0438947845186091,0.0570335059515804,-5.43209768548602
I.g1249.t1__Cnig_chr_I.g806.t1,-0.709137978773657,6.77839384721542,-3.73971009793569,0.00504281064361094,0.00803210873890358,-3.22976991505249
I.g1252.t1__Cnig_chr_I.g809.t3,-1.81096588041759,3.16254273001784,-10.2619872657743,4.17745955426315e-06,2.64814255663796e-05,4.70141165911061
I.g1254.t3__Cnig_chr_I.g811.t1,1.11023094053257,7.75261862206898,7.64225525503443,4.16246751097679e-05,0.000142817926723774,1.90207593302994
I.g1255.t1__Cnig_chr_I.g814.t1,-1.82752681584715,0.287131534378806,-3.9234404409724,0.00383859542539645,0.00631610856180278,-2.13614322294733
I.g1256.t3__Cnig_chr_I.g815.t2,-2.36214410907359,0.987301756259596,-8.4415494387059,1.94271485710524e-05,7.8779288326705e-05,3.33542508352455
I.g1258.t2__Cnig_chr_I.g818.t1,0.381811190218865,7.55899554512748,2.54030391000957,0.0328785584364273,0.0437104625508977,-5.20604397368346
I.g1259.t1__Cnig_chr_I.g819.t1,0.987494224971834,2.29248774143314,2.81451489061546,0.0211925035833138,0.0293039796885997,-4.37882542142129
I.g1263.t1__Cnig_chr_I.g825.t1,0.769525165752969,9.93567690947793,3.89816435929585,0.00398432587999848,0.00653236097483286,-3.0004851687367
I.g1264.t3__Cnig_chr_I.g830.t1,1.11034338078108,6.64357935693273,9.25640406777053,9.46398526445699e-06,4.63539278263567e-05,3.53360409008739
I.g1265.t1__Cnig_chr_I.g831.t1,0.612953433824988,6.29221005735353,4.26552878089932,0.00233898335176062,0.00408889856266072,-2.41913921143676
I.g1266.t2__Cnig_chr_I.g833.t1,0.517013615478459,7.05741494025975,4.26932912822463,0.00232636629693516,0.00407167903219364,-2.43832750559277
I.g1268.t1__Cnig_chr_I.g835.t2,3.57676182652244,3.34129635527669,9.61849621598723,6.99150423923285e-06,3.73821082536939e-05,4.0727960974665
I.g1269.t1__Cnig_chr_I.g836.t1,1.03645798392287,7.08155341955419,7.67083463577377,4.04632473083199e-05,0.000139483406390262,1.93954109953936
I.g1271.t2__Cnig_chr_I.g838.t2,0.0848552100129268,1.05001714788432,0.330840986973316,0.748705699604519,0.773166338055536,-7.18147097552529
I.g1272.t1__Cnig_chr_I.g839.t1,0.707851250504136,6.13952588533258,4.61563386349713,0.00143373040964123,0.00267818413896874,-1.88915577696729
I.g1273.t2__Cnig_chr_I.g840.t1,2.41388627743507,4.57897024342094,5.34306058473181,0.000548998214619868,0.00117121977358659,-0.754976543339821
I.g1274.t1__Cnig_chr_I.g841.t1,-2.09537644641896,2.63343664881673,-8.71542600336231,1.51625844868523e-05,6.54968261395536e-05,3.39926349622287
I.g1275.t1__Cnig_chr_I.g842.t1,1.0759549407407,6.30534249785418,7.74509250651348,3.7609003585218e-05,0.000131805674380161,2.04374420253553
